bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
197686,1066443,2009-12-04,House,"Motion by Senator Hatch to commit to Senate Committee on Finance under the order of 12/4/2009, not having achieved 60 votes in the affirmative, the motion was rejected in Senate RC# 362",41,57,0,2,100
197686,1066444,2009-12-05,House,"Amendment SA 2926 under the order of 12/5/2009, having achieved 60 votes in the affirmative, the amendment was S.Amdt.2926 RC# 363",96,0,0,4,100
197686,1066445,2009-12-05,House,"Motion by Senator Johanns to commit to Senate Committee on Finance under the order of 12/5/2009, not having achieved 60 votes in the affirmative, the motion was rejected in Senate RC# 364",41,53,0,6,100
197686,1066446,2009-12-06,House,"Amendment SA 2905 under the order of 12/5/2009, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.2905 RC# 365",56,42,0,2,100
197686,1066447,2009-12-06,House,"Amendment SA 2927 under the order of 12/5/2009, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.2927 RC# 366",32,66,0,2,100
197686,1066448,2009-12-07,House,"Amendment SA 2939, under the order of 12/7/2009, having achieved 60 votes in the affirmative, the amendment was S.Amdt.2939 RC# 367",98,0,0,2,100
197686,1066449,2009-12-07,House,"Amendment SA 2942, under the order of 12/7/2009, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.2942 RC# 368",43,56,0,1,100
197686,1066450,2009-12-08,House,"Motion by Senator McCain to commit to Senate Committee on Finance, under the order of 12/8/2009, not having achieved 60 votes in the affirmative, the motion was rejected in Senate RC# 370",42,57,0,1,100
197686,1066451,2009-12-08,House,"Motion to table amendment SA 2962 S.Amdt.2962 RC# 369",54,45,0,1,100
197686,1066452,2009-12-15,House,"Amendment SA 2793 under the order of 12/15/2009, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.2793 RC# 377",51,48,0,1,100
197686,1066453,2009-12-15,House,"Amendment SA 3156 under the order of 12/15/2009, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.3156 RC# 378",56,43,0,1,100
197686,1066454,2009-12-15,House,"Amendment SA 3183 under the order of 12/14/2009, having achieved 60 votes in the affirmative, the amendment was S.Amdt.3183 RC# 375",97,1,0,2,100
197686,1066455,2009-12-15,House,"Motion by Senator Crapo to commit to Senate Committee on Finance under the order of 12/14/2009, not having achieved 60 votes in the affirmative, the motion was rejected in Senate RC# 376",45,54,0,1,100
197686,1066456,2009-12-16,House,"Motion by Senator Hutchison to commit to Senate Committee on Finance tabled in Senate RC# 379",56,41,0,3,100
197686,1066457,2009-12-21,House,"Cloture on amendment SA 3276 S.Amdt.3276 RC# 385",60,40,0,0,100
197686,1066458,2009-12-22,House,"Amendment SA 3276 S.Amdt.3276 RC# 387",60,39,0,1,100
197686,1066459,2009-12-22,House,"Cloture on amendment SA 2786 S.Amdt.2786 RC# 388",60,39,0,1,100
197686,1066460,2009-12-22,House,"Motion to table amendment SA 3278 S.Amdt.3278 RC# 386",60,39,0,1,100
197686,1066461,2009-12-23,House,"Amendment SA 2786 (Ensign constitutional point of order) determined in order S.Amdt.2786 RC# 389",39,60,0,1,100
197686,1066462,2009-12-23,House,"Amendment SA 2786 (Hutchison point of order) determined in order S.Amdt.2786 RC# 392",39,60,0,1,100
197686,1066463,2009-12-23,House,"Amendment SA 2786 S.Amdt.2786 RC# 394",60,39,0,1,100
197686,1066464,2009-12-23,House,"Cloture RC# 395",60,39,0,1,100
197686,1066465,2009-12-23,House,"DeMint motion to suspend Rule XXII to permit the consideration of amendment SA 3297 tabled in Senate S.Amdt.2786 RC# 393",53,46,0,1,100
197686,1066466,2009-12-23,House,"Motion to table the appeal of the ruling of the chair that no rule XLIV point of order lies against amendment SA 2786 S.Amdt.2786 RC# 391",57,42,0,1,100
197686,1066467,2009-12-23,House,"Motion to waive the Budget Act with respect to amendment SA 2786 S.Amdt.2786 RC# 390",55,44,0,1,100
197686,1066468,2009-12-24,House,"Passed Senate with an amendment and an amendment to the Title RC# 396",60,39,0,1,100
197686,1066469,2010-03-21,House,"On motion that the House agree to the Senate amendments",219,212,0,0,431
198056,1066470,2009-11-19,House,"On motion to recommit with instructions",177,252,0,5,434
198056,1066471,2009-11-19,House,"On motion to table the motion to appeal the ruling of the chair",251,177,0,6,434
198056,1066472,2009-11-19,House,"On passage",243,183,0,8,434
198056,1066473,2010-02-25,House,"On motion that the House agree to the Senate amendments",315,97,0,20,432
198057,1066474,2009-11-07,House,"On agreeing to the Boehner amendment (A002) H.Amdt.510",176,258,0,0,434
198057,1066475,2009-11-07,House,"On agreeing to the Stupak amendment (A001) H.Amdt.509",240,194,1,0,435
198057,1066476,2009-11-07,House,"On motion to recommit with instructions",187,247,0,0,434
198057,1066477,2009-11-07,House,"On passage",220,215,0,0,435
198057,1066478,2010-06-24,House,"On motion that the House suspend the rules and concur in the Senate amendments",417,1,0,14,432
198249,1066479,2009-12-03,House,"On motion to recommit with instructions",187,233,0,14,434
198249,1066480,2009-12-03,House,"On motion to table the appeal of the ruling of the chair",234,186,0,14,434
198249,1066481,2009-12-03,House,"On passage",225,200,0,9,434
198268,1066482,2009-12-10,House,"On agreeing to the Frank (MA) amendment (A001) as modified H.Amdt.517",240,182,0,18,440
198268,1066483,2009-12-10,House,"On agreeing to the Frank (MA) amendment (A007) H.Amdt.523",150,280,0,10,440
198268,1066484,2009-12-10,House,"On agreeing to the Lynch amendment (A005) H.Amdt.521",228,202,0,10,440
198268,1066485,2009-12-10,House,"On agreeing to the Murphy (NY) amendment (A006) H.Amdt.522",304,124,0,12,440
198268,1066486,2009-12-10,House,"On agreeing to the Sessions amendment (A002) H.Amdt.518",172,257,0,11,440
198268,1066487,2009-12-10,House,"On agreeing to the Stupak amendment (A008) H.Amdt.524",98,330,0,12,440
198268,1066488,2009-12-10,House,"On agreeing to the Stupak amendment (A009) H.Amdt.525",150,279,0,11,440
198268,1066489,2009-12-11,House,"On agreeing to the Bachus amendment (A023) as modified H.Amdt.539",175,251,0,14,440
198268,1066490,2009-12-11,House,"On agreeing to the Kanjorski amendment (A011) H.Amdt.527",153,271,0,16,440
198268,1066491,2009-12-11,House,"On agreeing to the Marshall amendment (A018) H.Amdt.534",188,241,0,11,440
198268,1066492,2009-12-11,House,"On agreeing to the McCarthy (CA) amendment (A012) H.Amdt.528",166,259,0,15,440
198268,1066493,2009-12-11,House,"On agreeing to the Minnick amendment (A022) H.Amdt.538",208,223,0,10,441
198268,1066494,2009-12-11,House,"On agreeing to the Peters amendment (A015) H.Amdt.531",228,198,0,14,440
198268,1066495,2009-12-11,House,"On agreeing to the Schakowsky amendment (A020) H.Amdt.536",277,149,0,14,440
198268,1066496,2009-12-11,House,"On motion to recommit with instructions",190,232,0,12,434
198268,1066497,2009-12-11,House,"On passage",223,202,0,9,434
198268,1066498,2010-05-20,House,"Passed Senate in lieu of S. 3217 with an amendment and an amendment to the Title RC# 162",59,39,0,2,100
198268,1066499,2010-05-24,House,"Motion by Senator Brownback to instruct Senate conferees to insist that the final conference report include the House position relating to the exclusion for motor vehicle dealers from the rulemaking, supervisory, enforcement, or other authority granted to",60,30,0,10,100
198268,1066500,2010-05-24,House,"Motion by Senator Hutchison to instruct Senate conferees to insist that the final conference report ensure that proprietary trading restrictions do not prevent insurance company affiliates of depository institutions from engaging in such trading as part o",87,4,0,9,100
198268,1066501,2010-06-09,House,"On motion that the House instruct conferees",198,217,0,16,431
198268,1066502,2010-06-30,House,"On agreeing to the conference report",237,192,0,4,433
198268,1066503,2010-06-30,House,"On motion to recommit the conference report with instructions",198,229,0,5,432
198268,1066504,2010-07-15,House,"Cloture on the conference report to accompany H.R. 4173 RC# 206",60,38,0,1,99
198268,1066505,2010-07-15,House,"Motion to waive all applicable budgetary discipline with respect to the conference report RC# 207",60,39,0,0,99
198268,1066506,2010-07-15,House,"Senate agreed to conference report RC# 208",60,39,0,0,99
198308,1066507,2009-12-09,House,"On motion to table the motion to appeal the ruling of the chair",251,172,0,11,434
198308,1066508,2009-12-09,House,"On passage",241,181,0,12,434
198308,1066509,2010-03-03,House,"Motion to table amendment SA 3352 S.Amdt.3352 RC# 34",54,45,0,1,100
198308,1066510,2010-03-03,House,"Motion to table amendment SA 3360 S.Amdt.3360 RC# 37",56,41,0,3,100
198308,1066511,2010-03-03,House,"Motion to table amendment SA 3361 S.Amdt.3361 RC# 38",61,36,0,3,100
198308,1066512,2010-03-03,House,"Motion to waive sections of the Budget Act with respect to amendment SA 3336 S.Amdt.3336 RC# 39",60,37,0,3,100
198308,1066513,2010-03-03,House,"Motion to waive the Budget Act with respect to amendment SA 3338 rejected in Senate S.Amdt.3338 RC# 33",38,61,0,1,100
198308,1066514,2010-03-03,House,"Motion to waive the Budget Act with respect to amendment SA 3353 (the section within the amendment regarding an emergency designation) rejected in Senate S.Amdt.3353 RC# 36",47,50,0,3,100
198308,1066515,2010-03-03,House,"Motion to waive the Budget Act with respect to amendment SA 3390 (the section within the amendment regarding an emergency designation) rejected in Senate S.Amdt.3390 RC# 35",38,59,0,3,100
198308,1066516,2010-03-04,House,"Motion to waive the Budget Act with respect to amendment SA 3337 rejected in Senate S.Amdt.3337 RC# 42",59,41,0,0,100
198308,1066517,2010-03-04,House,"Motion to waive the Budget Act with respect to amendment SA 3389 rejected in Senate S.Amdt.3389 RC# 41",22,78,0,0,100
198308,1066518,2010-03-04,House,"Motion to waive the Budget Act with respect to amendment SA 3391 (the section within the amendment regarding an emergency designation) rejected in Senate S.Amdt.3391 RC# 40",44,56,0,0,100
198308,1066519,2010-03-09,House,"Amendment SA 3358 S.Amdt.3358 RC# 44",100,0,0,0,100
198308,1066520,2010-03-09,House,"Cloture on amendment SA 3336 S.Amdt.3336 RC# 46",66,34,0,0,100
198308,1066521,2010-03-09,House,"Motion to waive the Budget Act with respect to amendment SA 3356 rejected in Senate S.Amdt.3356 RC# 45",55,45,0,0,100
198308,1066522,2010-03-10,House,"Cloture on the bill RC# 47",66,33,0,1,100
198308,1066523,2010-03-10,House,"Passed Senate with an amendment RC# 48",62,36,0,2,100
198308,1066524,2010-05-28,House,"On concurring in Senate amendment with amendment (except portion comprising section 523)",215,204,0,13,432
198308,1066525,2010-05-28,House,"On concurring in Senate amendment with portion of amendment comprising section 523",245,171,0,16,432
198308,1066526,2010-06-09,House,"Amendment SA 4326 S.Amdt.4326 RC# 182",58,41,0,1,100
198308,1066527,2010-06-09,House,"Motion to table amendment SA 4302 rejected in Senate S.Amdt.4302 RC# 183",38,61,0,1,100
198308,1066528,2010-06-09,House,"Motion to table amendment SA 4325 S.Amdt.4325 RC# 180",55,44,0,1,100
198308,1066529,2010-06-09,House,"Motion to waive all applicable budgetary discipline with respect to amendment SA 4304 rejected in Senate S.Amdt.4304 RC# 179",57,42,0,1,100
198308,1066530,2010-06-09,House,"Motion to waive applicable budgetary discipline with respect to amendment SA 4303 rejected in Senate S.Amdt.4303 RC# 181",57,41,0,2,100
198308,1066531,2010-06-15,House,"Amendment SA 4311 as modified under the order of 6/15/10, having achieved 60 votes in the affirmative, S.Amdt.4311 RC# 189",63,33,0,4,100
198308,1066532,2010-06-15,House,"Amendment SA 4312 under the order of 6/15/10, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.4312 RC# 188",48,49,0,3,100
198308,1066533,2010-06-15,House,"Amendment SA 4318 under the order of 6/15/10, not having achieved 60 votes in the affirmative, the amendment was S.Amdt.4318 RC# 187",35,61,0,4,100
198308,1066534,2010-06-16,House,"Amendment SA 4344 S.Amdt.4344 RC# 191",60,37,0,3,100
198308,1066535,2010-06-16,House,"Amendment SA 4351 under the order of 6/16/10, not having achieved 60 votes in the affirmative, S.Amdt.4351 RC# 192",45,52,0,3,100
198308,1066536,2010-06-16,House,"Motion to waive all budgetary discipline with respect to the measure (the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 4213) with an amendment [SA 4301]) rejected in Senate S.Amdt.4301 RC# 190",45,52,0,3,100
198308,1066537,2010-06-17,House,"Cloture on the motion to concur in the House amendment to the Senate amendment with an amendment (SA 4369) RC# 194",56,40,0,4,100
198308,1066538,2010-06-17,House,"Motion to waive all applicable budgetary discipline with respect to amendment SA 4376 rejected in Senate S.Amdt.4376 RC# 193",41,57,0,2,100
198308,1066539,2010-06-23,House,"Motion by Senator DeMint to refer to Senate Committee on Finance the House message to accompany H.R. 4213 with instructions tabled in Senate RC# 197",57,40,0,3,100
198308,1066540,2010-06-23,House,"Motion to table the Baucus motion to concur in the House amendment to the Senate amendment to the bill (HR 4213) with an amendment (SA 4369) S.Amdt.4369 RC# 198",56,40,0,4,100
198308,1066541,2010-06-24,House,"Cloture on the motion to concur in the House amendment to the Senate amendment to the bill (HR 4213) with an amendment (SA 4386) RC# 200",57,41,0,2,100
198308,1066542,2010-06-30,House,"Cloture on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 4213) with an amendment (SA 4425) RC# 204",58,38,0,3,99
198308,1066543,2010-07-20,House,"Upon reconsideration, cloture on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 4213) with an amendment (SA 4425) RC# 209",60,40,0,0,100
198308,1066544,2010-07-21,House,"Amendment SA 4425 S.Amdt.4425 RC# 215",59,39,0,2,100
198308,1066545,2010-07-21,House,"Brown (MA) motion to suspend Rule XXII, paragraph 2, to permit the consideration of amendment SA 4492 not RC# 210",42,56,0,2,100
198308,1066546,2010-07-21,House,"Coburn motion to suspend Rule XXII to permit the consideration of a motion to refer the House message to accompany H.R. 4213 to the Committee on Finance with instructions not RC# 211",49,49,0,2,100
198308,1066547,2010-07-21,House,"Coburn motion to suspend Rule XXII to permit the consideration of amendment SA 4493 not RC# 212",54,44,0,2,100
198308,1066548,2010-07-21,House,"DeMint motion to suspend Rule XXII to permit the consideration of a motion to refer the House message to accompany H.R. 4213 to the Committee on Finance with instructions not RC# 213",39,59,0,2,100
198308,1066549,2010-07-21,House,"DeMint motion to suspend Rule XXII to permit the consideration of amendment SA 4464 not RC# 214",43,55,0,2,100
198308,1066550,2010-07-22,House,"On motion that the House agree to the Senate amendment to the House amendment to the Senate amendment",272,152,0,9,433
198943,1066551,2010-12-02,House,"On motion that the House agree with an amendment to the Senate amendment",234,188,0,12,434
198943,1066553,2010-12-04,House,"Cloture on amendment SA 4728 S.Amdt.4728 RC# 259",53,37,0,10,100
198943,1066554,2010-12-04,House,"Cloture on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 4853) with an amendment (SA 4727) S.Amdt.4727 RC# 258",53,36,0,11,100
198943,1066555,2010-12-09,House,"Motion by Senator Reid to refer to Senate Committee on Finance the House Message with instructions to report back forthwith with amendment SA 4729 tabled in Senate RC# 271",65,11,0,24,100
198943,1066556,2010-12-13,House,"Cloture on the motion to concur in the House amendment to the Senate amendment with amendment (SA 4753) RC# 272",83,15,0,2,100
198943,1066557,2010-12-15,House,"Amendment SA 4753 as modified S.Amdt.4753 RC# 276",81,19,0,0,100
198943,1066558,2010-12-15,House,"Coburn motion to suspend Rule XXII to permit the consideration of amendment SA 4765 not RC# 273",47,52,0,1,100
198943,1066559,2010-12-15,House,"DeMint motion to suspend Rule XXII to permit the consideration of amendment SA 4804 not RC# 274",37,63,0,0,100
198943,1066560,2010-12-15,House,"Sanders motion to suspend Rule XXII to permit the consideration of amendment SA 4809 not RC# 275",43,57,0,0,100
198943,1066561,2010-12-16,House,"On agreeing to the Levin amendment (A001) H.Amdt.786",194,233,1,11,439
198943,1066562,2010-12-16,House,"On motion that the House agree to the Senate amendment to the House amendment to the Senate amendment",277,148,0,8,433
199376,1066610,2010-06-17,House,"On agreeing to the Cao amendment (A009) H.Amdt.702",414,0,1,23,438
199376,1066611,2010-06-17,House,"On agreeing to the Israel amendment H.Amdt.694",420,0,0,18,438
199376,1066612,2010-06-17,House,"On agreeing to the Miller (NC) amendment (A016) H.Amdt.709",418,3,0,17,438
199376,1066613,2010-06-17,House,"On motion to recommit with instructions",180,237,0,15,432
