bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
194580,365657,text,127500,application/pdf,Introduced,https://legiscan.com/US/text/HB34/id/365657,https://www.congress.gov/111/bills/hr34/BILLS-111hr34ih.pdf
194581,365667,text,132405,application/pdf,Introduced,https://legiscan.com/US/text/HB35/id/365667,https://www.congress.gov/111/bills/hr35/BILLS-111hr35ih.pdf
194581,365668,text,168199,application/pdf,Introduced,https://legiscan.com/US/text/HB35/id/365668,https://www.congress.gov/111/bills/hr35/BILLS-111hr35rs.pdf
194581,365666,text,130994,application/pdf,Engrossed,https://legiscan.com/US/text/HB35/id/365666,https://www.congress.gov/111/bills/hr35/BILLS-111hr35eh.pdf
194582,365671,text,127663,application/pdf,Introduced,https://legiscan.com/US/text/HB36/id/365671,https://www.congress.gov/111/bills/hr36/BILLS-111hr36ih.pdf
194582,365672,text,126142,application/pdf,Engrossed,https://legiscan.com/US/text/HB36/id/365672,https://www.congress.gov/111/bills/hr36/BILLS-111hr36eh.pdf
194583,365682,text,129935,application/pdf,Introduced,https://legiscan.com/US/text/HB37/id/365682,https://www.congress.gov/111/bills/hr37/BILLS-111hr37ih.pdf
194584,365693,text,124794,application/pdf,Introduced,https://legiscan.com/US/text/HB38/id/365693,https://www.congress.gov/111/bills/hr38/BILLS-111hr38ih.pdf
194585,365699,text,129112,application/pdf,Introduced,https://legiscan.com/US/text/HB39/id/365699,https://www.congress.gov/111/bills/hr39/BILLS-111hr39ih.pdf
194586,365708,text,138673,application/pdf,Introduced,https://legiscan.com/US/text/HB40/id/365708,https://www.congress.gov/111/bills/hr40/BILLS-111hr40ih.pdf
194587,365720,text,133242,application/pdf,Introduced,https://legiscan.com/US/text/HB41/id/365720,https://www.congress.gov/111/bills/hr41/BILLS-111hr41ih.pdf
194588,365724,text,141451,application/pdf,Introduced,https://legiscan.com/US/text/HB42/id/365724,https://www.congress.gov/111/bills/hr42/BILLS-111hr42ih.pdf
194588,365725,text,148060,application/pdf,Introduced,https://legiscan.com/US/text/HB42/id/365725,https://www.congress.gov/111/bills/hr42/BILLS-111hr42rh.pdf
194589,365736,text,120817,application/pdf,Introduced,https://legiscan.com/US/text/HB43/id/365736,https://www.congress.gov/111/bills/hr43/BILLS-111hr43ih.pdf
194590,365753,text,142966,application/pdf,Introduced,https://legiscan.com/US/text/HB44/id/365753,https://www.congress.gov/111/bills/hr44/BILLS-111hr44ih.pdf
194590,365754,text,133939,application/pdf,Engrossed,https://legiscan.com/US/text/HB44/id/365754,https://www.congress.gov/111/bills/hr44/BILLS-111hr44eh.pdf
194591,365760,text,165369,application/pdf,Introduced,https://legiscan.com/US/text/HB45/id/365760,https://www.congress.gov/111/bills/hr45/BILLS-111hr45ih.pdf
194592,365778,text,129264,application/pdf,Introduced,https://legiscan.com/US/text/HB46/id/365778,https://www.congress.gov/111/bills/hr46/BILLS-111hr46ih.pdf
194592,365779,text,128453,application/pdf,Engrossed,https://legiscan.com/US/text/HB46/id/365779,https://www.congress.gov/111/bills/hr46/BILLS-111hr46eh.pdf
194593,365783,text,162759,application/pdf,Introduced,https://legiscan.com/US/text/HB47/id/365783,https://www.congress.gov/111/bills/hr47/BILLS-111hr47ih.pdf
194594,365805,text,121828,application/pdf,Introduced,https://legiscan.com/US/text/HB48/id/365805,https://www.congress.gov/111/bills/hr48/BILLS-111hr48ih.pdf
194595,365814,text,172195,application/pdf,Introduced,https://legiscan.com/US/text/HB49/id/365814,https://www.congress.gov/111/bills/hr49/BILLS-111hr49ih.pdf
194596,365846,text,124613,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/365846,https://www.congress.gov/111/bills/hr50/BILLS-111hr50ih.pdf
194597,365857,text,124785,application/pdf,Introduced,https://legiscan.com/US/text/HB51/id/365857,https://www.congress.gov/111/bills/hr51/BILLS-111hr51ih.pdf
194598,365880,text,142595,application/pdf,Introduced,https://legiscan.com/US/text/HB52/id/365880,https://www.congress.gov/111/bills/hr52/BILLS-111hr52ih.pdf
194599,365910,text,126044,application/pdf,Introduced,https://legiscan.com/US/text/HB53/id/365910,https://www.congress.gov/111/bills/hr53/BILLS-111hr53ih.pdf
194600,365920,text,134288,application/pdf,Introduced,https://legiscan.com/US/text/HB54/id/365920,https://www.congress.gov/111/bills/hr54/BILLS-111hr54ih.pdf
194601,365936,text,125692,application/pdf,Introduced,https://legiscan.com/US/text/HB55/id/365936,https://www.congress.gov/111/bills/hr55/BILLS-111hr55ih.pdf
194602,365981,text,123272,application/pdf,Introduced,https://legiscan.com/US/text/HB56/id/365981,https://www.congress.gov/111/bills/hr56/BILLS-111hr56ih.pdf
194603,365989,text,124316,application/pdf,Introduced,https://legiscan.com/US/text/HB57/id/365989,https://www.congress.gov/111/bills/hr57/BILLS-111hr57ih.pdf
194604,366006,text,126695,application/pdf,Introduced,https://legiscan.com/US/text/HB58/id/366006,https://www.congress.gov/111/bills/hr58/BILLS-111hr58ih.pdf
194605,366022,text,137122,application/pdf,Introduced,https://legiscan.com/US/text/HB59/id/366022,https://www.congress.gov/111/bills/hr59/BILLS-111hr59ih.pdf
194606,366049,text,123657,application/pdf,Introduced,https://legiscan.com/US/text/HB60/id/366049,https://www.congress.gov/111/bills/hr60/BILLS-111hr60ih.pdf
194607,366066,text,121764,application/pdf,Introduced,https://legiscan.com/US/text/HB61/id/366066,https://www.congress.gov/111/bills/hr61/BILLS-111hr61ih.pdf
194608,366099,text,144268,application/pdf,Introduced,https://legiscan.com/US/text/HB62/id/366099,https://www.congress.gov/111/bills/hr62/BILLS-111hr62ih.pdf
194609,366108,text,132430,application/pdf,Introduced,https://legiscan.com/US/text/HB63/id/366108,https://www.congress.gov/111/bills/hr63/BILLS-111hr63ih.pdf
194610,366126,text,126554,application/pdf,Introduced,https://legiscan.com/US/text/HB64/id/366126,https://www.congress.gov/111/bills/hr64/BILLS-111hr64ih.pdf
194611,366159,text,130433,application/pdf,Introduced,https://legiscan.com/US/text/HB65/id/366159,https://www.congress.gov/111/bills/hr65/BILLS-111hr65ih.pdf
194612,366172,text,138525,application/pdf,Introduced,https://legiscan.com/US/text/HB66/id/366172,https://www.congress.gov/111/bills/hr66/BILLS-111hr66ih.pdf
194613,366198,text,150246,application/pdf,Introduced,https://legiscan.com/US/text/HB67/id/366198,https://www.congress.gov/111/bills/hr67/BILLS-111hr67ih.pdf
194614,366256,text,136704,application/pdf,Introduced,https://legiscan.com/US/text/HB68/id/366256,https://www.congress.gov/111/bills/hr68/BILLS-111hr68ih.pdf
194615,366274,text,130632,application/pdf,Introduced,https://legiscan.com/US/text/HB69/id/366274,https://www.congress.gov/111/bills/hr69/BILLS-111hr69ih.pdf
194616,366292,text,125589,application/pdf,Introduced,https://legiscan.com/US/text/HB70/id/366292,https://www.congress.gov/111/bills/hr70/BILLS-111hr70ih.pdf
194617,366321,text,130642,application/pdf,Introduced,https://legiscan.com/US/text/HB71/id/366321,https://www.congress.gov/111/bills/hr71/BILLS-111hr71ih.pdf
194618,366334,text,143245,application/pdf,Introduced,https://legiscan.com/US/text/HB72/id/366334,https://www.congress.gov/111/bills/hr72/BILLS-111hr72ih.pdf
194619,366344,text,127132,application/pdf,Introduced,https://legiscan.com/US/text/HB73/id/366344,https://www.congress.gov/111/bills/hr73/BILLS-111hr73ih.pdf
194620,366380,text,145666,application/pdf,Introduced,https://legiscan.com/US/text/HB74/id/366380,https://www.congress.gov/111/bills/hr74/BILLS-111hr74ih.pdf
194621,366390,text,143749,application/pdf,Introduced,https://legiscan.com/US/text/HB75/id/366390,https://www.congress.gov/111/bills/hr75/BILLS-111hr75ih.pdf
194622,366410,text,126085,application/pdf,Introduced,https://legiscan.com/US/text/HB76/id/366410,https://www.congress.gov/111/bills/hr76/BILLS-111hr76ih.pdf
194623,366433,text,124189,application/pdf,Introduced,https://legiscan.com/US/text/HB77/id/366433,https://www.congress.gov/111/bills/hr77/BILLS-111hr77ih.pdf
194624,366449,text,121470,application/pdf,Introduced,https://legiscan.com/US/text/HB78/id/366449,https://www.congress.gov/111/bills/hr78/BILLS-111hr78ih.pdf
194625,366481,text,118389,application/pdf,Introduced,https://legiscan.com/US/text/HB79/id/366481,https://www.congress.gov/111/bills/hr79/BILLS-111hr79ih.pdf
194626,366504,text,135113,application/pdf,Introduced,https://legiscan.com/US/text/HB80/id/366504,https://www.congress.gov/111/bills/hr80/BILLS-111hr80ih.pdf
194626,366506,text,136695,application/pdf,Introduced,https://legiscan.com/US/text/HB80/id/366506,https://www.congress.gov/111/bills/hr80/BILLS-111hr80rs.pdf
194626,366505,text,129056,application/pdf,Engrossed,https://legiscan.com/US/text/HB80/id/366505,https://www.congress.gov/111/bills/hr80/BILLS-111hr80eh.pdf
194627,366533,text,125938,application/pdf,Introduced,https://legiscan.com/US/text/HB81/id/366533,https://www.congress.gov/111/bills/hr81/BILLS-111hr81ih.pdf
194627,366535,text,146816,application/pdf,Amended,https://legiscan.com/US/text/HB81/id/366535,https://www.congress.gov/111/bills/hr81/BILLS-111hr81eas.pdf
194627,366534,text,119868,application/pdf,Engrossed,https://legiscan.com/US/text/HB81/id/366534,https://www.congress.gov/111/bills/hr81/BILLS-111hr81eh.pdf
194627,366536,text,124382,application/pdf,Enrolled,https://legiscan.com/US/text/HB81/id/366536,https://www.congress.gov/111/bills/hr81/BILLS-111hr81enr.pdf
194628,366544,text,122634,application/pdf,Introduced,https://legiscan.com/US/text/HB82/id/366544,https://www.congress.gov/111/bills/hr82/BILLS-111hr82ih.pdf
194629,366575,text,200536,application/pdf,Introduced,https://legiscan.com/US/text/HB83/id/366575,https://www.congress.gov/111/bills/hr83/BILLS-111hr83ih.pdf
194630,366601,text,126532,application/pdf,Introduced,https://legiscan.com/US/text/HB84/id/366601,https://www.congress.gov/111/bills/hr84/BILLS-111hr84ih.pdf
194631,366610,text,121275,application/pdf,Introduced,https://legiscan.com/US/text/HB85/id/366610,https://www.congress.gov/111/bills/hr85/BILLS-111hr85ih.pdf
194632,366635,text,122363,application/pdf,Introduced,https://legiscan.com/US/text/HB86/id/366635,https://www.congress.gov/111/bills/hr86/BILLS-111hr86ih.pdf
194632,366637,text,125205,application/pdf,Introduced,https://legiscan.com/US/text/HB86/id/366637,https://www.congress.gov/111/bills/hr86/BILLS-111hr86rh.pdf
194632,366640,text,124182,application/pdf,Introduced,https://legiscan.com/US/text/HB86/id/366640,https://www.congress.gov/111/bills/hr86/BILLS-111hr86rs.pdf
194632,366639,text,121494,application/pdf,Engrossed,https://legiscan.com/US/text/HB86/id/366639,https://www.congress.gov/111/bills/hr86/BILLS-111hr86eh.pdf
194633,366651,text,125336,application/pdf,Introduced,https://legiscan.com/US/text/HB87/id/366651,https://www.congress.gov/111/bills/hr87/BILLS-111hr87ih.pdf
194634,366675,text,125251,application/pdf,Introduced,https://legiscan.com/US/text/HB88/id/366675,https://www.congress.gov/111/bills/hr88/BILLS-111hr88ih.pdf
194635,366688,text,127554,application/pdf,Introduced,https://legiscan.com/US/text/HB89/id/366688,https://www.congress.gov/111/bills/hr89/BILLS-111hr89ih.pdf
194636,366707,text,126925,application/pdf,Introduced,https://legiscan.com/US/text/HB90/id/366707,https://www.congress.gov/111/bills/hr90/BILLS-111hr90ih.pdf
194637,366730,text,121513,application/pdf,Introduced,https://legiscan.com/US/text/HB91/id/366730,https://www.congress.gov/111/bills/hr91/BILLS-111hr91ih.pdf
194638,366775,text,123002,application/pdf,Introduced,https://legiscan.com/US/text/HB92/id/366775,https://www.congress.gov/111/bills/hr92/BILLS-111hr92ih.pdf
194639,366801,text,122889,application/pdf,Introduced,https://legiscan.com/US/text/HB93/id/366801,https://www.congress.gov/111/bills/hr93/BILLS-111hr93ih.pdf
194640,366827,text,121771,application/pdf,Introduced,https://legiscan.com/US/text/HB94/id/366827,https://www.congress.gov/111/bills/hr94/BILLS-111hr94ih.pdf
194641,366858,text,134646,application/pdf,Introduced,https://legiscan.com/US/text/HB95/id/366858,https://www.congress.gov/111/bills/hr95/BILLS-111hr95ih.pdf
194642,366887,text,126255,application/pdf,Introduced,https://legiscan.com/US/text/HB96/id/366887,https://www.congress.gov/111/bills/hr96/BILLS-111hr96ih.pdf
194643,366898,text,137207,application/pdf,Introduced,https://legiscan.com/US/text/HB97/id/366898,https://www.congress.gov/111/bills/hr97/BILLS-111hr97ih.pdf
194644,366934,text,153592,application/pdf,Introduced,https://legiscan.com/US/text/HB98/id/366934,https://www.congress.gov/111/bills/hr98/BILLS-111hr98ih.pdf
194645,366945,text,204059,application/pdf,Introduced,https://legiscan.com/US/text/HB99/id/366945,https://www.congress.gov/111/bills/hr99/BILLS-111hr99ih.pdf
194646,366969,text,129498,application/pdf,Introduced,https://legiscan.com/US/text/HB100/id/366969,https://www.congress.gov/111/bills/hr100/BILLS-111hr100ih.pdf
194647,366997,text,128488,application/pdf,Introduced,https://legiscan.com/US/text/HB101/id/366997,https://www.congress.gov/111/bills/hr101/BILLS-111hr101ih.pdf
194648,367000,text,124456,application/pdf,Introduced,https://legiscan.com/US/text/HB102/id/367000,https://www.congress.gov/111/bills/hr102/BILLS-111hr102ih.pdf
194649,367055,text,132978,application/pdf,Introduced,https://legiscan.com/US/text/HB103/id/367055,https://www.congress.gov/111/bills/hr103/BILLS-111hr103ih.pdf
194650,367067,text,143210,application/pdf,Introduced,https://legiscan.com/US/text/HB104/id/367067,https://www.congress.gov/111/bills/hr104/BILLS-111hr104ih.pdf
194651,367168,text,217542,application/pdf,Introduced,https://legiscan.com/US/text/HB105/id/367168,https://www.congress.gov/111/bills/hr105/BILLS-111hr105ih.pdf
194652,367184,text,136236,application/pdf,Introduced,https://legiscan.com/US/text/HB106/id/367184,https://www.congress.gov/111/bills/hr106/BILLS-111hr106ih.pdf
194653,367217,text,280815,application/pdf,Introduced,https://legiscan.com/US/text/HB107/id/367217,https://www.congress.gov/111/bills/hr107/BILLS-111hr107ih.pdf
194654,367228,text,127522,application/pdf,Introduced,https://legiscan.com/US/text/HB108/id/367228,https://www.congress.gov/111/bills/hr108/BILLS-111hr108ih.pdf
194655,367248,text,141581,application/pdf,Introduced,https://legiscan.com/US/text/HB109/id/367248,https://www.congress.gov/111/bills/hr109/BILLS-111hr109ih.pdf
194656,367262,text,133661,application/pdf,Introduced,https://legiscan.com/US/text/HB110/id/367262,https://www.congress.gov/111/bills/hr110/BILLS-111hr110ih.pdf
194657,367273,text,131312,application/pdf,Introduced,https://legiscan.com/US/text/HB111/id/367273,https://www.congress.gov/111/bills/hr111/BILLS-111hr111ih.pdf
194658,367313,text,122273,application/pdf,Introduced,https://legiscan.com/US/text/HB112/id/367313,https://www.congress.gov/111/bills/hr112/BILLS-111hr112ih.pdf
194659,367332,text,126485,application/pdf,Introduced,https://legiscan.com/US/text/HB113/id/367332,https://www.congress.gov/111/bills/hr113/BILLS-111hr113ih.pdf
194660,367355,text,121361,application/pdf,Introduced,https://legiscan.com/US/text/HB114/id/367355,https://www.congress.gov/111/bills/hr114/BILLS-111hr114ih.pdf
194661,367407,text,125067,application/pdf,Introduced,https://legiscan.com/US/text/HB115/id/367407,https://www.congress.gov/111/bills/hr115/BILLS-111hr115ih.pdf
194662,367422,text,121002,application/pdf,Introduced,https://legiscan.com/US/text/HB116/id/367422,https://www.congress.gov/111/bills/hr116/BILLS-111hr116ih.pdf
194663,367431,text,120861,application/pdf,Introduced,https://legiscan.com/US/text/HB117/id/367431,https://www.congress.gov/111/bills/hr117/BILLS-111hr117ih.pdf
194664,367444,text,118228,application/pdf,Introduced,https://legiscan.com/US/text/HB118/id/367444,https://www.congress.gov/111/bills/hr118/BILLS-111hr118ih.pdf
194664,367446,text,127089,application/pdf,Introduced,https://legiscan.com/US/text/HB118/id/367446,https://www.congress.gov/111/bills/hr118/BILLS-111hr118rh.pdf
194664,367447,text,115113,application/pdf,Engrossed,https://legiscan.com/US/text/HB118/id/367447,https://www.congress.gov/111/bills/hr118/BILLS-111hr118eh.pdf
194665,367473,text,121927,application/pdf,Introduced,https://legiscan.com/US/text/HB119/id/367473,https://www.congress.gov/111/bills/hr119/BILLS-111hr119ih.pdf
194666,367482,text,122472,application/pdf,Introduced,https://legiscan.com/US/text/HB120/id/367482,https://www.congress.gov/111/bills/hr120/BILLS-111hr120ih.pdf
194667,367491,text,160576,application/pdf,Introduced,https://legiscan.com/US/text/HB121/id/367491,https://www.congress.gov/111/bills/hr121/BILLS-111hr121ih.pdf
194668,367505,text,179065,application/pdf,Introduced,https://legiscan.com/US/text/HB122/id/367505,https://www.congress.gov/111/bills/hr122/BILLS-111hr122ih.pdf
194669,367513,text,127515,application/pdf,Introduced,https://legiscan.com/US/text/HB123/id/367513,https://www.congress.gov/111/bills/hr123/BILLS-111hr123ih.pdf
194670,367561,text,125698,application/pdf,Introduced,https://legiscan.com/US/text/HB124/id/367561,https://www.congress.gov/111/bills/hr124/BILLS-111hr124ih.pdf
194671,367578,text,120139,application/pdf,Introduced,https://legiscan.com/US/text/HB125/id/367578,https://www.congress.gov/111/bills/hr125/BILLS-111hr125ih.pdf
194672,367592,text,122244,application/pdf,Introduced,https://legiscan.com/US/text/HB126/id/367592,https://www.congress.gov/111/bills/hr126/BILLS-111hr126ih.pdf
194673,367646,text,122095,application/pdf,Introduced,https://legiscan.com/US/text/HB127/id/367646,https://www.congress.gov/111/bills/hr127/BILLS-111hr127ih.pdf
194674,367663,text,127721,application/pdf,Introduced,https://legiscan.com/US/text/HB128/id/367663,https://www.congress.gov/111/bills/hr128/BILLS-111hr128ih.pdf
194675,367692,text,123991,application/pdf,Introduced,https://legiscan.com/US/text/HB129/id/367692,https://www.congress.gov/111/bills/hr129/BILLS-111hr129ih.pdf
194675,367693,text,131645,application/pdf,Introduced,https://legiscan.com/US/text/HB129/id/367693,https://www.congress.gov/111/bills/hr129/BILLS-111hr129rh.pdf
194675,367695,text,145651,application/pdf,Introduced,https://legiscan.com/US/text/HB129/id/367695,https://www.congress.gov/111/bills/hr129/BILLS-111hr129rs.pdf
194675,367694,text,124012,application/pdf,Engrossed,https://legiscan.com/US/text/HB129/id/367694,https://www.congress.gov/111/bills/hr129/BILLS-111hr129eh.pdf
194676,367716,text,133774,application/pdf,Introduced,https://legiscan.com/US/text/HB130/id/367716,https://www.congress.gov/111/bills/hr130/BILLS-111hr130ih.pdf
194677,367737,text,133818,application/pdf,Introduced,https://legiscan.com/US/text/HB131/id/367737,https://www.congress.gov/111/bills/hr131/BILLS-111hr131ih.pdf
194677,367740,text,133362,application/pdf,Introduced,https://legiscan.com/US/text/HB131/id/367740,https://www.congress.gov/111/bills/hr131/BILLS-111hr131pcs.pdf
194677,367739,text,132266,application/pdf,Engrossed,https://legiscan.com/US/text/HB131/id/367739,https://www.congress.gov/111/bills/hr131/BILLS-111hr131eh.pdf
194677,367742,text,132510,application/pdf,Enrolled,https://legiscan.com/US/text/HB131/id/367742,https://www.congress.gov/111/bills/hr131/BILLS-111hr131enr.pdf
194678,367756,text,130215,application/pdf,Introduced,https://legiscan.com/US/text/HB132/id/367756,https://www.congress.gov/111/bills/hr132/BILLS-111hr132ih.pdf
194679,367783,text,123545,application/pdf,Introduced,https://legiscan.com/US/text/HB133/id/367783,https://www.congress.gov/111/bills/hr133/BILLS-111hr133ih.pdf
194680,367792,text,124217,application/pdf,Introduced,https://legiscan.com/US/text/HB134/id/367792,https://www.congress.gov/111/bills/hr134/BILLS-111hr134ih.pdf
194681,367835,text,135339,application/pdf,Introduced,https://legiscan.com/US/text/HB135/id/367835,https://www.congress.gov/111/bills/hr135/BILLS-111hr135ih.pdf
194682,367855,text,122562,application/pdf,Introduced,https://legiscan.com/US/text/HB136/id/367855,https://www.congress.gov/111/bills/hr136/BILLS-111hr136ih.pdf
194683,367863,text,135764,application/pdf,Introduced,https://legiscan.com/US/text/HB137/id/367863,https://www.congress.gov/111/bills/hr137/BILLS-111hr137ih.pdf
194684,367889,text,124546,application/pdf,Introduced,https://legiscan.com/US/text/HB138/id/367889,https://www.congress.gov/111/bills/hr138/BILLS-111hr138ih.pdf
194685,367917,text,122944,application/pdf,Introduced,https://legiscan.com/US/text/HB139/id/367917,https://www.congress.gov/111/bills/hr139/BILLS-111hr139ih.pdf
194686,367941,text,123715,application/pdf,Introduced,https://legiscan.com/US/text/HB140/id/367941,https://www.congress.gov/111/bills/hr140/BILLS-111hr140ih.pdf
194687,367956,text,128797,application/pdf,Introduced,https://legiscan.com/US/text/HB141/id/367956,https://www.congress.gov/111/bills/hr141/BILLS-111hr141ih.pdf
194688,367977,text,147612,application/pdf,Introduced,https://legiscan.com/US/text/HB142/id/367977,https://www.congress.gov/111/bills/hr142/BILLS-111hr142ih.pdf
194689,367992,text,131594,application/pdf,Introduced,https://legiscan.com/US/text/HB143/id/367992,https://www.congress.gov/111/bills/hr143/BILLS-111hr143ih.pdf
