bill_id,people_id,position
194568,9023,0
194568,9025,0
194568,9026,0
194568,9028,0
194568,9029,0
194568,9030,0
194568,9032,0
194568,9033,0
194568,9034,0
194568,9035,0
194568,9036,0
194568,9037,0
194568,9038,0
194568,9039,0
194568,9040,0
194568,9041,0
194568,9042,0
194568,9043,0
194568,9044,0
194568,9045,0
194568,9046,0
194568,9048,0
194568,9049,0
194568,9050,0
194568,9051,0
194568,9052,0
194568,9053,0
194568,9054,0
194568,9055,0
194568,9056,0
194568,9057,0
194568,9058,0
194568,9059,0
194568,9060,0
194568,9061,0
194568,9062,0
194568,9063,0
194568,9064,0
194568,9066,0
194568,9067,0
194568,9068,0
194568,9069,0
194568,9070,0
194568,9071,0
194568,9072,0
194568,9073,0
194568,9074,0
194568,9075,0
194568,9076,0
194568,9077,0
194568,9078,0
194568,9079,0
194568,9080,0
194568,9081,0
194568,9082,0
194568,9083,0
194568,9084,0
194568,9086,0
194568,9088,0
194568,9089,0
194568,9090,0
194568,9091,0
194568,9092,0
194568,9093,0
194568,9094,0
194568,9095,0
194568,9096,0
194568,9097,0
194568,9098,0
194568,9099,0
194568,9100,0
194568,9101,0
194568,9101,0
194568,9102,0
194568,9103,0
194568,9104,0
194568,9105,0
194568,9107,0
194568,9108,0
194568,9109,0
194568,9110,0
194568,9111,0
194568,9112,0
194568,9113,0
194568,9114,0
194568,9115,0
194568,9116,0
194568,9117,0
194568,9118,0
194568,9119,0
194568,9120,0
194568,9121,0
194568,9122,0
194568,9123,0
194568,9124,0
194568,9125,0
194568,9126,0
194568,9127,0
194568,9128,0
194568,9129,0
194568,9130,0
194568,9131,0
194568,9132,0
194568,9133,0
194568,9134,0
194568,9135,0
194568,9136,0
194568,9137,0
194568,9138,0
194568,9139,0
194568,9140,0
194568,9141,0
194568,9142,0
194568,9143,0
194568,9144,0
194568,9145,0
194568,9147,0
194568,9148,0
194568,9149,0
194568,9150,0
194568,9151,0
194568,9152,0
194568,9153,0
194568,9154,0
194568,9155,0
194568,9156,0
194568,9157,0
194568,9159,0
194568,9160,0
194568,9161,0
194568,9162,0
194568,9163,0
194568,9164,0
194568,9167,0
194568,9167,0
194568,9168,0
194568,9170,0
194568,9172,0
194568,9173,0
194568,9174,0
194568,9176,0
194568,9180,0
194568,9182,0
194568,9183,0
194568,9187,0
194568,9189,0
194568,9192,0
194568,9193,0
194568,9194,0
194568,9196,0
194568,9197,0
194568,9198,0
194568,9199,0
194568,9200,0
194568,9201,0
194568,9205,0
194568,9206,0
194568,9207,0
194568,9210,0
194568,9211,0
194568,9212,0
194568,9214,0
194568,9215,0
194568,9216,0
194568,9219,0
194568,9222,0
194568,9224,0
194568,9225,0
194568,9227,0
194568,9233,0
194568,9236,0
194568,9237,0
194568,9238,0
194568,9239,0
194568,9240,0
194568,9241,0
194568,9242,0
194568,9243,0
194568,9244,0
194568,9245,0
194568,9246,0
194568,9247,0
194568,9248,0
194568,9249,0
194568,9250,0
194568,9251,0
194568,9252,0
194568,9253,0
194568,9254,0
194568,9255,0
194568,9256,0
194568,9257,0
194568,9258,0
194568,9259,0
194568,9260,0
194568,9261,0
194568,9262,0
194568,9263,0
194568,9264,0
194568,9265,0
194568,9266,0
194568,9267,0
194568,9268,0
194568,9269,0
194568,9270,0
194568,9271,0
194568,9272,0
194568,9273,0
194568,9274,0
194568,9275,0
194568,9276,0
194568,9277,0
194568,9278,0
194568,9279,0
194568,9280,0
194568,9281,0
194568,9282,0
194568,9283,0
194568,9284,0
194568,9285,0
194568,9286,0
194568,9287,0
194568,9288,0
194568,9289,0
194568,9290,0
194568,9291,0
194568,9292,0
194568,9293,0
194568,9294,0
194568,9295,0
194568,9296,0
194568,9297,0
194568,9298,0
194568,9299,0
194568,9300,0
194568,9301,0
194568,9302,0
194568,9303,0
194568,9304,0
194568,9305,0
194568,9306,0
194568,9307,0
194568,9308,0
194568,9309,0
194568,9310,0
194568,9311,0
194568,9312,0
194568,9313,0
194568,9314,0
194568,9315,0
194568,9316,0
194568,9317,0
194568,9318,0
194568,9319,0
194568,9320,0
194568,9321,0
194568,9322,0
194568,9323,0
194568,9324,0
194568,9325,0
194568,9326,0
194568,9327,0
194568,9328,0
194568,9329,0
194568,9330,0
194568,9331,0
194568,9332,0
194568,9333,0
194568,9334,0
194568,9335,0
194568,9336,0
194568,9337,0
194568,9338,0
194568,9391,0
194569,8948,0
194569,8949,0
194569,8950,0
194569,8951,0
194569,8955,0
194569,8956,0
194569,8957,0
194569,8959,0
194569,8962,0
194569,8964,0
194569,8967,0
194569,8973,0
194569,8974,0
194569,8977,0
194569,8981,0
194569,8982,0
194569,8985,0
194569,8986,0
194569,8987,0
194569,8989,0
194569,8990,0
194569,8991,0
194569,8992,0
194569,8993,0
194569,8995,0
194569,8997,0
194569,8998,0
194569,8999,0
194569,9001,0
194569,9006,0
194569,9007,0
194569,9009,0
194569,9011,0
194569,9012,0
194569,9014,0
194569,9015,0
194569,9018,0
194569,9020,0
194569,9023,0
194569,9025,0
194569,9028,0
194569,9029,0
194569,9030,0
194569,9033,0
194569,9034,0
194569,9035,0
194569,9038,0
194569,9042,0
194569,9043,0
194569,9044,0
194569,9051,0
194569,9052,0
194569,9053,0
194569,9055,0
194569,9056,0
194569,9059,0
194569,9060,0
194569,9062,0
194569,9063,0
194569,9064,0
194569,9069,0
194569,9070,0
194569,9071,0
194569,9073,0
194569,9075,0
194569,9076,0
194569,9077,0
194569,9078,0
194569,9080,0
194569,9082,0
194569,9085,0
194569,9086,0
194569,9089,0
194569,9092,0
194569,9093,0
194569,9094,0
194569,9096,0
194569,9098,0
194569,9101,0
194569,9101,0
194569,9104,0
194569,9105,0
194569,9113,0
194569,9115,0
194569,9116,0
194569,9117,0
194569,9119,0
194569,9122,0
194569,9124,0
194569,9127,0
194569,9129,0
194569,9130,0
194569,9134,0
194569,9135,0
194569,9137,0
194569,9138,0
194569,9142,0
194569,9143,0
194569,9145,0
194569,9147,0
194569,9148,0
194569,9149,0
194569,9150,0
194569,9151,0
194569,9152,0
194569,9153,0
194569,9154,0
194569,9155,0
194569,9159,0
194569,9160,0
194569,9161,0
194569,9162,0
194569,9167,0
194569,9167,0
194569,9168,0
194569,9172,0
194569,9174,0
194569,9180,0
194569,9181,0
194569,9189,0
194569,9191,0
194569,9194,0
194569,9196,0
194569,9198,0
194569,9201,0
194569,9204,0
194569,9207,0
194569,9211,0
194569,9212,0
194569,9216,0
194569,9218,0
194569,9219,0
194569,9220,0
194569,9224,0
194569,9226,0
194569,9233,0
194569,9239,0
194569,9245,0
194569,9247,0
194569,9248,0
194569,9249,0
194569,9253,0
194569,9258,0
194569,9263,0
194569,9264,0
194569,9272,0
194569,9277,0
194569,9279,0
194569,9282,0
194569,9283,0
194569,9284,0
194569,9291,0
194569,9293,0
194569,9294,0
194569,9300,0
194569,9305,0
194569,9307,0
194569,9309,0
194569,9316,0
194569,9317,0
194569,9328,0
194569,9336,0
194569,9337,0
194569,9338,0
194569,9339,0
194569,9340,0
194569,9341,0
194569,9342,0
194569,9343,0
194569,9344,0
194569,9345,0
194569,9391,0
194570,8948,0
194570,8949,0
194570,8950,0
194570,8951,0
194570,8952,0
194570,8953,0
194570,8954,0
194570,8955,0
194570,8956,0
194570,8957,0
194570,8958,0
194570,8959,0
194570,8960,0
194570,8961,0
194570,8962,0
194570,8963,0
194570,8964,0
194570,8965,0
194570,8966,0
194570,8967,0
194570,8968,0
194570,8969,0
194570,8970,0
194570,8971,0
194570,8972,0
194570,8973,0
194570,8974,0
194570,8975,0
194570,8976,0
194570,8977,0
194570,8978,0
194570,8979,0
194570,8980,0
194570,8981,0
194570,8983,0
194570,8985,0
194570,8986,0
194570,8987,0
194570,8988,0
194570,8989,0
194570,8990,0
194570,8991,0
194570,8992,0
194570,8993,0
194570,8994,0
194570,8995,0
194570,8996,0
194570,8997,0
194570,8998,0
194570,9000,0
194570,9001,0
194570,9002,0
194570,9003,0
194570,9004,0
194570,9005,0
194570,9006,0
194570,9007,0
194570,9008,0
194570,9009,0
194570,9010,0
194570,9012,0
194570,9013,0
194570,9014,0
194570,9015,0
194570,9016,0
194570,9017,0
194570,9018,0
194570,9019,0
194570,9020,0
194570,9021,0
194570,9022,0
194570,9023,0
194570,9024,0
194570,9025,0
194570,9026,0
194570,9027,0
194570,9028,0
194570,9029,0
194570,9030,0
194570,9031,0
194570,9032,0
194570,9033,0
194570,9034,0
194570,9035,0
194570,9036,0
194570,9037,0
194570,9038,0
194570,9039,0
194570,9040,0
194570,9041,0
194570,9042,0
194570,9043,0
194570,9044,0
194570,9045,0
194570,9048,0
194570,9049,0
194570,9050,0
194570,9051,0
194570,9052,0
194570,9053,0
194570,9054,0
194570,9055,0
194570,9056,0
194570,9057,0
194570,9058,0
194570,9059,0
194570,9060,0
194570,9061,0
194570,9062,0
194570,9063,0
194570,9064,0
194570,9067,0
194570,9068,0
194570,9069,0
194570,9070,0
194570,9071,0
194570,9072,0
194570,9073,0
194570,9074,0
194570,9075,0
194570,9076,0
194570,9077,0
194570,9078,0
194570,9080,0
194570,9081,0
194570,9082,0
194570,9083,0
194570,9084,0
194570,9085,0
194570,9086,0
194570,9087,0
194570,9088,0
194570,9089,0
194570,9090,0
194570,9091,0
194570,9092,0
194570,9093,0
194570,9094,0
194570,9095,0
194570,9096,0
194570,9097,0
194570,9098,0
194570,9099,0
194570,9100,0
194570,9101,0
194570,9101,0
194570,9102,0
194570,9103,0
194570,9104,0
194570,9105,0
194570,9106,0
194570,9107,0
194570,9108,0
194570,9109,0
194570,9110,0
194570,9111,0
194570,9112,0
194570,9113,0
194570,9114,0
194570,9115,0
194570,9116,0
194570,9117,0
194570,9118,0
194570,9119,0
194570,9120,0
194570,9121,0
194570,9122,0
194570,9123,0
194570,9124,0
194570,9125,0
194570,9126,0
194570,9127,0
194570,9128,0
194570,9129,0
194570,9130,0
194570,9131,0
194570,9133,0
194570,9134,0
194570,9135,0
194570,9137,0
194570,9138,0
194570,9139,0
194570,9140,0
194570,9141,0
194570,9142,0
194570,9143,0
194570,9144,0
194570,9145,0
194570,9146,0
194570,9147,0
194570,9148,0
194570,9149,0
194570,9150,0
194570,9151,0
194570,9152,0
194570,9153,0
194570,9154,0
194570,9155,0
194570,9156,0
194570,9157,0
194570,9158,0
194570,9159,0
194570,9160,0
194570,9161,0
194570,9162,0
194570,9163,0
194570,9164,0
194570,9165,0
194570,9165,0
194570,9166,0
194570,9167,0
194570,9168,0
194570,9169,0
194570,9170,0
194570,9171,0
194570,9172,0
194570,9173,0
194570,9174,0
194570,9175,0
194570,9176,0
194570,9177,0
194570,9178,0
194570,9179,0
194570,9180,0
194570,9181,0
194570,9182,0
194570,9183,0
194570,9184,0
194570,9185,0
194570,9186,0
194570,9187,0
194570,9188,0
194570,9189,0
194570,9190,0
194570,9191,0
194570,9192,0
194570,9193,0
194570,9194,0
194570,9195,0
194570,9196,0
194570,9197,0
194570,9198,0
194570,9199,0
194570,9200,0
194570,9201,0
194570,9202,0
194570,9203,0
194570,9204,0
194570,9205,0
194570,9206,0
194570,9207,0
194570,9208,0
194570,9209,0
194570,9210,0
194570,9211,0
194570,9212,0
194570,9213,0
194570,9214,0
194570,9215,0
194570,9216,0
194570,9218,0
194570,9219,0
194570,9220,0
194570,9221,0
194570,9222,0
194570,9223,0
194570,9224,0
194570,9225,0
194570,9226,0
194570,9227,0
194570,9228,0
194570,9229,0
194570,9230,0
194570,9231,0
194570,9232,0
194570,9233,0
194570,9234,0
194570,9235,0
194570,9236,0
194570,9237,0
194570,9239,0
194570,9240,0
194570,9241,0
194570,9242,0
194570,9243,0
194570,9244,0
194570,9245,0
194570,9246,0
194570,9247,0
194570,9248,0
194570,9249,0
194570,9250,0
194570,9251,0
194570,9252,0
194570,9254,0
194570,9255,0
194570,9256,0
194570,9257,0
194570,9258,0
194570,9259,0
194570,9260,0
194570,9261,0
194570,9262,0
194570,9263,0
194570,9264,0
194570,9265,0
194570,9266,0
194570,9267,0
194570,9268,0
194570,9269,0
194570,9270,0
194570,9271,0
194570,9272,0
194570,9273,0
194570,9274,0
194570,9275,0
194570,9276,0
194570,9277,0
194570,9278,0
194570,9279,0
194570,9280,0
194570,9281,0
194570,9282,0
194570,9283,0
194570,9285,0
194570,9286,0
194570,9287,0
194570,9288,0
194570,9289,0
194570,9290,0
194570,9291,0
194570,9292,0
194570,9293,0
194570,9294,0
194570,9295,0
194570,9296,0
194570,9297,0
194570,9298,0
194570,9299,0
194570,9300,0
194570,9301,0
194570,9302,0
194570,9303,0
194570,9304,0
194570,9305,0
194570,9306,0
194570,9307,0
194570,9308,0
194570,9309,0
194570,9310,0
194570,9311,0
194570,9312,0
194570,9313,0
194570,9314,0
194570,9315,0
194570,9316,0
194570,9317,0
194570,9318,0
194570,9319,0
194570,9320,0
194570,9321,0
194570,9322,0
194570,9323,0
194570,9324,0
194570,9325,0
194570,9326,0
194570,9327,0
194570,9328,0
194570,9329,0
194570,9330,0
194570,9331,0
194570,9332,0
194570,9333,0
194570,9334,0
194570,9335,0
194570,9336,0
194570,9337,0
194570,9338,0
194570,9339,0
194570,9340,0
194570,9341,0
194570,9342,0
194570,9343,0
194570,9344,0
194570,9345,0
194570,9346,0
194570,9347,0
194570,9348,0
194570,9349,0
194570,9350,0
194570,9351,0
194570,9352,0
194570,9353,0
194570,9354,0
194570,9355,0
194570,9356,0
194570,9357,0
194570,9358,0
194570,9359,0
194570,9360,0
194570,9361,0
194570,9362,0
194570,9363,0
194570,9364,0
194570,9365,0
194570,9366,0
194570,9367,0
194570,9368,0
194570,9369,0
194570,9370,0
194570,9371,0
194570,9372,0
194570,9373,0
194570,9374,0
194570,9375,0
194570,9376,0
194570,9377,0
194570,9378,0
194570,9379,0
194570,9380,0
194570,9381,0
194570,9382,0
194570,9383,0
194570,9384,0
194570,9385,0
194570,9386,0
194570,9388,0
194570,9389,0
194570,9391,0
194571,9158,0
194571,9168,0
194571,9173,0
194571,9174,0
194571,9177,0
194571,9178,0
194571,9179,0
194571,9181,0
194571,9182,0
194571,9183,0
194571,9186,0
194571,9192,0
194571,9194,0
194571,9195,0
194571,9197,0
194571,9203,0
194571,9204,0
194571,9206,0
194571,9207,0
194571,9209,0
194571,9210,0
194571,9214,0
194571,9219,0
194571,9230,0
194571,9242,0
194571,9243,0
194571,9245,0
194571,9246,0
194571,9248,0
194571,9249,0
194571,9254,0
194571,9262,0
194571,9269,0
194571,9273,0
194571,9276,0
194571,9279,0
194571,9280,0
194571,9284,0
194571,9287,0
194571,9294,0
194571,9305,0
194571,9306,0
194571,9311,0
194571,9315,0
194571,9326,0
194571,9330,0
194571,9331,0
194571,9345,0
194571,9347,0
194571,9348,0
194571,9349,0
194571,9353,0
194571,9356,0
194571,9357,0
194571,9359,0
194571,9361,0
194571,9366,0
194571,9368,0
194571,9369,0
194571,9376,0
194571,9377,0
194571,9379,0
194571,9386,0
194571,9388,0
194571,9389,0
194571,9549,0
194572,8964,0
194572,9350,0
194573,9174,0
194573,9350,0
194574,9169,0
194574,9224,0
194574,9228,0
194574,9238,0
194574,9270,0
194574,9306,0
194574,9332,0
194574,9350,0
194575,8975,0
194575,9019,0
194575,9032,0
194575,9072,0
194575,9088,0
194575,9094,0
194575,9223,0
194575,9350,0
194576,9164,0
194576,9193,0
194576,9196,0
194576,9198,0
194576,9200,0
194576,9212,0
194576,9218,0
194576,9230,0
194576,9264,0
194576,9283,0
194576,9297,0
194576,9333,0
194576,9334,0
194576,9344,0
194576,9348,0
194576,9350,0
194576,9354,0
194576,9367,0
194576,9378,0
194577,8948,0
194577,8950,0
194577,8951,0
194577,8952,0
194577,8953,0
194577,8954,0
194577,8955,0
194577,8956,0
194577,8957,0
194577,8958,0
194577,8962,0
194577,8963,0
194577,8965,0
194577,8967,0
194577,8969,0
194577,8970,0
194577,8971,0
194577,8973,0
194577,8974,0
194577,8975,0
194577,8976,0
194577,8981,0
194577,8983,0
194577,8987,0
