bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1422497,1029834,2021-03-16,House,"On motion to suspend the rules and pass the bill",345,73,0,11,429
1422605,997566,2021-02-05,House,"On agreeing to the Levin (MI) amendments (A002) H.Amdt.5",243,178,0,10,431
1422605,997567,2021-02-05,House,"On agreeing to the Hill amendment (A005) H.Amdt.8",186,236,0,9,431
1422605,997568,2021-02-05,House,"On agreeing to the Stefanik amendment (A006) H.Amdt.9",175,245,0,11,431
1422605,997569,2021-02-05,House,"On passage",247,173,0,11,431
1424608,990913,2021-01-26,Senate,"Submitted in the Senate, considered, and agreed to without amendment RC# 9",83,17,0,0,100
1426709,1203610,2022-05-11,House,"On motion to suspend the rules and pass the bill",412,7,0,9,428
1429126,1015307,2021-02-24,House,"On motion to suspend the rules and pass the bill",414,11,0,6,431
1429128,1115360,2021-11-02,House,"On motion to suspend the rules and pass the bill",425,2,0,4,431
1429347,1054932,2021-04-15,House,"On agreeing to the Miller-Meeks amendment (A003) H.Amdt.38",183,244,0,2,429
1429347,1054933,2021-04-15,House,"On agreeing to the Scott (VA) amendments (A002) H.Amdt.37",216,207,0,6,429
1429347,1054934,2021-04-15,House,"On passage",217,210,0,2,429
1429347,1095221,2021-06-08,Senate,"Cloture on the motion to proceed to the measure RC# 227",49,50,0,1,100
1429355,1116438,2021-11-30,House,"On motion to suspend the rules and pass the bill, as amended",294,130,0,9,433
1429435,1102993,2021-06-29,House,"On motion to suspend the rules and pass the bill, as amended",395,15,0,20,430
1429465,1195978,2022-04-27,House,"On motion to suspend the rules and pass the bill, as amended",421,4,0,4,429
1429540,1222028,2022-07-12,House,"On motion to suspend the rules and pass the bill, as amended",417,0,0,13,430
1433257,1222166,2022-07-19,House,"On motion to suspend the rules and pass the bill",379,41,0,10,430
1433324,996815,2021-02-04,House,"On agreeing to the resolution",230,199,0,2,431
1433325,995654,2021-02-03,House,"On agreeing to the resolution",218,212,0,1,431
1433388,1110446,2021-10-20,House,"On motion to suspend the rules and pass the bill, as amended",395,30,0,6,431
1434877,1139237,2022-02-08,House,"On motion to suspend the rules and pass the bill, as amended",422,4,1,6,433
1434885,1203676,2022-05-11,House,"On motion to suspend the rules and pass the bill",380,26,1,21,428
1434895,994525,2021-02-02,Senate,"Motion to proceed to consideration of measure RC# 13",50,49,0,1,100
1434895,996886,2021-02-04,Senate,"Amendment SA 546 S.Amdt.546 RC# 26",99,1,0,0,100
1434895,996887,2021-02-04,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 132 rejected in Senate S.Amdt.132 RC# 25",52,48,0,0,100
1434895,996888,2021-02-04,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 687 rejected in Senate S.Amdt.687 RC# 24",50,50,0,0,100
1434895,996889,2021-02-04,Senate,"Amendment SA 834 as modified S.Amdt.834 RC# 27",100,0,0,0,100
1434895,996890,2021-02-04,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 91 rejected in Senate S.Amdt.91 RC# 29",49,51,0,0,100
1434895,996891,2021-02-04,Senate,"Amendment SA 1 S.Amdt.1 RC# 31",29,71,0,0,100
1434895,996892,2021-02-04,Senate,"Amendment SA 786 S.Amdt.786 RC# 30",97,3,0,0,100
1434895,996893,2021-02-04,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 192 rejected in Senate S.Amdt.192 RC# 23",52,48,0,0,100
1434895,996894,2021-02-04,Senate,"Amendment SA 833 S.Amdt.833 RC# 28",57,43,0,0,100
1434895,996895,2021-02-04,Senate,"Amendment SA 653 S.Amdt.653 RC# 22",98,2,0,0,100
1434895,996896,2021-02-04,Senate,"Amendment SA 69 S.Amdt.69 RC# 16",100,0,0,0,100
1434895,996897,2021-02-04,Senate,"Amendment SA 53 S.Amdt.53 RC# 15",50,50,0,0,100
1434895,996898,2021-02-04,Senate,"Amendment SA 261 S.Amdt.261 RC# 14",90,10,0,0,100
1434895,996899,2021-02-04,Senate,"Amendment SA 48 S.Amdt.48 RC# 17",50,50,0,0,100
1434895,996900,2021-02-04,Senate,"Amendment SA 54 S.Amdt.54 RC# 18",58,42,0,0,100
1434895,996901,2021-02-04,Senate,"Amendment SA 716 S.Amdt.716 RC# 21",100,0,0,0,100
1434895,996902,2021-02-04,Senate,"Amendment SA 553 S.Amdt.553 RC# 20",50,50,0,0,100
1434895,996903,2021-02-04,Senate,"Amendment SA 775 S.Amdt.775 RC# 19",99,1,0,0,100
1434895,996904,2021-02-05,Senate,"Amendment SA 678 S.Amdt.678 RC# 32",52,48,0,0,100
1434895,996905,2021-02-05,Senate,"Amendment SA 542 S.Amdt.542 RC# 33",50,50,0,0,100
1434895,996906,2021-02-05,Senate,"Amendment SA 821 S.Amdt.821 RC# 34",50,50,0,0,100
1434895,996907,2021-02-05,Senate,"Amendment SA 253 S.Amdt.253 RC# 48",53,47,0,0,100
1434895,996908,2021-02-05,Senate,"Amendment SA 803 S.Amdt.803 RC# 47",71,29,0,0,100
1434895,996909,2021-02-05,Senate,"Amendment SA 887 S.Amdt.887 RC# 46",50,50,0,0,100
1434895,996910,2021-02-05,Senate,"Amendment SA 55 S.Amdt.55 RC# 45",50,50,0,0,100
1434895,996911,2021-02-05,Senate,"Amendment SA 871 S.Amdt.871 RC# 49",26,74,0,0,100
1434895,996912,2021-02-05,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 461 rejected in Senate S.Amdt.461 RC# 50",51,49,0,0,100
1434895,996913,2021-02-05,Senate,"Amendment SA 889 S.Amdt.889 RC# 53",50,50,0,0,100
1434895,996914,2021-02-05,Senate,"Amendment SA 888 S.Amdt.888 RC# 52",50,50,0,0,100
1434895,996915,2021-02-05,Senate,"Amendment SA 651 S.Amdt.651 RC# 51",50,50,0,0,100
1434895,996916,2021-02-05,Senate,"Amendment SA 837 S.Amdt.837 RC# 44",51,49,0,0,100
1434895,996917,2021-02-05,Senate,"Amendment SA 655 S.Amdt.655 RC# 43",51,49,0,0,100
1434895,996918,2021-02-05,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 483 rejected in Senate S.Amdt.483 RC# 37",50,50,0,0,100
1434895,996919,2021-02-05,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 66 rejected in Senate S.Amdt.66 RC# 36",50,50,0,0,100
1434895,996920,2021-02-05,Senate,"Amendment SA 558 S.Amdt.558 RC# 35",100,0,0,0,100
1434895,996921,2021-02-05,Senate,"Amendment SA 782 S.Amdt.782 RC# 38",49,51,0,0,100
1434895,996922,2021-02-05,Senate,"Amendment SA 441 S.Amdt.441 RC# 39",8,92,0,0,100
1434895,996923,2021-02-05,Senate,"Amendment SA 872 S.Amdt.872 RC# 42",50,50,0,0,100
1434895,996924,2021-02-05,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 811 rejected in Senate S.Amdt.811 RC# 41",40,60,0,0,100
1434895,996925,2021-02-05,Senate,"Amendment SA 770 S.Amdt.770 RC# 40",50,50,0,0,100
1434895,996926,2021-02-05,Senate,"Resolution RC# 54",50,50,0,0,100
1434987,1053835,2021-04-14,House,"On motion to suspend the rules and pass the bill",412,8,0,9,429
1434992,994526,2021-02-02,House,"On ordering the previous question",219,207,0,5,431
1434992,994527,2021-02-02,House,"On agreeing to the resolution",216,210,0,6,432
1436589,1108936,2021-09-20,House,"On motion to suspend the rules and pass the bill",423,0,0,8,431
1436592,996800,2021-02-04,House,"On ordering the previous question",218,209,0,4,431
1436592,996801,2021-02-04,House,"On agreeing to the resolution",218,210,0,3,431
1438485,1017507,2021-02-26,House,"On agreeing to the Curtis amendment (A003) H.Amdt.12",221,205,0,5,431
1438485,1017508,2021-02-26,House,"On agreeing to the Neguse amendments (A002) H.Amdt.11",229,198,0,4,431
1438485,1017509,2021-02-26,House,"On agreeing to the Neguse amendments (A004) H.Amdt.13",197,226,0,8,431
1438485,1017510,2021-02-26,House,"On motion to recommit",204,221,0,6,431
1438485,1017511,2021-02-26,House,"On passage",227,200,0,4,431
1438517,1025396,2021-03-09,House,"On agreeing to the Scott (VA) amendments (A002) H.Amdt.25",227,196,0,8,431
1438517,1025397,2021-03-09,House,"On agreeing to the Scott (VA) amendments (A003) H.Amdt.26",185,243,0,3,431
1438517,1025398,2021-03-09,House,"On motion to recommit",206,218,0,7,431
1438517,1025399,2021-03-09,House,"On passage",225,206,0,1,432
1438527,1203651,2022-05-11,House,"On motion to suspend the rules and pass the bill, as amended",401,19,0,8,428
1438529,1105276,2021-07-19,House,"On motion to suspend the rules and pass the bill",415,0,0,15,430
1439005,1230478,2022-12-01,House,"Final Passage Under Suspension of the Rules Results",400,22,0,9,431
1439713,1117084,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",395,30,0,8,433
1439730,1226143,2022-09-14,House,"On motion to suspend the rules and pass the bill, as amended",293,133,0,6,432
1439754,1204181,2022-05-12,House,"On agreeing to the Cammack amendment (A003) H.Amdt.199",204,216,0,8,428
1439754,1204182,2022-05-12,House,"On agreeing to the Guest amendment (A004) H.Amdt.200",200,221,0,7,428
1439754,1204183,2022-05-12,House,"On agreeing to the Thompson (MS) amendments (A002) H.Amdt.198",215,198,0,15,428
1439754,1204184,2022-05-12,House,"On motion to recommit",205,216,0,7,428
1439754,1204185,2022-05-12,House,"On passage",220,201,0,7,428
1439787,997460,2021-02-05,House,"On ordering the previous question",220,210,0,1,431
1439787,997461,2021-02-05,House,"On agreeing to the resolution",219,209,0,3,431
1441600,1106499,2021-08-23,House,"On motion to suspend the rules and pass the bill",423,1,0,7,431
1441651,1194800,2022-04-27,House,"On motion to suspend the rules and pass the bill, as amended",406,20,0,3,429
1441664,1203652,2022-05-11,House,"On motion to suspend the rules and pass the bill, as amended",419,0,0,9,428
1441676,1054955,2021-04-15,House,"On motion to suspend the rules and pass the bill",415,2,0,12,429
1444468,1002349,2021-02-09,Senate,"Submitted in the Senate, considered, and agreed to without amendment RC# 56",89,11,0,0,100
1450150,1054878,2021-04-15,House,"On motion to suspend the rules and pass the bill, as amended",411,5,0,13,429
1450197,1172627,2022-03-17,House,"On agreeing to the Fitzgerald amendment (A002) H.Amdt.184",184,246,0,2,432
1450197,1172628,2022-03-17,House,"On motion to recommit",208,222,0,2,432
1450197,1172629,2022-03-17,House,"On passage",222,209,0,1,432
1450198,1100889,2021-06-22,House,"On motion to suspend the rules and pass the bill, as amended",416,5,0,9,430
1450203,1110476,2021-10-19,House,"On motion to suspend the rules and pass the bill",421,3,0,7,431
1451155,1106514,2021-08-23,House,"On motion to suspend the rules and pass the bill",418,7,0,6,431
1451165,1160982,2022-02-28,House,"On motion to suspend the rules and pass the bill",422,0,0,11,433
1451759,1078286,2021-05-14,House,"On passage",315,101,0,14,430
1451763,1226128,2022-09-13,House,"On motion to suspend the rules and pass the bill, as amended",326,88,0,16,430
1457054,1032858,2021-03-19,House,"On motion to suspend the rules and agree to the resolution",398,14,1,17,430
1457059,1056567,2021-04-19,House,"On motion to suspend the rules and agree to the resolution",418,1,0,11,430
1457065,1016488,2021-02-25,House,"On passage",224,206,0,2,432
1457065,1016489,2021-02-25,House,"Table the motion to reconsider",211,195,0,25,431
1457106,1098813,2021-06-16,House,"On agreeing to the Burgess amendment (A002) H.Amdt.52",209,218,0,3,430
1457106,1098814,2021-06-16,House,"On agreeing to the Hill amendment (A004) H.Amdt.54",204,225,0,1,430
1457106,1098815,2021-06-16,House,"On agreeing to the Schrier amendment (A005) H.Amdt.55",380,47,0,3,430
1457106,1098816,2021-06-16,House,"On agreeing to the Waters amendments (A003) H.Amdt.53",215,211,0,4,430
1457106,1098817,2021-06-16,House,"On motion to recommit",207,218,0,5,430
1457106,1098818,2021-06-16,House,"On passage",215,214,0,2,431
1457119,1117082,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",428,1,0,5,434
1457137,1109409,2021-09-28,House,"On motion to suspend the rules and pass the bill",391,36,0,4,431
1457146,1031020,2021-03-17,House,"On motion to suspend the rules and pass the bill, as amended",413,12,0,5,430
1460751,1109485,2021-09-29,House,"On motion to suspend the rules and pass the bill",259,170,0,2,431
1460770,1015299,2021-02-24,House,"On motion to suspend the rules and pass the bill",429,0,0,2,431
1460797,1055542,2021-04-16,House,"On agreeing to the Keller amendment (A003) H.Amdt.41",168,256,0,5,429
1460797,1055543,2021-04-16,House,"On passage",254,166,0,9,429
1462496,1183983,2022-04-05,House,"On motion to suspend the rules and pass the bill, as amended",409,11,0,9,429
1462525,1015308,2021-02-24,House,"On agreeing to the resolution",218,208,0,5,431
1462525,1015309,2021-02-24,House,"On ordering the previous question",219,211,0,1,431
1462536,1054918,2021-04-15,House,"On motion to suspend the rules and pass the bill, as amended",396,13,0,20,429
1462538,1109301,2021-09-28,House,"On motion to suspend the rules and pass the bill, as amended",386,35,0,10,431
1464467,1181463,2022-03-30,House,"On motion to suspend the rules and pass the bill, as amended",417,4,1,9,431
1464525,1017386,2021-02-27,House,"On motion to recommit",205,218,0,8,431
1464525,1017387,2021-02-27,House,"On passage",219,212,0,1,432
1464525,1022553,2021-03-04,Senate,"Motion to proceed to consideration of measure RC# 73",50,50,0,0,100
1464525,1023098,2021-03-05,Senate,"Amendment SA 1092 S.Amdt.1092 RC# 76",50,49,0,1,100
1464525,1023099,2021-03-05,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 972 rejected in Senate S.Amdt.972 RC# 74",42,58,0,0,100
1464525,1023100,2021-03-06,Senate,"Amendment SA 1010 S.Amdt.1010 RC# 86",49,50,0,1,100
1464525,1023101,2021-03-06,Senate,"Amendment SA 1014 S.Amdt.1014 RC# 88",47,51,0,2,100
1464525,1023102,2021-03-06,Senate,"Amendment SA 1026 S.Amdt.1026 RC# 80",48,51,0,1,100
1464525,1023103,2021-03-06,Senate,"Amendment SA 1030 S.Amdt.1030 RC# 78",49,50,0,1,100
1464525,1023104,2021-03-06,Senate,"Amendment SA 1154 S.Amdt.1154 RC# 107",49,50,0,1,100
1464525,1023105,2021-03-06,Senate,"Amendment SA 1161 S.Amdt.1161 RC# 84",49,50,0,1,100
1464525,1023106,2021-03-06,Senate,"Amendment SA 1162 S.Amdt.1162 RC# 103",49,50,0,1,100
1464525,1023107,2021-03-06,Senate,"Amendment SA 1331 S.Amdt.1331 RC# 105",49,50,0,1,100
1464525,1023108,2021-03-06,Senate,"Amendment SA 1344 S.Amdt.1344 RC# 81",51,48,0,1,100
1464525,1023109,2021-03-06,Senate,"Amendment SA 1364 S.Amdt.1364 RC# 96",49,50,0,1,100
1464525,1023110,2021-03-06,Senate,"Amendment SA 1369 as modified S.Amdt.1369 RC# 82",48,51,0,1,100
1464525,1023111,2021-03-06,Senate,"Amendment SA 1378 S.Amdt.1378 RC# 79",50,49,0,1,100
1464525,1023112,2021-03-06,Senate,"Amendment SA 1381 S.Amdt.1381 RC# 101",49,50,0,1,100
1464525,1023113,2021-03-06,Senate,"Amendment SA 1383 S.Amdt.1383 RC# 89",48,50,0,2,100
1464525,1023114,2021-03-06,Senate,"Amendment SA 1391 S.Amdt.1391 RC# 109",93,6,0,1,100
1464525,1023115,2021-03-06,Senate,"Amendment SA 1395 S.Amdt.1395 RC# 91",47,51,0,2,100
1464525,1023116,2021-03-06,Senate,"Amendment SA 902 S.Amdt.902 RC# 106",45,54,0,1,100
1464525,1023117,2021-03-06,Senate,"Amendment SA 944 S.Amdt.944 RC# 87",49,50,0,1,100
1464525,1023118,2021-03-06,Senate,"Amendment SA 968 S.Amdt.968 RC# 104",49,50,0,1,100
1464525,1023119,2021-03-06,Senate,"Amendment SA 969 S.Amdt.969 RC# 95",49,50,0,1,100
1464525,1023120,2021-03-06,Senate,"Amendment SA 996 S.Amdt.996 RC# 93",49,50,0,1,100
1464525,1023121,2021-03-06,Senate,"Motion by Senator Capito to commit to Senate Committee on Finance with instructions rejected in Senate RC# 90",48,50,0,2,100
1464525,1023122,2021-03-06,Senate,"Motion by Senator Cornyn to commit to Senate Committee on Health, Education, Labor, and Pensions with instructions rejected in Senate RC# 102",49,50,0,1,100
1464525,1023123,2021-03-06,Senate,"Motion by Senator Cotton to commit to Senate Committee on Finance with instructions rejected in Senate RC# 92",48,50,0,2,100
1464525,1023124,2021-03-06,Senate,"Motion by Senator Daines to commit to Senate Committee on Foreign Relations with instructions rejected in Senate RC# 108",49,50,0,1,100
1464525,1023125,2021-03-06,Senate,"Motion by Senator Grassley to commit to Senate Committee on Finance with instructions rejected in Senate RC# 85",49,50,0,1,100
1464525,1023126,2021-03-06,Senate,"Motion by Senator Hagerty to commit to Senate Committees on Environment and Public Works; Agriculture, Nutrition, and Forestry; Health, Education, Labor, and Pensions; Banking, Housing, and Urban Affairs; Homeland Security and Governmental Affairs; Small ",49,50,0,1,100
1464525,1023127,2021-03-06,Senate,"Motion by Senator Kennedy to commit to Senate Committee on Small Business and Entrepreneurship with instructions rejected in Senate RC# 99",48,50,0,2,100
1464525,1023128,2021-03-06,Senate,"Motion by Senator Scott FL, to commit to Senate Committee on Homeland Security and Governmental Affairs with instructions rejected in Senate RC# 100",48,51,0,1,100
1464525,1023129,2021-03-06,Senate,"Motion to waive all applicable budgetary disciple with respect to amendment SA 1242 rejected in Senate S.Amdt.1242 RC# 77",48,51,0,1,100
1464525,1023130,2021-03-06,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 1031 rejected in Senate S.Amdt.1031 RC# 94",52,47,0,1,100
1464525,1023131,2021-03-06,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 1197 rejected in Senate S.Amdt.1197 RC# 83",51,48,0,1,100
1464525,1023132,2021-03-06,Senate,"Motion to waive all applicable budgetary discipline with respect to amendment SA 1386 rejected in Senate S.Amdt.1386 RC# 97",49,50,0,1,100
1464525,1023133,2021-03-06,Senate,"Passed Senate with an amendment RC# 110",50,49,0,1,100
1464525,1026277,2021-03-10,House,"On motion that the House concur in the Senate amendment",220,211,0,1,432
1464554,1021295,2021-03-03,House,"On motion to recommit",208,219,0,4,431
1464554,1021296,2021-03-03,House,"On passage",220,212,0,0,432
1466695,1126467,2022-01-19,House,"On motion to suspend the rules and pass the bill",426,0,0,7,433
1466741,1100879,2021-06-22,House,"On motion to suspend the rules and pass the bill",398,21,0,11,430
1466774,1115557,2021-11-04,House,"On motion to suspend the rules and pass the bill, as amended",383,41,0,9,433
1466810,1059667,2021-04-21,House,"On motion to recommit",208,216,0,5,429
1466810,1059668,2021-04-21,House,"On passage",218,208,0,3,429
1466815,1098788,2021-06-16,House,"On passage",415,14,0,2,431
1466825,1226150,2022-09-14,House,"On motion to suspend the rules and pass the bill",347,78,0,7,432
1469034,1203568,2022-05-11,House,"On motion to suspend the rules and pass the bill, as amended",333,81,0,14,428
1469034,1230649,2022-12-14,House,"Vote on House Agreeing to the Senate Action",224,201,0,5,430
1469034,1230720,2022-12-15,Senate,"SENATE AGREED (FREE TEXT)",71,19,0,10,100
1469034,1230721,2022-12-15,Senate,"FREE TEXT",35,56,0,9,100
1469034,1230722,2022-12-15,Senate,"FREE TEXT",45,47,0,8,100
1469034,1230723,2022-12-15,Senate,"MOTION TO CONSIDER",75,20,0,5,100
1469066,1017395,2021-02-26,House,"On agreeing to the resolution",219,210,0,2,431
1469066,1017396,2021-02-26,House,"On ordering the previous question",217,205,0,9,431
1469075,1098606,2021-06-15,House,"On motion to suspend the rules and pass the bill, as amended",248,177,0,5,430
1469075,1101894,2021-06-24,House,"On passage",252,176,0,2,430
1469083,1059602,2021-04-21,House,"On motion to suspend the rules and pass the bill, as amended",350,71,0,8,429
1470426,1226244,2022-09-19,House,"On motion to suspend the rules and pass the bill, as amended",290,125,0,17,432
1470432,1216013,2022-06-14,House,"On motion to suspend the rules and pass the bill, as amended",380,30,0,17,427
1470448,1054948,2021-04-15,House,"On motion to suspend the rules and pass the bill",362,49,0,18,429
1470471,1027280,2021-03-11,House,"On motion to recommit",207,217,0,6,430
1470471,1027281,2021-03-11,House,"On passage",227,203,0,1,431
1470485,1194703,2022-04-26,House,"On motion to suspend the rules and pass the bill",404,11,0,14,429
1470505,1026330,2021-03-10,House,"On agreeing to the Nadler amendments (A001) H.Amdt.29",225,202,0,3,430
1470505,1027345,2021-03-11,House,"On motion to recommit",206,212,0,12,430
1470505,1027346,2021-03-11,House,"On passage",219,210,0,1,430
1470518,1018767,2021-03-01,House,"On agreeing to the resolution",218,207,0,6,431
1470518,1018768,2021-03-01,House,"On ordering the previous question",220,201,0,10,431
1471561,1055447,2021-04-15,House,"On motion to suspend the rules and pass the bill",397,16,0,16,429
1471562,1055569,2021-04-16,House,"On motion to suspend the rules and pass the bill",411,8,0,10,429
1471587,1055491,2021-04-15,House,"On motion to suspend the rules and pass the bill",409,4,0,16,429
1471594,1055349,2021-04-15,House,"On motion to suspend the rules and pass the bill",400,16,0,13,429
1472798,1032158,2021-03-18,House,"On motion to recommit",203,216,0,10,429
1472798,1032159,2021-03-18,House,"On passage",228,197,0,5,430
1472815,1138596,2022-02-08,House,"On motion to suspend the rules and pass the bill",432,0,1,0,433
1472819,1053834,2021-04-14,House,"On motion to suspend the rules and pass the bill",415,11,0,3,429
1472849,1137665,2022-02-07,House,"On motion to suspend the rules and pass the bill",426,5,0,2,433
1472876,1059607,2021-04-21,House,"On motion to recommit",209,215,0,5,429
1472876,1059608,2021-04-21,House,"On passage",217,207,0,5,429
1474199,1116953,2021-12-07,House,"On passage",222,212,0,0,434
1474199,1204299,2021-12-09,Senate,"Cloture on the motion to concur in the House amendment to S. 610",64,36,0,0,100
1474199,1204300,2021-12-09,Senate,"Senate agreed to the House amendment to S. 610",59,35,0,6,100
1475849,1115365,2021-11-01,House,"On motion to suspend the rules and pass the bill",361,55,3,12,431
1475865,1117107,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",392,36,0,5,433
1475873,1024108,2021-03-08,House,"On agreeing to the resolution",218,197,0,16,431
1475873,1024109,2021-03-08,House,"On ordering the previous question",213,195,0,23,431
1475878,1030942,2021-03-17,House,"On agreeing to the Nadler amendments (A002) H.Amdt.31",228,197,0,4,429
1475878,1030943,2021-03-17,House,"On agreeing to the Stefanik amendment (A003) H.Amdt.32",177,249,0,3,429
1475878,1030944,2021-03-17,House,"On agreeing to the Wagner amendment (A004) H.Amdt.33",242,174,0,13,429
1475878,1030945,2021-03-17,House,"On passage",244,172,0,14,430
1475879,1105348,2021-07-26,House,"On motion to suspend the rules and pass the bill, as amended",416,0,0,14,430
1475897,1030940,2021-03-17,House,"On motion to suspend the rules and pass the bill, as amended",399,14,0,16,429
1475908,1031030,2021-03-17,House,"On motion to suspend the rules and pass the bill, as amended",384,38,0,7,429
1475908,1105277,2021-07-20,Senate,"Amendment SA 2121, as modified, S.Amdt.2121 RC# 271",40,60,0,0,100
1475908,1105278,2021-07-20,Senate,"Passed Senate, under the order of 7/14/21, having achieved 60 votes in the affirmative, without amendment RC# 272",100,0,0,0,100
1475921,1032109,2021-03-18,House,"On motion to recommit",204,218,0,7,429
1475921,1032110,2021-03-18,House,"On passage",247,174,0,8,429
1475935,1179757,2022-03-28,House,"On motion to suspend the rules and pass the bill, as amended",405,12,0,14,431
1475945,1077132,2021-05-11,House,"On motion to suspend the rules and pass the bill",250,168,0,12,430
1475945,1080705,2021-05-19,House,"On passage",402,23,0,4,429
