bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1656498,1244229,2023-02-06,House,"On Motion to Suspend the Rules and Pass, as Amended",357,56,0,20,433
1656613,1235499,2023-01-24,House,"On Motion to Suspend the Rules and Pass, as Amended",425,0,0,9,434
1657887,1266996,2023-03-01,House,"On Agreeing to the Amendment RC# 125",324,83,0,32,439
1657887,1266997,2023-03-01,House,"On Agreeing to the Amendment RC# 126",386,31,0,22,439
1657887,1266998,2023-03-01,House,"On Agreeing to the Amendment RC# 127",181,236,0,22,439
1657887,1266999,2023-03-01,House,"On Agreeing to the Amendment RC# 128",187,232,0,20,439
1657887,1267000,2023-03-01,House,"On Agreeing to the Amendment RC# 129",364,56,0,19,439
1657887,1267001,2023-03-01,House,"On Agreeing to the Amendment RC# 130",199,226,0,14,439
1657887,1267002,2023-03-01,House,"On Passage RC# 131",272,148,0,14,434
1657912,1236136,2023-01-25,House,"On Motion to Suspend the Rules and Pass, as Amended",424,4,0,6,434
1657930,1356906,2023-11-01,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 561",363,46,0,23,432
1659554,1444754,2024-05-16,House,"On Passage RC# 213",221,185,0,24,430
1659556,1362478,2023-12-12,House,"On Motion to Recommit RC# 716",206,211,0,16,433
1659556,1362479,2023-12-12,House,"On Passage RC# 717",218,203,0,12,433
1659557,1357012,2023-11-06,House,"On Motion to Suspend the Rules and Pass RC# 600",359,24,0,49,432
1664811,1239424,2023-01-31,House,"On Motion to Recommit",210,220,0,4,434
1664811,1239425,2023-01-31,House,"On Passage",220,210,0,4,434
1664841,1469803,2024-12-04,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 480",378,16,0,38,432
1674763,1377043,2024-02-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 33",407,0,0,23,430
1674772,1236099,2023-01-25,House,"On Motion to Suspend the Rules and Pass",411,13,0,10,434
1674787,1283895,2023-03-23,House,"On Motion to Suspend the Rules and Pass RC# 148",388,33,0,14,435
1679242,1380080,2024-02-07,House,"On Motion to Recommit RC# 39",207,210,0,14,431
1679242,1380081,2024-02-07,House,"On Passage RC# 40",211,208,0,11,430
1679253,1334351,2023-05-25,House,"On Agreeing to the Amendment RC# 236",190,233,0,18,441
1679253,1334352,2023-05-25,House,"On Passage RC# 237",289,133,0,13,435
1679272,1362305,2023-04-27,Senate,"On Cloture on the Motion to Proceed S.J.Res. 4 RC# 99",51,47,0,2,100
1681720,1239427,2023-01-31,House,"On Motion to Recommit",210,219,0,5,434
1681720,1239428,2023-01-31,House,"On Passage",227,203,0,4,434
1681724,1238313,2023-01-30,House,"On Motion to Suspend the Rules and Pass",419,0,0,15,434
1681730,1437318,2024-04-30,House,"On Passage RC# 155",402,6,0,20,428
1681762,1242179,2023-02-02,House,"On Agreeing to the Resolution",328,86,14,6,434
1681770,1236988,2023-01-26,Senate,"On the Resolution S.Res. 13",94,0,0,6,100
1683911,1350801,2023-07-17,House,"On Motion to Suspend the Rules and Pass RC# 329",400,0,0,33,433
1683943,1363306,2023-09-19,House,"On Motion to Suspend the Rules and Pass RC# 399",422,0,0,11,433
1683991,1361984,2023-12-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 696",414,5,0,15,434
1683993,1386942,2024-02-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 53",392,28,0,11,431
1684000,1263301,2023-02-27,House,"On Motion to Suspend the Rules and Pass",406,12,0,15,433
1685042,1357576,2023-11-13,House,"On Motion to Suspend the Rules and Pass RC# 644",409,0,1,23,433
1685044,1437152,2024-04-30,House,"On Motion to Recommit RC# 166",204,211,0,14,429
1685044,1437153,2024-04-30,House,"On Passage RC# 167",214,201,0,14,429
1685060,1354922,2023-09-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 384",1,0,0,0,1
1687089,1457040,2024-06-12,House,"On Motion to Suspend the Rules and Pass RC# 252",391,26,0,14,431
1687120,1470542,2024-12-16,House,"On Motion to Suspend the Rules and Pass RC# 504",382,12,0,35,429
1689539,1242136,2023-02-02,House,"On Agreeing to the Resolution",218,211,1,4,434
1689548,1355439,2023-09-18,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 394",378,32,0,22,432
1689573,1247895,2023-02-09,House,"On Passage",260,162,0,12,434
1689575,1239410,2023-01-31,House,"On Ordering the Previous Question",218,209,0,6,433
1689575,1239411,2023-01-31,House,"On Agreeing to the Resolution",216,208,0,9,433
1689586,1356922,2023-11-01,Senate,"On Passage of the Bill H.R. 662 RC# 285",43,53,0,4,100
1689599,1322583,2023-05-09,House,"On Motion to Suspend the Rules and Pass RC# 203",351,58,0,25,434
1691492,1311994,2023-04-25,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 193",418,0,0,16,434
1691546,1240713,2023-02-01,Senate,"On the Resolution S.Res. 21",97,0,0,3,100
1691550,1240714,2023-02-01,House,"On Ordering the Previous Question",219,207,0,8,434
1691550,1240715,2023-02-01,House,"On Agreeing to the Resolution",218,209,0,7,434
1691551,1307249,2023-04-20,House,"On Agreeing to the Amendment RC# 190",216,205,0,19,440
1691551,1307250,2023-04-20,House,"On Motion to Recommit RC# 191",204,218,0,13,435
1691551,1307251,2023-04-20,House,"On Passage RC# 192",219,203,0,13,435
1694059,1350797,2023-07-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 330",386,22,0,25,433
1694105,1247594,2023-02-09,House,"On Passage",250,173,0,11,434
1694105,1272121,2023-03-08,Senate,"On the Joint Resolution H.J.Res. 26 RC# 49",81,14,1,4,100
1694134,1362332,2023-12-06,Senate,"On the Cloture Motion H.R. 815 RC# 332",49,51,0,0,100
1694134,1379686,2024-02-07,Senate,"On Cloture on the Motion to Proceed H.R. 815 RC# 39",49,50,0,1,100
1694134,1380547,2024-02-08,Senate,"On Cloture on the Motion to Proceed H.R. 815 RC# 41",67,32,0,1,100
1694134,1381248,2024-02-09,Senate,"On the Motion to Proceed H.R. 815 RC# 42",64,19,0,17,100
1694134,1381347,2024-02-11,Senate,"On the Motion to Table H.R. 815 RC# 43",40,53,0,7,100
1694134,1381348,2024-02-11,Senate,"On the Cloture Motion H.R. 815 RC# 44",67,27,0,6,100
1694134,1382836,2024-02-12,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline During the Consideration of H.R. 815) RC# 45",66,33,0,1,100
1694134,1382837,2024-02-12,Senate,"On the Amendment S.Amdt. 1388 to H.R. 815 (No short title on file) RC# 46",66,33,0,1,100
1694134,1382838,2024-02-12,Senate,"On the Cloture Motion H.R. 815 RC# 47",66,33,0,1,100
1694134,1399670,2024-02-13,Senate,"On Passage of the Bill H.R. 815 RC# 48",70,29,0,1,100
1694134,1433360,2024-04-23,Senate,"On the Motion to Table H.R. 815 RC# 151",48,50,0,2,100
1694134,1433361,2024-04-23,Senate,"On the Cloture Motion H.R. 815 RC# 152",80,19,0,1,100
1694134,1433362,2024-04-23,Senate,"On the Motion (Motion to Waive: Section 314(e) of the C.B.A. re: the House Amdt to the Senate Amdt to H.R. 815) RC# 153",75,20,0,5,100
1694134,1433363,2024-04-23,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 815) RC# 154",79,18,0,3,100
1694201,1272777,2023-03-09,House,"On Passage RC# 142",227,198,0,9,434
1694201,1288808,2023-03-29,Senate,"On Passage of the Bill H.J.Res. 27 RC# 79",53,43,0,4,100
1694201,1304493,2023-04-18,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 187",227,196,0,11,434
1694203,1364177,2024-01-11,House,"On Motion to Recommit RC# 6",189,205,0,38,432
1694203,1364178,2024-01-11,House,"On Passage RC# 7",211,197,0,24,432
1694290,1437162,2024-04-30,House,"On Motion to Recommit RC# 168",205,210,0,14,429
1694290,1437163,2024-04-30,House,"On Passage RC# 169",209,205,0,15,429
1694331,1271960,2023-03-08,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 137",426,0,0,8,434
1694360,1463143,2024-07-23,House,"On Motion to Suspend the Rules and Pass RC# 362",404,3,0,24,431
1697492,1364261,2024-01-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 9",379,1,0,52,432
1699125,1362300,2023-04-19,Senate,"On the Motion (Motion to Proceed to S.J.Res. 10) RC# 90",48,51,0,1,100
1699129,1319165,2023-05-03,Senate,"On the Joint Resolution S.J.Res. 9 RC# 110",50,48,0,2,100
1699129,1350977,2023-07-27,House,"On Passage RC# 381",221,206,0,7,434
1699129,1355341,2023-09-28,Senate,"On Overriding the Veto S.J.Res. 9 RC# 242",47,46,0,7,100
1699140,1264816,2023-02-28,House,"On Passage RC# 124",216,204,0,13,433
1699140,1266364,2023-03-01,Senate,"On the Joint Resolution H.J.Res. 30 RC# 35",50,46,0,4,100
1699140,1283910,2023-03-23,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 149",219,200,0,15,434
1699166,1245444,2023-02-07,House,"On Ordering the Previous Question",217,208,0,9,434
1699166,1245445,2023-02-07,House,"On Agreeing to the Resolution",217,208,0,9,434
1701260,1247584,2023-02-09,House,"On Motion to Suspend the Rules and Agree",419,0,0,15,434
1702941,1362304,2023-04-26,Senate,"On Cloture on the Motion to Proceed S. 326 RC# 97",57,42,0,1,100
1702956,1407698,2024-03-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 80",326,73,0,32,431
1702960,1462765,2024-07-08,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 336",349,19,0,64,432
1703019,1312480,2023-04-26,Senate,"On the Joint Resolution S.J.Res. 11 RC# 98",50,49,0,1,100
1703019,1332929,2023-05-23,House,"On Passage RC# 232",221,203,0,10,434
1703019,1346405,2023-06-21,Senate,"On Overriding the Veto S.J.Res. 11 RC# 167",50,50,0,0,100
1703022,1327294,2023-05-17,House,"On Motion to Refer RC# 217",221,204,7,3,435
1703055,1426044,2024-04-11,House,"On Motion to Suspend the Rules and Pass RC# 110",401,15,0,14,430
1703068,1282107,2023-03-22,Senate,"On the Amendment S.Amdt. 2 to S. 316 (No short title on file) RC# 65",9,86,0,5,100
1703068,1282108,2023-03-22,Senate,"On the Amendment S.Amdt. 14 to S. 316 (No short title on file) RC# 66",36,60,0,4,100
1703068,1283541,2023-03-23,Senate,"On the Amendment S.Amdt. 22 to S. 316 (No short title on file) RC# 67",19,76,0,5,100
1703068,1283542,2023-03-23,Senate,"On the Amendment S.Amdt. 4 to S. 316 (No short title on file) RC# 68",32,63,0,5,100
1703068,1283543,2023-03-23,Senate,"On the Amendment S.Amdt. 43 to S. 316 (No short title on file) RC# 69",41,52,0,7,100
1703068,1287155,2023-03-28,Senate,"On the Amendment S. 316 RC# 71",47,49,0,4,100
1703068,1287156,2023-03-28,Senate,"On the Amendment S. 316 RC# 72",31,65,0,4,100
1703068,1287157,2023-03-28,Senate,"On the Amendment S. 316 RC# 73",41,55,0,4,100
1703068,1287158,2023-03-28,Senate,"On the Amendment S. 316 RC# 74",38,57,0,5,100
1703068,1287159,2023-03-28,Senate,"On the Amendment S. 316 RC# 75",33,62,0,5,100
1703068,1287160,2023-03-28,Senate,"On the Amendment S. 316 RC# 76",26,68,0,6,100
1703068,1289158,2023-03-29,Senate,"On Passage of the Bill S. 316 RC# 77",66,30,0,4,100
1703068,1362316,2023-03-16,Senate,"On Cloture on the Motion to Proceed S. 316 RC# 61",68,27,0,5,100
1703068,1362317,2023-03-21,Senate,"On the Motion to Proceed S. 316 RC# 63",67,28,0,5,100
1703068,1362318,2023-03-27,Senate,"On the Cloture Motion S. 316 RC# 70",65,28,0,7,100
1707900,1414449,2024-03-22,House,"On Motion to Recommit RC# 103",206,211,0,15,432
1707900,1414450,2024-03-22,House,"On Passage RC# 104",209,204,0,19,432
1712239,1355451,2023-09-18,House,"On Motion to Suspend the Rules and Pass RC# 393",409,0,1,22,432
1714867,1357518,2023-11-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 643",405,0,0,27,432
1714869,1467269,2024-09-10,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 405",413,3,0,14,430
1714885,1331615,2023-05-22,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 228",402,2,0,30,434
1714888,1263290,2023-02-27,House,"On Motion to Suspend the Rules and Agree",414,2,0,17,433
1714896,1350573,2023-07-11,House,"On Motion to Suspend the Rules and Pass RC# 291",409,1,0,23,433
1714898,1282191,2023-03-22,House,"On Motion to Suspend the Rules and Pass RC# 144",393,4,0,37,434
1714905,1470700,2024-12-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 511",311,96,0,22,429
1717612,1305945,2023-04-19,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 189",410,8,0,17,435
1717615,1270949,2023-03-07,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 133",393,22,0,19,434
1717624,1286865,2023-03-27,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 164",415,0,0,19,434
1717638,1411587,2024-03-19,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 88",390,9,0,32,431
1717657,1362670,2023-12-13,House,"On Passage RC# 718",330,99,0,4,433
1717662,1412805,2024-03-20,House,"On Motion to Recommit RC# 92",202,213,0,17,432
1717662,1412806,2024-03-20,House,"On Passage RC# 93",229,188,0,15,432
1720714,1283001,2023-03-22,House,"On Motion to Suspend the Rules and Pass RC# 145",404,7,0,23,434
1720715,1331631,2023-05-22,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 229",400,5,0,29,434
1720720,1324066,2023-05-11,House,"On Motion to Recommit RC# 210",210,221,0,4,435
1720720,1324067,2023-05-11,House,"On Passage RC# 211",230,200,0,5,435
1720743,1286029,2023-03-27,House,"On Motion to Suspend the Rules and Pass RC# 163",413,2,0,19,434
1720748,1303059,2023-04-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 183",405,6,0,23,434
1720754,1467262,2024-09-09,House,"On Motion to Suspend the Rules and Pass RC# 401",351,36,0,43,430
1722457,1264812,2023-02-28,House,"On Ordering the Previous Question RC# 122",213,201,0,19,433
1722457,1264813,2023-02-28,House,"On Agreeing to the Resolution RC# 123",216,205,0,13,434
1723511,1271081,2023-03-07,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 132",422,0,0,12,434
1723535,1443562,2024-05-14,House,"On Motion to Suspend the Rules and Pass RC# 196",370,18,0,42,430
1724868,1273518,2023-03-10,House,"On Passage RC# 143",419,0,0,16,435
1724917,1283748,2023-03-23,House,"On Agreeing to the Amendment RC# 150",203,223,0,14,440
1724917,1283749,2023-03-23,House,"On Agreeing to the Amendment RC# 151",61,365,0,14,440
1724917,1283750,2023-03-23,House,"On Agreeing to the Amendment RC# 152",89,338,0,13,440
1724917,1283751,2023-03-23,House,"On Agreeing to the Amendment RC# 153",386,39,0,15,440
1724917,1284907,2023-03-24,House,"On Agreeing to the Amendment RC# 154",420,5,0,15,440
1724917,1284908,2023-03-24,House,"On Agreeing to the Amendment RC# 155",203,217,0,21,441
1724917,1284909,2023-03-24,House,"On Agreeing to the Amendment RC# 156",161,265,0,15,441
1724917,1284910,2023-03-24,House,"On Agreeing to the Amendment RC# 157",107,317,0,16,440
1724917,1284911,2023-03-24,House,"On Agreeing to the Amendment RC# 158",113,311,0,16,440
1724917,1284912,2023-03-24,House,"On Agreeing to the Amendment RC# 159",83,331,0,26,440
1724917,1284913,2023-03-24,House,"On Motion to Recommit RC# 160",203,218,0,13,434
1724917,1284914,2023-03-24,House,"On Passage RC# 161",213,208,0,14,435
1724918,1272271,2023-03-08,House,"On Agreeing to the Resolution RC# 136",103,321,0,11,435
1727214,1312694,2023-04-26,House,"On Motion to Suspend the Rules and Pass RC# 200",409,11,0,15,435
1727229,1312953,2023-04-26,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 197",422,1,0,11,434
1727242,1350938,2023-07-25,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 365",250,163,1,19,433
1729811,1315039,2023-04-28,House,"On Passage RC# 202",221,202,0,12,435
1729811,1318246,2023-05-03,Senate,"On the Joint Resolution H.J.Res. 39 RC# 109",56,41,0,3,100
1729811,1332931,2023-05-24,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 233",214,205,0,16,435
1729816,1272389,2023-03-08,House,"On Ordering the Previous Question RC# 134",217,205,0,12,434
1729816,1272390,2023-03-08,House,"On Agreeing to the Resolution, as Amended RC# 135",216,206,0,12,434
1729851,1467285,2024-09-11,House,"On Motion to Recommit RC# 412",203,214,0,14,431
1729851,1467286,2024-09-11,House,"On Passage RC# 413",237,180,0,14,431
1729854,1467283,2024-09-11,House,"On Motion to Recommit RC# 410",202,215,0,14,431
1729854,1467284,2024-09-11,House,"On Passage RC# 411",219,199,0,13,431
1731414,1327377,2023-05-17,Senate,"On the Joint Resolution S.J.Res. 18 RC# 130",50,47,0,3,100
1731419,1469841,2024-12-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 484",389,6,0,37,432
1732006,1355350,2023-09-14,House,"On Motion to Recommit RC# 390",193,212,0,28,433
1732006,1355351,2023-09-14,House,"On Passage RC# 391",222,190,0,22,434
1732364,1469412,2024-11-19,House,"On Agreeing to the Amendment: Grijalva of Arizona Amendment No. 1 RC# 470",200,210,0,28,438
1732364,1469413,2024-11-19,House,"On Agreeing to the Amendment: Grijalva of Arizona Amendment No. 2 RC# 471",196,215,0,27,438
1732364,1469414,2024-11-19,House,"On Motion to Recommit RC# 472",202,211,0,20,433
1732364,1469415,2024-11-19,House,"On Passage RC# 473",244,171,0,18,433
1732911,1470738,2024-12-18,House,"On Motion to Suspend the Rules and Pass RC# 515",381,20,0,28,429
1732931,1467456,2024-09-18,House,"On Motion to Suspend the Rules and Pass RC# 425",393,22,0,15,430
1732966,1305873,2023-04-19,House,"On Passage RC# 188",229,189,0,17,435
1732966,1326169,2023-05-16,Senate,"On the Joint Resolution H.J.Res. 42 RC# 126",56,43,0,1,100
1732966,1343898,2023-06-13,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 253",233,197,0,4,434
1732985,1467271,2024-09-10,House,"On Motion to Recommit RC# 407",197,213,0,21,431
1732985,1467272,2024-09-10,House,"On Passage RC# 408",249,161,0,20,430
1737357,1361982,2023-12-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 694",356,61,0,16,433
1737362,1355352,2023-09-20,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 401",423,0,0,10,433
1737373,1350572,2023-07-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 290",398,11,0,24,433
