bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
668349,1065503,text,260297,application/pdf,Introduced,https://legiscan.com/US/text/HB46/id/1065503,https://www.congress.gov/114/bills/hr46/BILLS-114hr46ih.pdf
668010,1065528,text,247620,application/pdf,Introduced,https://legiscan.com/US/text/HB47/id/1065528,https://www.congress.gov/114/bills/hr47/BILLS-114hr47ih.pdf
668059,1065500,text,248499,application/pdf,Introduced,https://legiscan.com/US/text/HB48/id/1065500,https://www.congress.gov/114/bills/hr48/BILLS-114hr48ih.pdf
668222,1065490,text,250349,application/pdf,Introduced,https://legiscan.com/US/text/HB49/id/1065490,https://www.congress.gov/114/bills/hr49/BILLS-114hr49ih.pdf
668315,1065488,text,270964,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/1065488,https://www.congress.gov/114/bills/hr50/BILLS-114hr50ih.pdf
668315,1104490,text,255275,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/1104490,https://www.congress.gov/114/bills/hr50/BILLS-114hr50rh.pdf
668315,1108617,text,135472,application/pdf,Engrossed,https://legiscan.com/US/text/HB50/id/1108617,https://www.congress.gov/114/bills/hr50/BILLS-114hr50eh.pdf
668113,1065531,text,251482,application/pdf,Introduced,https://legiscan.com/US/text/HB51/id/1065531,https://www.congress.gov/114/bills/hr51/BILLS-114hr51ih.pdf
668139,1065479,text,427600,application/pdf,Introduced,https://legiscan.com/US/text/HB52/id/1065479,https://www.congress.gov/114/bills/hr52/BILLS-114hr52ih.pdf
668206,1067255,text,342593,application/pdf,Introduced,https://legiscan.com/US/text/HB53/id/1067255,https://www.congress.gov/114/bills/hr53/BILLS-114hr53ih.pdf
668168,1065546,text,417721,application/pdf,Introduced,https://legiscan.com/US/text/HB54/id/1065546,https://www.congress.gov/114/bills/hr54/BILLS-114hr54ih.pdf
668106,1065618,text,248422,application/pdf,Introduced,https://legiscan.com/US/text/HB55/id/1065618,https://www.congress.gov/114/bills/hr55/BILLS-114hr55ih.pdf
668084,1065552,text,254864,application/pdf,Introduced,https://legiscan.com/US/text/HB56/id/1065552,https://www.congress.gov/114/bills/hr56/BILLS-114hr56ih.pdf
668073,1065540,text,256877,application/pdf,Introduced,https://legiscan.com/US/text/HB57/id/1065540,https://www.congress.gov/114/bills/hr57/BILLS-114hr57ih.pdf
668170,1065620,text,250349,application/pdf,Introduced,https://legiscan.com/US/text/HB58/id/1065620,https://www.congress.gov/114/bills/hr58/BILLS-114hr58ih.pdf
668257,1065544,text,253187,application/pdf,Introduced,https://legiscan.com/US/text/HB59/id/1065544,https://www.congress.gov/114/bills/hr59/BILLS-114hr59ih.pdf
668136,1065563,text,250338,application/pdf,Introduced,https://legiscan.com/US/text/HB60/id/1065563,https://www.congress.gov/114/bills/hr60/BILLS-114hr60ih.pdf
668193,1065543,text,247429,application/pdf,Introduced,https://legiscan.com/US/text/HB61/id/1065543,https://www.congress.gov/114/bills/hr61/BILLS-114hr61ih.pdf
668006,1065549,text,247018,application/pdf,Introduced,https://legiscan.com/US/text/HB62/id/1065549,https://www.congress.gov/114/bills/hr62/BILLS-114hr62ih.pdf
668251,1065622,text,250737,application/pdf,Introduced,https://legiscan.com/US/text/HB63/id/1065622,https://www.congress.gov/114/bills/hr63/BILLS-114hr63ih.pdf
668024,1065619,text,253653,application/pdf,Introduced,https://legiscan.com/US/text/HB64/id/1065619,https://www.congress.gov/114/bills/hr64/BILLS-114hr64ih.pdf
668336,1065541,text,247766,application/pdf,Introduced,https://legiscan.com/US/text/HB65/id/1065541,https://www.congress.gov/114/bills/hr65/BILLS-114hr65ih.pdf
668218,1067603,text,256560,application/pdf,Introduced,https://legiscan.com/US/text/HB66/id/1067603,https://www.congress.gov/114/bills/hr66/BILLS-114hr66ih.pdf
668158,1065547,text,249178,application/pdf,Introduced,https://legiscan.com/US/text/HB67/id/1065547,https://www.congress.gov/114/bills/hr67/BILLS-114hr67ih.pdf
668230,1065542,text,247936,application/pdf,Introduced,https://legiscan.com/US/text/HB68/id/1065542,https://www.congress.gov/114/bills/hr68/BILLS-114hr68ih.pdf
668230,1441200,text,258810,application/pdf,Introduced,https://legiscan.com/US/text/HB68/id/1441200,https://www.congress.gov/114/bills/hr68/BILLS-114hr68rh.pdf
668311,1065699,text,275449,application/pdf,Introduced,https://legiscan.com/US/text/HB69/id/1065699,https://www.congress.gov/114/bills/hr69/BILLS-114hr69ih.pdf
668078,1067195,text,292282,application/pdf,Introduced,https://legiscan.com/US/text/HB70/id/1067195,https://www.congress.gov/114/bills/hr70/BILLS-114hr70ih.pdf
668253,1065582,text,247619,application/pdf,Introduced,https://legiscan.com/US/text/HB71/id/1065582,https://www.congress.gov/114/bills/hr71/BILLS-114hr71ih.pdf
668284,1065539,text,253760,application/pdf,Introduced,https://legiscan.com/US/text/HB72/id/1065539,https://www.congress.gov/114/bills/hr72/BILLS-114hr72ih.pdf
668262,1065545,text,255424,application/pdf,Introduced,https://legiscan.com/US/text/HB73/id/1065545,https://www.congress.gov/114/bills/hr73/BILLS-114hr73ih.pdf
668148,1065628,text,252105,application/pdf,Introduced,https://legiscan.com/US/text/HB74/id/1065628,https://www.congress.gov/114/bills/hr74/BILLS-114hr74ih.pdf
668312,1065548,text,249046,application/pdf,Introduced,https://legiscan.com/US/text/HB75/id/1065548,https://www.congress.gov/114/bills/hr75/BILLS-114hr75ih.pdf
668076,1065551,text,257301,application/pdf,Introduced,https://legiscan.com/US/text/HB76/id/1065551,https://www.congress.gov/114/bills/hr76/BILLS-114hr76ih.pdf
668111,1065537,text,246972,application/pdf,Introduced,https://legiscan.com/US/text/HB77/id/1065537,https://www.congress.gov/114/bills/hr77/BILLS-114hr77ih.pdf
668057,1065550,text,252388,application/pdf,Introduced,https://legiscan.com/US/text/HB78/id/1065550,https://www.congress.gov/114/bills/hr78/BILLS-114hr78ih.pdf
668183,1065632,text,250473,application/pdf,Introduced,https://legiscan.com/US/text/HB79/id/1065632,https://www.congress.gov/114/bills/hr79/BILLS-114hr79ih.pdf
668236,1065660,text,256428,application/pdf,Introduced,https://legiscan.com/US/text/HB80/id/1065660,https://www.congress.gov/114/bills/hr80/BILLS-114hr80ih.pdf
668020,1065635,text,253660,application/pdf,Introduced,https://legiscan.com/US/text/HB81/id/1065635,https://www.congress.gov/114/bills/hr81/BILLS-114hr81ih.pdf
668231,1065621,text,249822,application/pdf,Introduced,https://legiscan.com/US/text/HB82/id/1065621,https://www.congress.gov/114/bills/hr82/BILLS-114hr82ih.pdf
668129,1071436,text,249537,application/pdf,Introduced,https://legiscan.com/US/text/HB83/id/1071436,https://www.congress.gov/114/bills/hr83/BILLS-114hr83ih.pdf
668233,1065538,text,247360,application/pdf,Introduced,https://legiscan.com/US/text/HB84/id/1065538,https://www.congress.gov/114/bills/hr84/BILLS-114hr84ih.pdf
668083,1065673,text,297133,application/pdf,Introduced,https://legiscan.com/US/text/HB85/id/1065673,https://www.congress.gov/114/bills/hr85/BILLS-114hr85ih.pdf
668050,1065707,text,247436,application/pdf,Introduced,https://legiscan.com/US/text/HB86/id/1065707,https://www.congress.gov/114/bills/hr86/BILLS-114hr86ih.pdf
668208,1065664,text,250995,application/pdf,Introduced,https://legiscan.com/US/text/HB87/id/1065664,https://www.congress.gov/114/bills/hr87/BILLS-114hr87ih.pdf
668208,1395627,text,253278,application/pdf,Introduced,https://legiscan.com/US/text/HB87/id/1395627,https://www.congress.gov/114/bills/hr87/BILLS-114hr87rh.pdf
668208,1416936,text,117230,application/pdf,Engrossed,https://legiscan.com/US/text/HB87/id/1416936,https://www.congress.gov/114/bills/hr87/BILLS-114hr87eh.pdf
668098,1065638,text,227513,application/pdf,Introduced,https://legiscan.com/US/text/HB88/id/1065638,https://www.congress.gov/114/bills/hr88/BILLS-114hr88ih.pdf
668331,1065644,text,250167,application/pdf,Introduced,https://legiscan.com/US/text/HB89/id/1065644,https://www.congress.gov/114/bills/hr89/BILLS-114hr89ih.pdf
668039,1065642,text,248762,application/pdf,Introduced,https://legiscan.com/US/text/HB90/id/1065642,https://www.congress.gov/114/bills/hr90/BILLS-114hr90ih.pdf
668124,1065647,text,253820,application/pdf,Introduced,https://legiscan.com/US/text/HB91/id/1065647,https://www.congress.gov/114/bills/hr91/BILLS-114hr91ih.pdf
668124,1251261,text,224092,application/pdf,Amended,https://legiscan.com/US/text/HB91/id/1251261,https://www.congress.gov/114/bills/hr91/BILLS-114hr91eas.pdf
668124,1232980,text,121024,application/pdf,Engrossed,https://legiscan.com/US/text/HB91/id/1232980,https://www.congress.gov/114/bills/hr91/BILLS-114hr91eh.pdf
668124,1254589,text,124891,application/pdf,Enrolled,https://legiscan.com/US/text/HB91/id/1254589,https://www.congress.gov/114/bills/hr91/BILLS-114hr91enr.pdf
668149,1065668,text,247474,application/pdf,Introduced,https://legiscan.com/US/text/HB92/id/1065668,https://www.congress.gov/114/bills/hr92/BILLS-114hr92ih.pdf
668293,1065663,text,247312,application/pdf,Introduced,https://legiscan.com/US/text/HB93/id/1065663,https://www.congress.gov/114/bills/hr93/BILLS-114hr93ih.pdf
668097,1065661,text,247297,application/pdf,Introduced,https://legiscan.com/US/text/HB94/id/1065661,https://www.congress.gov/114/bills/hr94/BILLS-114hr94ih.pdf
668154,1065670,text,253555,application/pdf,Introduced,https://legiscan.com/US/text/HB95/id/1065670,https://www.congress.gov/114/bills/hr95/BILLS-114hr95ih.pdf
668132,1065643,text,254626,application/pdf,Introduced,https://legiscan.com/US/text/HB96/id/1065643,https://www.congress.gov/114/bills/hr96/BILLS-114hr96ih.pdf
668199,1065681,text,294629,application/pdf,Introduced,https://legiscan.com/US/text/HB97/id/1065681,https://www.congress.gov/114/bills/hr97/BILLS-114hr97ih.pdf
668085,1065665,text,247167,application/pdf,Introduced,https://legiscan.com/US/text/HB98/id/1065665,https://www.congress.gov/114/bills/hr98/BILLS-114hr98ih.pdf
668295,1065700,text,248903,application/pdf,Introduced,https://legiscan.com/US/text/HB99/id/1065700,https://www.congress.gov/114/bills/hr99/BILLS-114hr99ih.pdf
668008,1065672,text,247319,application/pdf,Introduced,https://legiscan.com/US/text/HB100/id/1065672,https://www.congress.gov/114/bills/hr100/BILLS-114hr100ih.pdf
668321,1065633,text,273544,application/pdf,Introduced,https://legiscan.com/US/text/HB101/id/1065633,https://www.congress.gov/114/bills/hr101/BILLS-114hr101ih.pdf
668318,1065640,text,250561,application/pdf,Introduced,https://legiscan.com/US/text/HB102/id/1065640,https://www.congress.gov/114/bills/hr102/BILLS-114hr102ih.pdf
668055,1065711,text,254081,application/pdf,Introduced,https://legiscan.com/US/text/HB103/id/1065711,https://www.congress.gov/114/bills/hr103/BILLS-114hr103ih.pdf
668181,1065637,text,278983,application/pdf,Introduced,https://legiscan.com/US/text/HB104/id/1065637,https://www.congress.gov/114/bills/hr104/BILLS-114hr104ih.pdf
668291,1065645,text,255149,application/pdf,Introduced,https://legiscan.com/US/text/HB105/id/1065645,https://www.congress.gov/114/bills/hr105/BILLS-114hr105ih.pdf
668145,1065667,text,252943,application/pdf,Introduced,https://legiscan.com/US/text/HB106/id/1065667,https://www.congress.gov/114/bills/hr106/BILLS-114hr106ih.pdf
668153,1065649,text,248305,application/pdf,Introduced,https://legiscan.com/US/text/HB107/id/1065649,https://www.congress.gov/114/bills/hr107/BILLS-114hr107ih.pdf
668343,1065686,text,252922,application/pdf,Introduced,https://legiscan.com/US/text/HB108/id/1065686,https://www.congress.gov/114/bills/hr108/BILLS-114hr108ih.pdf
668151,1065527,text,247018,application/pdf,Introduced,https://legiscan.com/US/text/HB109/id/1065527,https://www.congress.gov/114/bills/hr109/BILLS-114hr109ih.pdf
668180,1065519,text,250397,application/pdf,Introduced,https://legiscan.com/US/text/HB110/id/1065519,https://www.congress.gov/114/bills/hr110/BILLS-114hr110ih.pdf
668300,1065491,text,250563,application/pdf,Introduced,https://legiscan.com/US/text/HB111/id/1065491,https://www.congress.gov/114/bills/hr111/BILLS-114hr111ih.pdf
668268,1065498,text,248526,application/pdf,Introduced,https://legiscan.com/US/text/HB112/id/1065498,https://www.congress.gov/114/bills/hr112/BILLS-114hr112ih.pdf
668244,1065525,text,323934,application/pdf,Introduced,https://legiscan.com/US/text/HB113/id/1065525,https://www.congress.gov/114/bills/hr113/BILLS-114hr113ih.pdf
668152,1065526,text,250692,application/pdf,Introduced,https://legiscan.com/US/text/HB114/id/1065526,https://www.congress.gov/114/bills/hr114/BILLS-114hr114ih.pdf
668319,1065493,text,247419,application/pdf,Introduced,https://legiscan.com/US/text/HB115/id/1065493,https://www.congress.gov/114/bills/hr115/BILLS-114hr115ih.pdf
668232,1065481,text,250159,application/pdf,Introduced,https://legiscan.com/US/text/HB116/id/1065481,https://www.congress.gov/114/bills/hr116/BILLS-114hr116ih.pdf
668241,1065489,text,264907,application/pdf,Introduced,https://legiscan.com/US/text/HB117/id/1065489,https://www.congress.gov/114/bills/hr117/BILLS-114hr117ih.pdf
668107,1065532,text,253586,application/pdf,Introduced,https://legiscan.com/US/text/HB118/id/1065532,https://www.congress.gov/114/bills/hr118/BILLS-114hr118ih.pdf
668048,1065508,text,281577,application/pdf,Introduced,https://legiscan.com/US/text/HB119/id/1065508,https://www.congress.gov/114/bills/hr119/BILLS-114hr119ih.pdf
668290,1065510,text,227463,application/pdf,Introduced,https://legiscan.com/US/text/HB120/id/1065510,https://www.congress.gov/114/bills/hr120/BILLS-114hr120ih.pdf
668049,1065523,text,261760,application/pdf,Introduced,https://legiscan.com/US/text/HB121/id/1065523,https://www.congress.gov/114/bills/hr121/BILLS-114hr121ih.pdf
668259,1065648,text,251802,application/pdf,Introduced,https://legiscan.com/US/text/HB122/id/1065648,https://www.congress.gov/114/bills/hr122/BILLS-114hr122ih.pdf
668061,1065674,text,246968,application/pdf,Introduced,https://legiscan.com/US/text/HB123/id/1065674,https://www.congress.gov/114/bills/hr123/BILLS-114hr123ih.pdf
668167,1065671,text,251968,application/pdf,Introduced,https://legiscan.com/US/text/HB124/id/1065671,https://www.congress.gov/114/bills/hr124/BILLS-114hr124ih.pdf
668209,1068230,text,253814,application/pdf,Introduced,https://legiscan.com/US/text/HB125/id/1068230,https://www.congress.gov/114/bills/hr125/BILLS-114hr125ih.pdf
668299,1065634,text,249518,application/pdf,Introduced,https://legiscan.com/US/text/HB126/id/1065634,https://www.congress.gov/114/bills/hr126/BILLS-114hr126ih.pdf
668068,1065691,text,247054,application/pdf,Introduced,https://legiscan.com/US/text/HB127/id/1065691,https://www.congress.gov/114/bills/hr127/BILLS-114hr127ih.pdf
668288,1065653,text,247488,application/pdf,Introduced,https://legiscan.com/US/text/HB128/id/1065653,https://www.congress.gov/114/bills/hr128/BILLS-114hr128ih.pdf
668345,1065669,text,247308,application/pdf,Introduced,https://legiscan.com/US/text/HB129/id/1065669,https://www.congress.gov/114/bills/hr129/BILLS-114hr129ih.pdf
668254,1065666,text,247483,application/pdf,Introduced,https://legiscan.com/US/text/HB130/id/1065666,https://www.congress.gov/114/bills/hr130/BILLS-114hr130ih.pdf
668342,1065706,text,251893,application/pdf,Introduced,https://legiscan.com/US/text/HB131/id/1065706,https://www.congress.gov/114/bills/hr131/BILLS-114hr131ih.pdf
668276,1065659,text,248134,application/pdf,Introduced,https://legiscan.com/US/text/HB132/id/1065659,https://www.congress.gov/114/bills/hr132/BILLS-114hr132ih.pdf
