bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1137347,787471,2019-01-28,Senate,"Upon reconsideration, cloture on the motion to proceed to S. 1 RC# 11",74,19,7,0,100
1137347,788317,2019-01-29,Senate,"Motion to proceed to consideration of measure RC# 12",76,22,2,0,100
1137347,790343,2019-01-31,Senate,"Cloture on amendment SA 65 S.Amdt.65 RC# 13",68,23,9,0,100
1137347,792374,2019-02-04,Senate,"Amendment SA 65, as amended, S.Amdt.65 RC# 14",70,26,4,0,100
1137347,792375,2019-02-04,Senate,"Cloture on the measure RC# 15",72,24,4,0,100
1137347,793421,2019-02-05,Senate,"Passed Senate with amendments RC# 16",77,23,0,0,100
1137353,782321,2019-01-14,House,"On motion to suspend the rules and pass the bill RC# 30",403,2,28,0,433
1137361,890306,2019-09-11,House,"On agreeing to the Gosar amendment (A003) as modified H.Amdt.616 RC# 520",182,251,5,0,438
1137361,890307,2019-09-11,House,"On passage RC# 521",248,180,4,0,432
1137393,781877,2019-01-09,House,"On motion to suspend the rules and pass the bill RC# 18",414,11,8,0,433
1137404,781694,2019-01-03,House,"On motion to recommit RC# 8",197,233,2,0,432
1137404,781695,2019-01-03,House,"On passage RC# 9",239,192,1,0,432
1137407,781700,2019-01-03,House,"On agreeing to Title I of the resolution RC# 7",234,197,1,0,432
1137407,781701,2019-01-04,House,"On agreeing to Title II of the resolution RC# 12",418,12,2,0,432
1137407,781890,2019-01-09,House,"On agreeing to Title III of the resolution RC# 19",235,192,6,0,433
1137447,781692,2019-01-03,House,"On motion to recommit with instructions RC# 10",199,232,1,0,432
1137447,781693,2019-01-03,House,"On passage RC# 11",241,190,2,0,433
1137539,794772,2019-02-06,House,"On motion to suspend the rules and pass the bill RC# 67",399,22,11,0,432
1137555,855163,2019-04-29,House,"On motion to suspend the rules and pass the bill RC# 168",396,18,17,0,431
1137568,936497,2020-02-26,House,"On motion to suspend the rules and pass the bill, as amended RC# 71",410,4,0,16,430
1138018,782639,2019-01-15,Senate,"Motion to table the motion to proceed to the measure rejected in Senate RC# 4",42,57,1,0,100
1138018,782640,2019-01-15,Senate,"Motion to proceed to consideration of measure RC# 5",57,42,1,0,100
1138018,782971,2019-01-16,Senate,"Cloture on the measure RC# 6",57,42,1,0,100
1141968,864922,2019-05-15,House,"On passage RC# 207",275,146,10,0,431
1141970,810813,2019-02-27,House,"On agreeing to the Lesko amendment (A001) H.Amdt.44 RC# 96",182,250,5,0,437
1141970,810814,2019-02-27,House,"On agreeing to the Horn, Kendra S. amendment (A003) H.Amdt.46 RC# 97",310,119,8,0,437
1141970,810815,2019-02-27,House,"On motion to recommit with instructions RC# 98",220,209,3,0,432
1141970,810816,2019-02-27,House,"On passage RC# 99",240,190,2,0,432
1141977,781872,2019-01-09,House,"On ordering the previous question RC# 16",231,195,7,0,433
1141977,781873,2019-01-09,House,"On agreeing to the resolution RC# 17",231,195,7,0,433
1141981,785036,2019-01-22,House,"On motion to suspend the rules and pass the bill RC# 45",377,3,53,0,433
1142026,781989,2019-01-10,House,"On motion to recommit with instructions RC# 22",193,228,12,0,433
1142026,781990,2019-01-10,House,"On passage RC# 23",244,180,9,0,433
1142036,781983,2019-01-10,House,"On motion to recommit with instructions RC# 24",197,229,7,0,433
1142036,781984,2019-01-10,House,"On passage RC# 25",243,183,7,0,433
1142048,783008,2019-01-16,House,"On motion to recommit with instructions RC# 38",193,231,9,0,433
1142048,783009,2019-01-16,House,"On passage RC# 39",237,187,9,0,433
1142048,783062,2019-01-16,House,"On agreeing to the McGovern amendment (A002) H.Amdt.3 RC# 37",230,197,12,0,439
1142048,786005,2019-01-24,Senate,"Cloture on amendment SA 5 S.Amdt.5 RC# 9",50,47,3,0,100
1142048,786006,2019-01-24,Senate,"Cloture on amendment SA 6 S.Amdt.6 RC# 10",52,44,4,0,100
1142048,829326,2019-03-26,Senate,"Cloture on the motion to proceed to the measure RC# 53",90,10,0,0,100
1142048,833161,2019-04-01,Senate,"Cloture RC# 56",46,48,6,0,100
1142048,833162,2019-04-01,Senate,"Motion by Senator McConnell to reconsider the vote by which cloture on H.R. 268 was not invoked (Record Vote No. 56) entered in Senate. RC# 56",46,48,6,0,100
1142048,833163,2019-04-01,Senate,"Motion by Senator McConnell to reconsider the vote by which cloture was not invoked on amendment SA 201 (Record Vote No. 55) entered in Senate. S.Amdt.201 RC# 55",44,49,7,0,100
1142048,833164,2019-04-01,Senate,"Cloture on amendment SA 201 S.Amdt.201 RC# 55",44,49,7,0,100
1142064,829379,2019-03-26,House,"On motion to suspend the rules and pass the bill RC# 129",403,21,7,0,431
1142081,781879,2019-01-09,House,"On motion to recommit with instructions RC# 20",200,227,6,0,433
1142081,781880,2019-01-09,House,"On passage RC# 21",240,188,5,0,433
1142100,781786,2019-01-08,House,"On motion to suspend the rules and pass the bill RC# 13",401,17,15,0,433
1144576,864874,2019-05-15,House,"On motion to suspend the rules and pass the bill RC# 208",323,96,12,0,431
1144600,889892,2019-07-24,House,"On agreeing to the Roe, David P. amendment (A004) H.Amdt.600 RC# 503",186,245,1,0,432
1144600,889893,2019-07-24,House,"On motion to recommit with instructions RC# 504",200,232,0,0,432
1144600,889894,2019-07-24,House,"On passage RC# 505",264,169,0,0,433
1147604,979078,2020-09-23,House,"On motion to suspend the rules and pass the bill, as amended",410,5,0,15,430
1147620,795536,2019-02-07,House,"On motion to suspend the rules and pass the bill, as amended RC# 70",417,0,15,0,432
1147653,783418,2019-01-17,Senate,"Cloture on the motion to proceed to the measure RC# 7",48,47,5,0,100
1147662,788688,2019-01-29,House,"On motion to suspend the rules and pass the bill RC# 57",412,12,8,0,432
1147677,789000,2019-01-29,House,"On motion to suspend the rules and pass the bill RC# 56",422,3,7,0,432
1149152,795451,2019-02-07,House,"On motion to suspend the rules and pass the bill RC# 71",414,1,17,0,432
1149167,896387,2019-11-13,House,"On motion to suspend the rules and pass the bill RC# 613",423,0,7,0,430
1149175,787450,2019-01-28,House,"On motion to suspend the rules and pass the bill RC# 53",412,3,17,0,432
1151458,808235,2019-02-25,House,"On motion to suspend the rules and pass the bill RC# 88",385,18,28,0,431
1151471,901869,2020-01-10,House,"On agreeing to the Burgess amendment (A002) H.Amdt.728 RC# 9",161,247,0,28,436
1151471,901870,2020-01-10,House,"On agreeing to the Balderson amendment (A005) H.Amdt.731 RC# 10",170,239,0,27,436
1151471,901871,2020-01-10,House,"On agreeing to the Pappas amendment (A012) H.Amdt.738 RC# 11",242,168,0,26,436
1151471,901872,2020-01-10,House,"On motion to recommit with instructions RC# 12",187,219,0,24,430
1151471,901873,2020-01-10,House,"On passage RC# 13",247,159,0,24,430
1151472,782662,2019-01-15,House,"On motion to suspend the rules and pass the resolution RC# 31",237,187,9,0,433
1151477,879903,2019-06-10,House,"On motion to suspend the rules and pass the bill RC# 242",395,3,34,0,432
1151478,782663,2019-01-15,House,"On motion to suspend the rules and agree to the resolution RC# 32",424,1,9,0,434
1153768,783473,2019-01-17,House,"On motion to suspend the rules and pass the resolution RC# 42",362,53,18,0,433
1153771,889854,2019-07-23,House,"On motion to suspend the rules and pass the bill, as amended RC# 498",268,154,10,0,432
1153771,889905,2019-07-25,House,"On motion to recommit with instructions RC# 513",215,217,0,0,432
1153771,889906,2019-07-25,House,"On passage RC# 514",272,158,2,0,432
1153788,912228,2020-01-30,House,"On motion to concur in the Senate amendment with amendment specified in section 4(a) of H.Res. 811 RC# 33",228,175,0,26,429
1153788,912229,2020-01-30,House,"On motion to concur in the Senate amendment with amendment specified in section 4(b) of H.Res. 811 RC# 34",236,166,0,27,429
1153821,783005,2019-01-16,House,"On ordering the previous question RC# 34",230,194,9,0,433
1153821,783006,2019-01-16,House,"On agreeing to the resolution RC# 35",230,193,10,0,433
1156977,889780,2019-07-18,House,"On agreeing to the O'Halleran amendment (A002) H.Amdt.596 RC# 494",248,181,3,0,432
1156977,889781,2019-07-18,House,"On motion to recommit with instructions RC# 495",210,218,4,0,432
1156977,889782,2019-07-18,House,"On passage RC# 496",231,199,3,0,433
1157017,820004,2019-03-12,House,"On motion to suspend the rules and pass the bill, as amended RC# 122",427,1,3,0,431
1157048,783475,2019-01-17,House,"On agreeing to the resolution RC# 40",230,190,13,0,433
1157054,787677,2019-01-28,House,"On motion to suspend the rules and pass the bill RC# 52",413,3,16,0,432
1161102,899879,2019-12-03,House,"On motion to suspend the rules and pass the bill, as amended RC# 644",407,1,23,0,431
1161102,974530,2020-07-30,Senate,"Motion to proceed to consideration of House message to accompany S. 178 RC# 153",47,42,0,11,100
1161102,978333,2020-09-10,Senate,"Cloture on the motion to concur in the House amendment to S. 178 with an amendment (SA 2652) RC# 168",52,47,0,1,100
1161102,979534,2020-09-30,Senate,"Motion to proceed to consideration of the House message to accompany S. 178 RC# 198",48,46,0,6,100
1161102,979535,2020-09-30,Senate,"Motion to table amendment SA 2673 rejected in Senate S.Amdt.2673 RC# 199",47,47,0,6,100
1161102,980727,2020-10-20,Senate,"Motion to table amendment SA 2680 rejected in Senate S.Amdt.2680 RC# 203",40,57,0,3,100
1161102,980999,2020-10-21,Senate,"Second cloture on the motion to concur in the House amendment to S. 178 with an amendment (SA 2652) RC# 207",51,44,0,5,100
1161110,784647,2019-01-22,House,"On motion to suspend the rules and pass the bill RC# 44",357,22,54,0,433
1161195,785287,2019-01-23,House,"On motion to recommit with instructions RC# 48",200,215,17,0,432
1161195,785288,2019-01-23,House,"On passage RC# 49",234,180,18,0,432
1167776,785294,2019-01-23,House,"On agreeing to the resolution RC# 47",223,190,19,0,432
1167932,889907,2019-07-25,House,"On motion to suspend the rules and pass the bill, as amended RC# 510",333,96,3,0,432
1170517,900992,2019-12-17,House,"On motion to suspend the rules and pass the bill RC# 687",410,0,20,0,430
1170607,900151,2019-12-10,House,"On agreeing to the Crist amendment (A006) H.Amdt.705 RC# 662",297,121,18,0,436
1170607,900152,2019-12-10,House,"On agreeing to the Brown (MD) amendment (A002) H.Amdt.701 RC# 661",235,179,22,0,436
1170607,900153,2019-12-10,House,"On agreeing to the Case amendments (A001) H.Amdt.700 RC# 660",249,166,21,0,436
1170607,900154,2019-12-10,House,"On agreeing to the Panetta amendment (A007) H.Amdt.706 RC# 663",389,29,18,0,436
1170607,900155,2019-12-10,House,"On agreeing to the Mucarsel-Powell amendment (A008) H.Amdt.707 RC# 664",285,134,17,0,436
1170607,900156,2019-12-10,House,"On agreeing to the Johnson (LA) amendment (A010) H.Amdt.709 RC# 666",160,259,17,0,436
1170607,900157,2019-12-10,House,"On agreeing to the Luria amendment (A009) H.Amdt.708 RC# 665",368,51,17,0,436
1170607,900158,2019-12-10,House,"On passage RC# 667",262,151,17,0,430
1170625,899642,2019-11-20,House,"On motion to suspend the rules and pass the bill, as amended RC# 634",310,107,13,0,430
1173146,819020,2019-03-11,House,"On motion to suspend the rules and pass the bill, as amended RC# 120",404,7,20,0,431
1173173,788263,2019-01-29,House,"On motion to suspend the rules and pass the bill RC# 58",414,12,6,0,432
1175033,788351,2019-01-29,House,"On motion to table motion to reconsider RC# 59",240,176,16,0,432
1175043,789257,2019-01-30,House,"On agreeing to the Trahan amendment (A003) H.Amdt.19 RC# 62",243,183,12,0,438
1175043,789258,2019-01-30,House,"On motion to recommit with instructions RC# 63",206,216,10,0,432
1175043,789259,2019-01-30,House,"On passage RC# 64",259,161,12,0,432
1177712,789354,2019-01-30,House,"On motion to suspend the rules and agree to the resolution, as amended RC# 65",249,163,20,0,432
1177738,896061,2019-10-31,House,"On agreeing to the Curtis amendment (A001) H.Amdt.659 RC# 605",180,240,17,0,437
1177738,896062,2019-10-31,House,"On agreeing to the Tipton amendment (A005) H.Amdt.663 RC# 606",185,231,21,0,437
1177738,896063,2019-10-31,House,"On agreeing to the Crow amendment (A006) H.Amdt.664 RC# 607",410,6,21,0,437
1177738,896064,2019-10-31,House,"On motion to recommit with instructions RC# 608",199,210,22,0,431
1177738,896065,2019-10-31,House,"On passage RC# 609",227,182,22,0,431
1180270,796157,2019-02-08,House,"On agreeing to the Bergman amendment (A004) H.Amdt.23 RC# 72",172,246,20,0,438
1180270,796158,2019-02-08,House,"On agreeing to the Sherrill amendment (A019) H.Amdt.38 RC# 73",401,19,18,0,438
1180270,796159,2019-02-08,House,"On motion to recommit with instructions RC# 74",200,214,18,0,432
1180270,796160,2019-02-08,House,"On passage RC# 75",400,9,23,0,432
1180285,789227,2019-01-30,House,"On ordering the previous question RC# 60",232,190,10,0,432
1180285,789228,2019-01-30,House,"On agreeing to the resolution RC# 61",231,189,12,0,432
1182163,821305,2019-03-13,Senate,"Motion to table amendment SA 194 S.Amdt.194 RC# 47",52,48,0,0,100
1182163,821306,2019-03-13,Senate,"Passed Senate with amendments RC# 48",54,46,0,0,100
1182163,836909,2019-04-04,House,"On motion to commit with instructions RC# 152",194,228,9,0,431
1182163,836910,2019-04-04,House,"On passage RC# 153",247,175,10,0,432
1182163,858008,2019-05-02,Senate,"Failed of passage in Senate over veto RC# 94",53,45,2,0,100
1182193,979639,2020-10-01,House,"On motion to concur in the Senate amendments with an amendment",214,207,0,10,431
1182216,799780,2019-02-13,House,"On agreeing to the Buck amendment (A001) H.Amdt.41 RC# 81",252,177,8,0,437
1182216,799781,2019-02-13,House,"On motion to recommit with instructions RC# 82",424,0,7,0,431
1182216,799782,2019-02-13,House,"On passage RC# 83",248,177,6,0,431
1182221,830510,2019-03-27,House,"On motion to recommit with instructions RC# 133",191,236,4,0,431
1182221,830511,2019-03-27,House,"On passage RC# 134",242,187,3,0,432
1182221,831340,2019-03-27,House,"On agreeing to the Beyer amendment (A006) H.Amdt.114 RC# 132",406,24,7,0,437
1184982,808474,2019-02-25,Senate,"Cloture on the motion to proceed RC# 27",53,44,3,0,100
1184982,934872,2020-02-25,Senate,"Cloture on the motion to proceed to the measure RC# 58",56,41,0,3,100
1194209,834435,2019-04-02,Senate,"Cloture on the motion to proceed to the measure RC# 57",51,48,1,0,100
1194209,834436,2019-04-02,Senate,"Motion by Senator McConnell to reconsider the vote by which cloture on the motion to proceed to S. Res. 50 was not invoked (Record Vote No. 57) entered in Senate. RC# 57",51,48,1,0,100
1194222,795457,2019-02-07,House,"On ordering the previous question RC# 68",227,189,16,0,432
1194222,795458,2019-02-07,House,"On agreeing to the resolution RC# 69",225,193,14,0,432
1194231,799778,2019-02-13,House,"On motion to suspend the rules and pass the bill, as amended RC# 84",418,0,13,0,431
1194233,868602,2019-05-20,House,"On motion to suspend the rules and agree to the resolution RC# 219",393,0,38,0,431
1194255,866264,2019-05-16,House,"On agreeing to the McKinley amendment (A002) H.Amdt.221 RC# 210",189,230,18,0,437
1194255,866265,2019-05-16,House,"On agreeing to the Harder (CA) amendment (A006) H.Amdt.225 RC# 211",243,174,20,0,437
1194255,866266,2019-05-16,House,"On agreeing to the Wexton amendment (A021) H.Amdt.240 RC# 212",232,185,20,0,437
1194255,866267,2019-05-16,House,"On motion to recommit with instructions RC# 213",188,228,15,0,431
1194255,866268,2019-05-16,House,"On passage RC# 214",234,183,15,0,432
1194259,862355,2019-05-09,House,"On agreeing to the Holding amendment (A006) H.Amdt.203 RC# 192",184,237,16,0,437
1194259,862356,2019-05-09,House,"On agreeing to the Brown (MD) amendment (A002) H.Amdt.199 RC# 191",351,70,16,0,437
1194259,862357,2019-05-09,House,"On agreeing to the Malinowski amendment (A010) H.Amdt.207 RC# 193",302,117,18,0,437
1194259,862358,2019-05-09,House,"On agreeing to the Wild amendment (A011) H.Amdt.208 RC# 194",308,112,17,0,437
1194259,862359,2019-05-09,House,"On motion to recommit with instructions RC# 195",182,231,18,0,431
1194259,862360,2019-05-09,House,"On passage RC# 196",230,183,18,0,431
1196633,889622,2019-07-10,House,"On motion to suspend the rules and pass the bill, as amended RC# 437",365,65,2,0,432
1196924,797393,2019-02-11,House,"On motion to suspend the rules and pass the bill RC# 76",377,3,51,0,431
1198245,811701,2019-02-28,House,"On agreeing to the Schneider amendment (A002) H.Amdt.50 RC# 100",282,144,11,0,437
1198245,811702,2019-02-28,House,"On agreeing to the Van Drew amendment (A005) H.Amdt.53 RC# 101",234,193,10,0,437
1198245,811703,2019-02-28,House,"On motion to recommit with instructions RC# 102",194,232,5,0,431
1198245,811704,2019-02-28,House,"On passage RC# 103",228,198,6,0,432
1198249,818744,2019-03-11,House,"On motion to suspend the rules and pass the bill RC# 119",387,22,22,0,431
1199686,944656,2020-03-05,House,"On agreeing to the Cisneros amendment (A006) H.Amdt.809 RC# 87",399,1,0,35,435
1199686,944657,2020-03-05,House,"On agreeing to the Mucarsel-Powell amendment (A008) H.Amdt.811 RC# 88",403,0,0,32,435
1199686,944658,2020-03-05,House,"On motion to recommit with instructions RC# 89",227,175,0,27,429
1199686,944659,2020-03-05,House,"On passage RC# 90",230,171,0,28,429
1199693,893798,2019-09-12,House,"On agreeing to the Young amendment (A001) H.Amdt.617 RC# 526",193,230,15,0,438
1199693,893799,2019-09-12,House,"On agreeing to the Gosar amendment (A002) H.Amdt.618 RC# 527",184,237,17,0,438
1199693,893800,2019-09-12,House,"On agreeing to the Gosar amendment (A003) as modified H.Amdt.619 RC# 528",187,237,14,0,438
1199693,893801,2019-09-12,House,"On motion to recommit with instructions RC# 529",189,229,14,0,432
1199693,893802,2019-09-12,House,"On passage RC# 530",225,193,14,0,432
1199701,799685,2019-02-13,House,"On ordering the previous question RC# 78",227,195,9,0,431
1199701,799686,2019-02-13,House,"On agreeing to the resolution RC# 79",228,193,10,0,431
1199707,831483,2019-03-28,House,"On agreeing to the resolution RC# 135",238,185,9,0,432
1203291,829151,2019-03-26,Senate,"Cloture on the motion to proceed to the measure RC# 52",0,57,43,0,100
1205611,903224,2020-01-15,House,"On agreeing to the Allen amendment (A003) H.Amdt.750 RC# 19",163,257,0,15,435
1205611,903225,2020-01-15,House,"On motion to recommit with instructions RC# 20",196,220,0,13,429
1205611,903226,2020-01-15,House,"On passage RC# 21",261,155,0,13,429
1205615,800961,2019-02-14,House,"On ordering the previous question RC# 85",229,195,7,0,431
1205615,800962,2019-02-14,House,"On agreeing to the resolution RC# 86",230,196,5,0,431
1205663,838647,2019-04-08,House,"On motion to suspend the rules and agree to the resolution RC# 157",386,0,45,0,431
1211247,899746,2019-11-21,House,"On agreeing to the Harder (CA) amendment (A004) H.Amdt.689 RC# 638",414,1,21,0,436
1211247,899747,2019-11-21,House,"On agreeing to the Byrne amendment (A003) H.Amdt.688 RC# 637",177,238,21,0,436
1211247,899748,2019-11-21,House,"On agreeing to the Wexton amendment (A009) H.Amdt.694 RC# 639",415,1,20,0,436
1211247,899749,2019-11-21,House,"On agreeing to the Delgado amendment (A010) H.Amdt.695 RC# 640",242,176,18,0,436
1211247,899750,2019-11-21,House,"On motion to table the motion to appeal the ruling of the chair RC# 641",222,188,20,0,430
1211247,899751,2019-11-21,House,"On passage RC# 642",251,158,21,0,430
1215667,809423,2019-02-26,House,"On passage RC# 94",245,182,5,0,432
1215667,822387,2019-03-14,Senate,"Passed Senate without amendment RC# 49",59,41,0,0,100
1215667,829522,2019-03-26,House,"On passage, the objections of the President to the contrary notwithstanding RC# 127",248,181,3,0,432
1217254,809368,2019-02-26,House,"On ordering the previous question RC# 90",229,191,11,0,431
1217254,809369,2019-02-26,House,"On agreeing to the resolution RC# 91",227,194,10,0,431
1217263,838765,2019-04-08,House,"On motion to suspend the rules and pass the bill RC# 158",329,56,46,0,431
1217270,809534,2019-02-26,House,"On ordering the previous question RC# 92",228,193,10,0,431
1217270,809535,2019-02-26,House,"On agreeing to the resolution RC# 93",229,193,9,0,431
1221988,896001,2019-10-30,House,"On agreeing to the Gosar amendment (A001) H.Amdt.652 RC# 598",185,240,12,0,437
1221988,896002,2019-10-30,House,"On agreeing to the Gosar amendment (A002) H.Amdt.653 RC# 599",178,243,16,0,437
1221988,896003,2019-10-30,House,"On agreeing to the Gosar amendment (A003) H.Amdt.654 RC# 600",186,237,14,0,437
1221988,896004,2019-10-30,House,"On motion to recommit with instructions RC# 601",196,226,9,0,431
1221988,896005,2019-10-30,House,"On passage RC# 602",236,185,10,0,431
1222012,900014,2019-12-06,House,"On motion to recommit with instructions RC# 653",200,215,15,0,430
1222012,900015,2019-12-06,House,"On passage RC# 654",228,187,16,0,431
1222013,982894,2020-12-03,House,"On motion to suspend the rules and pass the bill, as amended",272,114,0,44,430
1222017,814523,2019-03-05,House,"On motion to suspend the rules and pass the bill RC# 104",416,0,15,0,431
1223735,820177,2019-03-12,House,"On motion to suspend the rules and agree to the resolution, as amended RC# 121",416,1,14,0,431
1223739,830157,2019-03-26,House,"On motion to suspend the rules and pass the bill RC# 128",404,21,6,0,431
1227363,894504,2019-09-20,House,"On agreeing to the Jordan amendment (A001) H.Amdt.621 RC# 539",161,253,26,0,440
1227363,894505,2019-09-20,House,"On passage RC# 540",225,186,23,0,434
1227365,970097,2020-06-29,House,"On motion to recommit with instructions RC# 123",187,223,0,20,430
1227365,970098,2020-06-29,House,"On passage RC# 124",234,179,0,18,431
1227372,890245,2019-09-09,House,"On motion to suspend the rules and pass the bill, as amended RC# 515",384,23,25,0,432
1230940,815645,2019-03-06,House,"On ordering the previous question RC# 106",232,191,8,0,431
1230940,815646,2019-03-06,House,"On agreeing to the resolution RC# 107",232,192,7,0,431
1231002,870093,2019-05-22,House,"On agreeing to the Burgess amendment (A006) H.Amdt.252 RC# 223",191,236,10,0,437
1231002,870094,2019-05-22,House,"On agreeing to the Steil amendment (A002) H.Amdt.248 RC# 222",190,234,13,0,437
1231002,870095,2019-05-22,House,"On agreeing to the Burgess amendment (A007) H.Amdt.253 RC# 224",192,235,10,0,437
1231002,870096,2019-05-22,House,"On agreeing to the Stevens amendment (A014) H.Amdt.260 RC# 225",418,10,9,0,437
1231002,870097,2019-05-22,House,"On motion to recommit with instructions RC# 227",191,231,9,0,431
1231002,870098,2019-05-22,House,"On agreeing to the Green (TX) amendment (A017) H.Amdt.263 RC# 226",235,193,9,0,437
1231002,870099,2019-05-22,House,"On passage RC# 228",231,191,9,0,431
1234561,822290,2019-03-14,House,"On agreeing to the resolution RC# 125",420,0,11,0,431
1234599,828519,2019-03-25,House,"On motion to suspend the rules and pass the bill, as amended RC# 126",391,24,16,0,431
1234693,834785,2019-04-03,House,"On agreeing to the Jeffries amendment (A001) H.Amdt.117 RC# 147",363,67,7,0,437
1234693,834786,2019-04-03,House,"On agreeing to the Scanlon amendment (A002) H.Amdt.118 RC# 148",394,36,7,0,437
1234693,834787,2019-04-03,House,"On agreeing to the Waters amendment (A007) H.Amdt.123 RC# 149",258,173,6,0,437
1234693,834788,2019-04-03,House,"On agreeing to the Wagner amendment (A010) H.Amdt.126 RC# 150",429,0,8,0,437
1234693,836774,2019-04-04,House,"On motion to recommit with instructions RC# 155",185,237,9,0,431
1234693,836775,2019-04-04,House,"On passage RC# 156",263,158,10,0,431
1234693,836997,2019-04-04,House,"On agreeing to the Torres Small (NM) amendment (A040) H.Amdt.156 RC# 154",425,0,12,0,437
1234699,816529,2019-03-07,House,"On motion to suspend the rules and agree to the resolution, as amended RC# 108",407,23,2,0,432
1234728,894759,2019-09-25,House,"On motion to suspend the rules and pass the bill, as amended RC# 544",321,103,9,0,433
1234729,833120,2019-04-01,House,"On motion to suspend the rules and pass the bill, as amended RC# 137",384,18,29,0,431
1236506,841807,2019-04-10,House,"On agreeing to the Delgado amendment (A004) H.Amdt.160 RC# 163",363,60,14,0,437
1236506,841808,2019-04-10,House,"On agreeing to the Wexton amendment (A006) H.Amdt.162 RC# 164",376,46,15,0,437
1236506,841809,2019-04-10,House,"On agreeing to the McAdams amendment (A012) H.Amdt.168 RC# 165",423,0,14,0,437
1236506,841810,2019-04-10,House,"On motion to recommit with instructions RC# 166",204,216,11,0,431
1236506,841811,2019-04-10,House,"On passage RC# 167",232,190,10,0,432
1236579,820135,2019-03-12,House,"On motion to suspend the rules and pass the bill, as amended RC# 123",426,1,4,0,431
1237297,821364,2019-03-13,House,"On agreeing to the resolution RC# 124",233,195,3,0,431
1238134,878374,2019-06-04,House,"On motion to recommit with instructions RC# 239",202,221,10,0,433
1238134,878375,2019-06-04,House,"On passage RC# 240",237,187,9,0,433
1238943,861040,2019-05-07,House,"On motion to suspend the rules and pass the bill RC# 186",400,16,15,0,431
1238973,867033,2019-05-17,House,"On motion to recommit with instructions RC# 216",181,228,23,0,432
1238973,867034,2019-05-17,House,"On passage RC# 217",236,173,23,0,432
1239649,890258,2019-09-09,House,"On motion to suspend the rules and pass the bill RC# 516",295,114,23,0,432
1239659,840045,2019-04-09,House,"On motion to suspend the rules and pass the bill, as amended RC# 162",393,24,14,0,431
1239689,947823,2020-03-09,House,"On motion to suspend the rules and pass the bill, as amended RC# 92",391,0,0,38,429
1240976,895229,2019-10-17,House,"On agreeing to the Huizenga amendment (A001) H.Amdt.627 RC# 561",188,229,20,0,437
1240976,895230,2019-10-17,House,"On agreeing to the Gottheimer amendment (A002) H.Amdt.628 RC# 562",240,178,19,0,437
1240976,895231,2019-10-17,House,"On agreeing to the Wagner amendment (A003) H.Amdt.629 RC# 563",188,230,19,0,437
1240976,895232,2019-10-17,House,"On passage RC# 564",229,186,16,0,431
