bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1020819,1804857,text,374900,application/pdf,Introduced,https://legiscan.com/US/text/HB8/id/1804857,https://www.congress.gov/115/bills/hr8/BILLS-115hr8rh.pdf
1020819,1811878,text,415437,application/pdf,Introduced,https://legiscan.com/US/text/HB8/id/1811878,https://www.congress.gov/115/bills/hr8/BILLS-115hr8pcs.pdf
1020819,1806838,text,303912,application/pdf,Engrossed,https://legiscan.com/US/text/HB8/id/1806838,https://www.congress.gov/115/bills/hr8/BILLS-115hr8eh.pdf
1008998,1603136,text,1169450,application/pdf,Introduced,https://legiscan.com/US/text/HB10/id/1603136,https://www.congress.gov/115/bills/hr10/BILLS-115hr10ih.pdf
1008998,1623519,text,1195649,application/pdf,Introduced,https://legiscan.com/US/text/HB10/id/1623519,https://www.congress.gov/115/bills/hr10/BILLS-115hr10rh.pdf
1008998,1631885,text,831575,application/pdf,Engrossed,https://legiscan.com/US/text/HB10/id/1631885,https://www.congress.gov/115/bills/hr10/BILLS-115hr10eh.pdf
1020796,1639534,text,546924,application/pdf,Introduced,https://legiscan.com/US/text/HB12/id/1639534,https://www.congress.gov/115/bills/hr12/BILLS-115hr12ih.pdf
1016540,1629531,text,286679,application/pdf,Introduced,https://legiscan.com/US/text/HB15/id/1629531,https://www.congress.gov/115/bills/hr15/BILLS-115hr15ih.pdf
1002062,1585111,text,269145,application/pdf,Introduced,https://legiscan.com/US/text/HB19/id/1585111,https://www.congress.gov/115/bills/hr19/BILLS-115hr19ih.pdf
931449,1493946,text,370226,application/pdf,Introduced,https://legiscan.com/US/text/HB20/id/1493946,https://www.congress.gov/115/bills/hr20/BILLS-115hr20ih.pdf
896709,1444431,text,254526,application/pdf,Introduced,https://legiscan.com/US/text/HB21/id/1444431,https://www.congress.gov/115/bills/hr21/BILLS-115hr21ih.pdf
896709,1446397,text,113867,application/pdf,Engrossed,https://legiscan.com/US/text/HB21/id/1446397,https://www.congress.gov/115/bills/hr21/BILLS-115hr21eh.pdf
896679,1446535,text,278699,application/pdf,Introduced,https://legiscan.com/US/text/HB22/id/1446535,https://www.congress.gov/115/bills/hr22/BILLS-115hr22ih.pdf
896865,1446390,text,440772,application/pdf,Introduced,https://legiscan.com/US/text/HB23/id/1446390,https://www.congress.gov/115/bills/hr23/BILLS-115hr23ih.pdf
896865,1640701,text,292540,application/pdf,Engrossed,https://legiscan.com/US/text/HB23/id/1640701,https://www.congress.gov/115/bills/hr23/BILLS-115hr23eh.pdf
896669,1446643,text,249985,application/pdf,Introduced,https://legiscan.com/US/text/HB24/id/1446643,https://www.congress.gov/115/bills/hr24/BILLS-115hr24ih.pdf
896669,1650122,text,152283,application/pdf,Introduced,https://legiscan.com/US/text/HB24/id/1650122,https://www.congress.gov/115/bills/hr24/BILLS-115hr24rh.pdf
896651,1447410,text,462299,application/pdf,Introduced,https://legiscan.com/US/text/HB25/id/1447410,https://www.congress.gov/115/bills/hr25/BILLS-115hr25ih.pdf
896806,1444792,text,283139,application/pdf,Introduced,https://legiscan.com/US/text/HB26/id/1444792,https://www.congress.gov/115/bills/hr26/BILLS-115hr26ih.pdf
896806,1447266,text,143871,application/pdf,Engrossed,https://legiscan.com/US/text/HB26/id/1447266,https://www.congress.gov/115/bills/hr26/BILLS-115hr26eh.pdf
896890,1445598,text,115072,application/pdf,Introduced,https://legiscan.com/US/text/HB27/id/1445598,https://www.congress.gov/115/bills/hr27/BILLS-115hr27eh.pdf
896852,1445370,text,130540,application/pdf,Introduced,https://legiscan.com/US/text/HB28/id/1445370,https://www.congress.gov/115/bills/hr28/BILLS-115hr28eh.pdf
896758,1446577,text,249207,application/pdf,Introduced,https://legiscan.com/US/text/HB29/id/1446577,https://www.congress.gov/115/bills/hr29/BILLS-115hr29ih.pdf
896766,1446602,text,245100,application/pdf,Introduced,https://legiscan.com/US/text/HB30/id/1446602,https://www.congress.gov/115/bills/hr30/BILLS-115hr30ih.pdf
896810,1446336,text,274290,application/pdf,Introduced,https://legiscan.com/US/text/HB31/id/1446336,https://www.congress.gov/115/bills/hr31/BILLS-115hr31ih.pdf
896743,1446633,text,246826,application/pdf,Introduced,https://legiscan.com/US/text/HB32/id/1446633,https://www.congress.gov/115/bills/hr32/BILLS-115hr32ih.pdf
896701,1447433,text,293339,application/pdf,Introduced,https://legiscan.com/US/text/HB33/id/1447433,https://www.congress.gov/115/bills/hr33/BILLS-115hr33ih.pdf
896801,1447395,text,245478,application/pdf,Introduced,https://legiscan.com/US/text/HB34/id/1447395,https://www.congress.gov/115/bills/hr34/BILLS-115hr34ih.pdf
896860,1448947,text,259607,application/pdf,Introduced,https://legiscan.com/US/text/HB35/id/1448947,https://www.congress.gov/115/bills/hr35/BILLS-115hr35ih.pdf
896659,1449358,text,278740,application/pdf,Introduced,https://legiscan.com/US/text/HB36/id/1449358,https://www.congress.gov/115/bills/hr36/BILLS-115hr36ih.pdf
896659,1651640,text,155769,application/pdf,Engrossed,https://legiscan.com/US/text/HB36/id/1651640,https://www.congress.gov/115/bills/hr36/BILLS-115hr36eh.pdf
896684,1449349,text,252718,application/pdf,Introduced,https://legiscan.com/US/text/HB37/id/1449349,https://www.congress.gov/115/bills/hr37/BILLS-115hr37ih.pdf
896703,1448988,text,253161,application/pdf,Introduced,https://legiscan.com/US/text/HB38/id/1448988,https://www.congress.gov/115/bills/hr38/BILLS-115hr38ih.pdf
896703,1660081,text,280948,application/pdf,Introduced,https://legiscan.com/US/text/HB38/id/1660081,https://www.congress.gov/115/bills/hr38/BILLS-115hr38rh.pdf
896703,1661524,text,164802,application/pdf,Engrossed,https://legiscan.com/US/text/HB38/id/1661524,https://www.congress.gov/115/bills/hr38/BILLS-115hr38eh.pdf
896661,1447382,text,253613,application/pdf,Introduced,https://legiscan.com/US/text/HB39/id/1447382,https://www.congress.gov/115/bills/hr39/BILLS-115hr39ih.pdf
896661,1459024,text,122175,application/pdf,Engrossed,https://legiscan.com/US/text/HB39/id/1459024,https://www.congress.gov/115/bills/hr39/BILLS-115hr39eh.pdf
896661,1473529,text,124302,application/pdf,Enrolled,https://legiscan.com/US/text/HB39/id/1473529,https://www.congress.gov/115/bills/hr39/BILLS-115hr39enr.pdf
896662,1449058,text,265238,application/pdf,Introduced,https://legiscan.com/US/text/HB40/id/1449058,https://www.congress.gov/115/bills/hr40/BILLS-115hr40ih.pdf
896772,1449062,text,247668,application/pdf,Introduced,https://legiscan.com/US/text/HB41/id/1449062,https://www.congress.gov/115/bills/hr41/BILLS-115hr41ih.pdf
896811,1452312,text,246626,application/pdf,Introduced,https://legiscan.com/US/text/HB42/id/1452312,https://www.congress.gov/115/bills/hr42/BILLS-115hr42ih.pdf
896793,1449061,text,246261,application/pdf,Introduced,https://legiscan.com/US/text/HB43/id/1449061,https://www.congress.gov/115/bills/hr43/BILLS-115hr43ih.pdf
896851,1450955,text,253756,application/pdf,Introduced,https://legiscan.com/US/text/HB44/id/1450955,https://www.congress.gov/115/bills/hr44/BILLS-115hr44ih.pdf
896836,1444469,text,298111,application/pdf,Introduced,https://legiscan.com/US/text/HB45/id/1444469,https://www.congress.gov/115/bills/hr45/BILLS-115hr45ih.pdf
896832,1452451,text,249631,application/pdf,Introduced,https://legiscan.com/US/text/HB46/id/1452451,https://www.congress.gov/115/bills/hr46/BILLS-115hr46ih.pdf
896832,1633673,text,283966,application/pdf,Introduced,https://legiscan.com/US/text/HB46/id/1633673,https://www.congress.gov/115/bills/hr46/BILLS-115hr46rs.pdf
896832,1820384,text,123961,application/pdf,Amended,https://legiscan.com/US/text/HB46/id/1820384,https://www.congress.gov/115/bills/hr46/BILLS-115hr46eas.pdf
896832,1489684,text,114426,application/pdf,Engrossed,https://legiscan.com/US/text/HB46/id/1489684,https://www.congress.gov/115/bills/hr46/BILLS-115hr46eh.pdf
896832,1821389,text,122637,application/pdf,Enrolled,https://legiscan.com/US/text/HB46/id/1821389,https://www.congress.gov/115/bills/hr46/BILLS-115hr46enr.pdf
896713,1449315,text,280567,application/pdf,Introduced,https://legiscan.com/US/text/HB47/id/1449315,https://www.congress.gov/115/bills/hr47/BILLS-115hr47ih.pdf
896730,1449325,text,255041,application/pdf,Introduced,https://legiscan.com/US/text/HB48/id/1449325,https://www.congress.gov/115/bills/hr48/BILLS-115hr48ih.pdf
896749,1449309,text,284426,application/pdf,Introduced,https://legiscan.com/US/text/HB49/id/1449309,https://www.congress.gov/115/bills/hr49/BILLS-115hr49ih.pdf
896666,1448960,text,269366,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/1448960,https://www.congress.gov/115/bills/hr50/BILLS-115hr50ih.pdf
896666,1812348,text,272488,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/1812348,https://www.congress.gov/115/bills/hr50/BILLS-115hr50rh.pdf
896666,1833108,text,273760,application/pdf,Introduced,https://legiscan.com/US/text/HB50/id/1833108,https://www.congress.gov/115/bills/hr50/BILLS-115hr50rs.pdf
896666,1813714,text,143333,application/pdf,Engrossed,https://legiscan.com/US/text/HB50/id/1813714,https://www.congress.gov/115/bills/hr50/BILLS-115hr50eh.pdf
896898,1449375,text,252882,application/pdf,Introduced,https://legiscan.com/US/text/HB51/id/1449375,https://www.congress.gov/115/bills/hr51/BILLS-115hr51ih.pdf
896633,1449285,text,251490,application/pdf,Introduced,https://legiscan.com/US/text/HB52/id/1449285,https://www.congress.gov/115/bills/hr52/BILLS-115hr52ih.pdf
896816,1449811,text,248901,application/pdf,Introduced,https://legiscan.com/US/text/HB53/id/1449811,https://www.congress.gov/115/bills/hr53/BILLS-115hr53ih.pdf
896881,1449314,text,249397,application/pdf,Introduced,https://legiscan.com/US/text/HB54/id/1449314,https://www.congress.gov/115/bills/hr54/BILLS-115hr54ih.pdf
896656,1452282,text,251908,application/pdf,Introduced,https://legiscan.com/US/text/HB55/id/1452282,https://www.congress.gov/115/bills/hr55/BILLS-115hr55ih.pdf
896646,1451418,text,253566,application/pdf,Introduced,https://legiscan.com/US/text/HB56/id/1451418,https://www.congress.gov/115/bills/hr56/BILLS-115hr56ih.pdf
896683,1449364,text,246635,application/pdf,Introduced,https://legiscan.com/US/text/HB57/id/1449364,https://www.congress.gov/115/bills/hr57/BILLS-115hr57ih.pdf
896627,1450607,text,247283,application/pdf,Introduced,https://legiscan.com/US/text/HB58/id/1450607,https://www.congress.gov/115/bills/hr58/BILLS-115hr58ih.pdf
896627,1493892,text,112874,application/pdf,Engrossed,https://legiscan.com/US/text/HB58/id/1493892,https://www.congress.gov/115/bills/hr58/BILLS-115hr58eh.pdf
896798,1449065,text,415753,application/pdf,Introduced,https://legiscan.com/US/text/HB59/id/1449065,https://www.congress.gov/115/bills/hr59/BILLS-115hr59ih.pdf
896879,1449352,text,249874,application/pdf,Introduced,https://legiscan.com/US/text/HB60/id/1449352,https://www.congress.gov/115/bills/hr60/BILLS-115hr60ih.pdf
896647,1452308,text,263994,application/pdf,Introduced,https://legiscan.com/US/text/HB61/id/1452308,https://www.congress.gov/115/bills/hr61/BILLS-115hr61ih.pdf
896850,1452422,text,245716,application/pdf,Introduced,https://legiscan.com/US/text/HB62/id/1452422,https://www.congress.gov/115/bills/hr62/BILLS-115hr62ih.pdf
896876,1452418,text,255445,application/pdf,Introduced,https://legiscan.com/US/text/HB63/id/1452418,https://www.congress.gov/115/bills/hr63/BILLS-115hr63ih.pdf
896808,1452431,text,245777,application/pdf,Introduced,https://legiscan.com/US/text/HB64/id/1452431,https://www.congress.gov/115/bills/hr64/BILLS-115hr64ih.pdf
896862,1450036,text,263736,application/pdf,Introduced,https://legiscan.com/US/text/HB65/id/1450036,https://www.congress.gov/115/bills/hr65/BILLS-115hr65ih.pdf
896771,1452324,text,261188,application/pdf,Introduced,https://legiscan.com/US/text/HB66/id/1452324,https://www.congress.gov/115/bills/hr66/BILLS-115hr66ih.pdf
896771,1813899,text,264823,application/pdf,Introduced,https://legiscan.com/US/text/HB66/id/1813899,https://www.congress.gov/115/bills/hr66/BILLS-115hr66rh.pdf
896771,1813933,text,133400,application/pdf,Engrossed,https://legiscan.com/US/text/HB66/id/1813933,https://www.congress.gov/115/bills/hr66/BILLS-115hr66eh.pdf
896755,1452428,text,261812,application/pdf,Introduced,https://legiscan.com/US/text/HB67/id/1452428,https://www.congress.gov/115/bills/hr67/BILLS-115hr67ih.pdf
896686,1452424,text,254551,application/pdf,Introduced,https://legiscan.com/US/text/HB68/id/1452424,https://www.congress.gov/115/bills/hr68/BILLS-115hr68ih.pdf
896686,1822018,text,127605,application/pdf,Engrossed,https://legiscan.com/US/text/HB68/id/1822018,https://www.congress.gov/115/bills/hr68/BILLS-115hr68eh.pdf
896889,1444779,text,258025,application/pdf,Introduced,https://legiscan.com/US/text/HB69/id/1444779,https://www.congress.gov/115/bills/hr69/BILLS-115hr69ih.pdf
896889,1446331,text,126200,application/pdf,Engrossed,https://legiscan.com/US/text/HB69/id/1446331,https://www.congress.gov/115/bills/hr69/BILLS-115hr69eh.pdf
896653,1444916,text,272565,application/pdf,Introduced,https://legiscan.com/US/text/HB70/id/1444916,https://www.congress.gov/115/bills/hr70/BILLS-115hr70ih.pdf
896653,1769936,text,272577,application/pdf,Introduced,https://legiscan.com/US/text/HB70/id/1769936,https://www.congress.gov/115/bills/hr70/BILLS-115hr70rs.pdf
896653,1446582,text,135357,application/pdf,Engrossed,https://legiscan.com/US/text/HB70/id/1446582,https://www.congress.gov/115/bills/hr70/BILLS-115hr70eh.pdf
896803,1444775,text,257357,application/pdf,Introduced,https://legiscan.com/US/text/HB71/id/1444775,https://www.congress.gov/115/bills/hr71/BILLS-115hr71ih.pdf
896803,1446386,text,122023,application/pdf,Engrossed,https://legiscan.com/US/text/HB71/id/1446386,https://www.congress.gov/115/bills/hr71/BILLS-115hr71eh.pdf
896768,1444791,text,247441,application/pdf,Introduced,https://legiscan.com/US/text/HB72/id/1444791,https://www.congress.gov/115/bills/hr72/BILLS-115hr72ih.pdf
896768,1446392,text,115695,application/pdf,Engrossed,https://legiscan.com/US/text/HB72/id/1446392,https://www.congress.gov/115/bills/hr72/BILLS-115hr72eh.pdf
896768,1473528,text,119267,application/pdf,Enrolled,https://legiscan.com/US/text/HB72/id/1473528,https://www.congress.gov/115/bills/hr72/BILLS-115hr72enr.pdf
896739,1444856,text,252262,application/pdf,Introduced,https://legiscan.com/US/text/HB73/id/1444856,https://www.congress.gov/115/bills/hr73/BILLS-115hr73ih.pdf
896739,1446555,text,118965,application/pdf,Engrossed,https://legiscan.com/US/text/HB73/id/1446555,https://www.congress.gov/115/bills/hr73/BILLS-115hr73eh.pdf
896711,1444862,text,248161,application/pdf,Introduced,https://legiscan.com/US/text/HB74/id/1444862,https://www.congress.gov/115/bills/hr74/BILLS-115hr74ih.pdf
896869,1444866,text,257787,application/pdf,Introduced,https://legiscan.com/US/text/HB75/id/1444866,https://www.congress.gov/115/bills/hr75/BILLS-115hr75ih.pdf
896668,1444464,text,246908,application/pdf,Introduced,https://legiscan.com/US/text/HB76/id/1444464,https://www.congress.gov/115/bills/hr76/BILLS-115hr76ih.pdf
896800,1444793,text,245363,application/pdf,Introduced,https://legiscan.com/US/text/HB77/id/1444793,https://www.congress.gov/115/bills/hr77/BILLS-115hr77ih.pdf
896829,1444974,text,259215,application/pdf,Introduced,https://legiscan.com/US/text/HB78/id/1444974,https://www.congress.gov/115/bills/hr78/BILLS-115hr78ih.pdf
896829,1460703,text,125057,application/pdf,Engrossed,https://legiscan.com/US/text/HB78/id/1460703,https://www.congress.gov/115/bills/hr78/BILLS-115hr78eh.pdf
896723,1444864,text,248552,application/pdf,Introduced,https://legiscan.com/US/text/HB79/id/1444864,https://www.congress.gov/115/bills/hr79/BILLS-115hr79ih.pdf
896723,1455317,text,115217,application/pdf,Engrossed,https://legiscan.com/US/text/HB79/id/1455317,https://www.congress.gov/115/bills/hr79/BILLS-115hr79eh.pdf
896715,1449056,text,248329,application/pdf,Introduced,https://legiscan.com/US/text/HB80/id/1449056,https://www.congress.gov/115/bills/hr80/BILLS-115hr80ih.pdf
896697,1449037,text,249761,application/pdf,Introduced,https://legiscan.com/US/text/HB81/id/1449037,https://www.congress.gov/115/bills/hr81/BILLS-115hr81ih.pdf
896770,1450279,text,250874,application/pdf,Introduced,https://legiscan.com/US/text/HB82/id/1450279,https://www.congress.gov/115/bills/hr82/BILLS-115hr82ih.pdf
896644,1452262,text,245626,application/pdf,Introduced,https://legiscan.com/US/text/HB83/id/1452262,https://www.congress.gov/115/bills/hr83/BILLS-115hr83ih.pdf
896751,1452692,text,251916,application/pdf,Introduced,https://legiscan.com/US/text/HB84/id/1452692,https://www.congress.gov/115/bills/hr84/BILLS-115hr84ih.pdf
896857,1451648,text,248763,application/pdf,Introduced,https://legiscan.com/US/text/HB85/id/1451648,https://www.congress.gov/115/bills/hr85/BILLS-115hr85ih.pdf
896825,1449385,text,248526,application/pdf,Introduced,https://legiscan.com/US/text/HB86/id/1449385,https://www.congress.gov/115/bills/hr86/BILLS-115hr86ih.pdf
896785,1449944,text,248535,application/pdf,Introduced,https://legiscan.com/US/text/HB87/id/1449944,https://www.congress.gov/115/bills/hr87/BILLS-115hr87ih.pdf
896705,1449954,text,250553,application/pdf,Introduced,https://legiscan.com/US/text/HB88/id/1449954,https://www.congress.gov/115/bills/hr88/BILLS-115hr88ih.pdf
896705,1614043,text,288314,application/pdf,Introduced,https://legiscan.com/US/text/HB88/id/1614043,https://www.congress.gov/115/bills/hr88/BILLS-115hr88rs.pdf
896705,1806195,text,127713,application/pdf,Amended,https://legiscan.com/US/text/HB88/id/1806195,https://www.congress.gov/115/bills/hr88/BILLS-115hr88eas.pdf
896705,1833056,text,516463,application/pdf,Amended,https://legiscan.com/US/text/HB88/id/1833056,https://www.congress.gov/115/bills/hr88/BILLS-115hr88eah.pdf
896705,1540280,text,116528,application/pdf,Engrossed,https://legiscan.com/US/text/HB88/id/1540280,https://www.congress.gov/115/bills/hr88/BILLS-115hr88eh.pdf
896761,1449365,text,225689,application/pdf,Introduced,https://legiscan.com/US/text/HB89/id/1449365,https://www.congress.gov/115/bills/hr89/BILLS-115hr89ih.pdf
896764,1452278,text,248292,application/pdf,Introduced,https://legiscan.com/US/text/HB90/id/1452278,https://www.congress.gov/115/bills/hr90/BILLS-115hr90ih.pdf
896895,1450303,text,247635,application/pdf,Introduced,https://legiscan.com/US/text/HB91/id/1450303,https://www.congress.gov/115/bills/hr91/BILLS-115hr91ih.pdf
896895,1637856,text,152947,application/pdf,Introduced,https://legiscan.com/US/text/HB91/id/1637856,https://www.congress.gov/115/bills/hr91/BILLS-115hr91rh.pdf
896692,1452307,text,245357,application/pdf,Introduced,https://legiscan.com/US/text/HB92/id/1452307,https://www.congress.gov/115/bills/hr92/BILLS-115hr92ih.pdf
896700,1449064,text,245798,application/pdf,Introduced,https://legiscan.com/US/text/HB93/id/1449064,https://www.congress.gov/115/bills/hr93/BILLS-115hr93ih.pdf
896643,1452281,text,245663,application/pdf,Introduced,https://legiscan.com/US/text/HB94/id/1452281,https://www.congress.gov/115/bills/hr94/BILLS-115hr94ih.pdf
896641,1448948,text,248745,application/pdf,Introduced,https://legiscan.com/US/text/HB95/id/1448948,https://www.congress.gov/115/bills/hr95/BILLS-115hr95ih.pdf
896641,1642980,text,157197,application/pdf,Introduced,https://legiscan.com/US/text/HB95/id/1642980,https://www.congress.gov/115/bills/hr95/BILLS-115hr95rh.pdf
896641,1642979,text,136018,application/pdf,Engrossed,https://legiscan.com/US/text/HB95/id/1642979,https://www.congress.gov/115/bills/hr95/BILLS-115hr95eh.pdf
896738,1452436,text,246992,application/pdf,Introduced,https://legiscan.com/US/text/HB96/id/1452436,https://www.congress.gov/115/bills/hr96/BILLS-115hr96ih.pdf
896748,1449677,text,245615,application/pdf,Introduced,https://legiscan.com/US/text/HB97/id/1449677,https://www.congress.gov/115/bills/hr97/BILLS-115hr97ih.pdf
896780,1449336,text,314253,application/pdf,Introduced,https://legiscan.com/US/text/HB98/id/1449336,https://www.congress.gov/115/bills/hr98/BILLS-115hr98ih.pdf
896815,1452073,text,245637,application/pdf,Introduced,https://legiscan.com/US/text/HB99/id/1452073,https://www.congress.gov/115/bills/hr99/BILLS-115hr99ih.pdf
896871,1448997,text,245132,application/pdf,Introduced,https://legiscan.com/US/text/HB100/id/1448997,https://www.congress.gov/115/bills/hr100/BILLS-115hr100ih.pdf
896861,1451287,text,246950,application/pdf,Introduced,https://legiscan.com/US/text/HB101/id/1451287,https://www.congress.gov/115/bills/hr101/BILLS-115hr101ih.pdf
896689,1449372,text,276558,application/pdf,Introduced,https://legiscan.com/US/text/HB102/id/1449372,https://www.congress.gov/115/bills/hr102/BILLS-115hr102ih.pdf
896690,1449345,text,246712,application/pdf,Introduced,https://legiscan.com/US/text/HB103/id/1449345,https://www.congress.gov/115/bills/hr103/BILLS-115hr103ih.pdf
896714,1449887,text,247722,application/pdf,Introduced,https://legiscan.com/US/text/HB104/id/1449887,https://www.congress.gov/115/bills/hr104/BILLS-115hr104ih.pdf
896784,1448950,text,245853,application/pdf,Introduced,https://legiscan.com/US/text/HB105/id/1448950,https://www.congress.gov/115/bills/hr105/BILLS-115hr105ih.pdf
896732,1448952,text,245532,application/pdf,Introduced,https://legiscan.com/US/text/HB106/id/1448952,https://www.congress.gov/115/bills/hr106/BILLS-115hr106ih.pdf
896891,1449446,text,246634,application/pdf,Introduced,https://legiscan.com/US/text/HB107/id/1449446,https://www.congress.gov/115/bills/hr107/BILLS-115hr107ih.pdf
896747,1453945,text,253519,application/pdf,Introduced,https://legiscan.com/US/text/HB108/id/1453945,https://www.congress.gov/115/bills/hr108/BILLS-115hr108ih.pdf
896787,1448951,text,245171,application/pdf,Introduced,https://legiscan.com/US/text/HB109/id/1448951,https://www.congress.gov/115/bills/hr109/BILLS-115hr109ih.pdf
896652,1452273,text,245320,application/pdf,Introduced,https://legiscan.com/US/text/HB110/id/1452273,https://www.congress.gov/115/bills/hr110/BILLS-115hr110ih.pdf
896742,1452271,text,250158,application/pdf,Introduced,https://legiscan.com/US/text/HB111/id/1452271,https://www.congress.gov/115/bills/hr111/BILLS-115hr111ih.pdf
896763,1452270,text,247132,application/pdf,Introduced,https://legiscan.com/US/text/HB112/id/1452270,https://www.congress.gov/115/bills/hr112/BILLS-115hr112ih.pdf
896694,1452295,text,246772,application/pdf,Introduced,https://legiscan.com/US/text/HB113/id/1452295,https://www.congress.gov/115/bills/hr113/BILLS-115hr113ih.pdf
896774,1448959,text,245094,application/pdf,Introduced,https://legiscan.com/US/text/HB114/id/1448959,https://www.congress.gov/115/bills/hr114/BILLS-115hr114ih.pdf
896856,1451204,text,245620,application/pdf,Introduced,https://legiscan.com/US/text/HB115/id/1451204,https://www.congress.gov/115/bills/hr115/BILLS-115hr115ih.pdf
896856,1615329,text,270751,application/pdf,Introduced,https://legiscan.com/US/text/HB115/id/1615329,https://www.congress.gov/115/bills/hr115/BILLS-115hr115rh.pdf
