bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
896723,567178,2017-01-10,House,"On passage RC# 31",344,73,17,0,434
896723,567193,2017-01-10,House,"On agreeing to the Clay amendment H.Amdt.15 RC# 30",163,253,18,0,434
896723,567194,2017-01-10,House,"On agreeing to the Velazquez amendment (A001) H.Amdt.14 RC# 29",167,249,18,0,434
896753,604420,2017-03-15,House,"On motion to suspend the rules and pass the bill RC# 159",407,1,21,0,429
896768,568140,2017-01-17,Senate,"Passed Senate without amendment RC# 28",99,0,1,0,100
896778,739164,2018-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended",383,2,44,0,429
896806,566976,2017-01-05,House,"On passage RC# 23",237,187,9,0,433
896806,566978,2017-01-05,House,"On motion to recommit with instructions RC# 22",190,235,8,0,433
896806,566992,2017-01-05,House,"On agreeing to the King (IA) amendment (A012) H.Amdt.13 RC# 21",230,193,10,0,433
896806,566993,2017-01-05,House,"On agreeing to the Scott (VA) amendment (A011) H.Amdt.12 RC# 20",193,232,8,0,433
896806,566994,2017-01-05,House,"On agreeing to the McNerney amendment (A010) H.Amdt.11 RC# 19",190,235,8,0,433
896806,566995,2017-01-05,House,"On agreeing to the Nadler amendment (A009) H.Amdt.10 RC# 18",194,231,8,0,433
896806,566996,2017-01-05,House,"On agreeing to the Johnson (GA) amendment (A007) H.Amdt.8 RC# 17",190,234,9,0,433
896806,566997,2017-01-05,House,"On agreeing to the Conyers amendment (A006) H.Amdt.7 RC# 16",192,231,10,0,433
896806,566998,2017-01-05,House,"On agreeing to the Cicilline amendment (A005) H.Amdt.6 RC# 15",186,232,15,0,433
896806,566999,2017-01-05,House,"On agreeing to the Castor (FL) amendment (A004) H.Amdt.5 RC# 14",190,233,10,0,433
896806,567000,2017-01-05,House,"On agreeing to the Messer amendment (A002) H.Amdt.3 RC# 12",235,185,13,0,433
896806,567014,2017-01-05,House,"On agreeing to the Grijalva amendment (A003) H.Amdt.4 RC# 13",193,230,10,0,433
896829,567530,2017-01-12,House,"On passage RC# 51",243,184,7,0,434
896829,567532,2017-01-12,House,"On motion to recommit with instructions RC# 50",195,232,7,0,434
896829,567533,2017-01-12,House,"On agreeing to the Raskin amendment (A005) H.Amdt.43 RC# 49",196,231,7,0,434
896829,567534,2017-01-12,House,"On agreeing to the DeSaulnier amendment (A004) H.Amdt.42 RC# 48",194,233,7,0,434
896829,567535,2017-01-12,House,"On agreeing to the Green, Al amendment (A001) H.Amdt.39 RC# 46",192,233,9,0,434
896829,567646,2017-01-12,House,"On agreeing to the Green, Al amendment (A003) H.Amdt.41 RC# 47",191,232,11,0,434
896831,675556,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 2810",89,3,8,0,100
896831,676391,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 1003 to H.R. 2810 (National Defense Authorization Act for Fiscal Year 2018)",84,9,7,0,100
896843,770104,2018-07-24,House,"On Passage",283,132,13,0,428
896845,672965,2017-07-20,House,"On passage RC# 406",248,179,6,0,433
896845,672966,2017-07-20,House,"On agreeing to the Grijalva amendment (A003) H.Amdt.212 RC# 405",167,260,6,0,433
896845,672967,2017-07-20,House,"On agreeing to the Tsongas amendment (A001) H.Amdt.210 RC# 404",190,234,9,0,433
896856,646502,2017-05-18,House,"On passage RC# 265",271,143,16,0,430
896859,566955,2017-01-03,House,"On Agreeing to the Resolution",234,193,6,0,433
896859,566957,2017-01-03,House,"Motion to Commit",193,236,4,0,433
896859,566958,2017-01-03,House,"On Ordering the Previous Question",237,193,3,0,433
896859,566959,2017-01-03,House,"Table Motion to Refer",228,184,21,0,433
896865,672455,2017-07-12,House,"On passage RC# 352",230,190,13,0,433
896865,672456,2017-07-12,House,"On motion to recommit with instructions RC# 351",189,230,14,0,433
896865,672457,2017-07-12,House,"On agreeing to the DeSaulnier amendment (A005) H.Amdt.158 RC# 350",201,221,11,0,433
896868,738371,2018-04-12,House,"On motion to suspend the rules and pass the resolution RC# 138",233,184,11,0,428
898194,566986,2017-01-05,House,"On agreeing to the resolution RC# 10",231,187,15,0,433
898194,566988,2017-01-05,House,"On ordering the previous question RC# 9",235,188,10,0,433
898371,582822,2017-02-13,House,"On motion to suspend the rules and pass the bill, as amended RC# 86",409,1,21,0,431
898371,637769,2017-05-03,House,"On motion to agree in the Senate amendments numbered 2 and 3, and agree in Senate amendment numbered 1 with an amendment RC# 249",309,118,4,0,431
898371,638631,2017-05-04,Senate,"Senate agreed to the House amendment to the Senate amendment numbered 1 to the bill (H.R. 244) RC# 121",79,18,3,0,100
898518,567468,2017-01-12,House,"On passage RC# 54",239,182,13,0,434
898518,567470,2017-01-12,House,"On motion to recommit with instructions RC# 53",190,235,9,0,434
898518,567471,2017-01-12,House,"On agreeing to the Conaway amendment (A004) H.Amdt.34 RC# 52",236,191,7,0,434
899751,767965,2018-06-25,House,"On motion to suspend the rules and pass the bill, as amended RC# 289",382,0,45,0,427
899756,775188,2018-10-01,Senate,"Cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 302 RC# 219",90,7,3,0,100
899756,775341,2018-10-03,Senate,"Senate agreed to the House amendment to the Senate amendment to H.R. 302 RC# 220",93,6,1,0,100
899762,567078,2017-01-09,House,"On motion to suspend the rules and pass the bill RC# 25",404,0,29,0,433
899804,567072,2017-01-09,House,"On motion to suspend the rules and pass the bill RC# 24",405,0,28,0,433
899848,753838,2018-05-16,House,"On motion to suspend the rules and pass the bill RC# 187",407,0,20,0,427
899964,578670,2017-02-06,House,"On motion to suspend the rules and pass the bill RC# 80",407,0,25,0,432
902498,573133,2017-01-30,House,"On motion to suspend the rules and pass the bill RC# 66",388,0,44,0,432
902514,610416,2017-03-22,House,"On passage RC# 184",416,7,6,0,429
902514,610418,2017-03-22,House,"On motion to recommit with instructions RC# 183",189,233,7,0,429
902526,567175,2017-01-10,House,"On agreeing to the resolution RC# 27",233,183,18,0,434
902526,567177,2017-01-10,House,"On ordering the previous question RC# 26",234,179,21,0,434
906061,583969,2017-02-14,House,"On passage RC# 92",250,171,10,0,431
906071,617559,2017-04-03,Senate,"Passed Senate without amendment RC# 102",85,12,3,0,100
906076,567274,2017-01-11,House,"On agreeing to the resolution RC# 33",233,170,31,0,434
906076,567275,2017-01-11,House,"On ordering the previous question RC# 32",232,168,34,0,434
906110,569827,2017-01-23,House,"On motion to suspend the rules and pass the bill RC# 60",398,5,31,0,434
906140,567490,2017-01-12,Senate,"Passed Senate, having achieved 60 votes in the affirmative (pursuant to H.R. 2028, 114th Congress), without amendment RC# 27",81,17,2,0,100
906140,567628,2017-01-13,House,"On passage RC# 59",268,151,15,0,434
908929,677829,2017-10-11,House,"On motion to suspend the rules and pass the bill RC# 562",418,0,15,0,433
908997,675471,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 2810",89,3,8,0,100
908997,676167,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 1003 to H.R. 2810 (National Defense Authorization Act for Fiscal Year 2018)",84,9,7,0,100
911380,680181,2017-12-07,House,"On passage RC# 669",426,0,6,0,432
911383,673033,2017-07-24,House,"On motion to suspend the rules and pass the bill, as amended RC# 408",219,186,28,0,433
911383,673279,2017-07-28,House,"On passage RC# 438",414,0,19,0,433
911384,685046,2018-01-11,House,"On passage RC# 16",256,164,12,0,432
911384,685047,2018-01-11,House,"On motion to commit with instructions RC# 15",189,227,15,0,431
911384,685048,2018-01-11,House,"On agreeing to the Amash amendment (A002) H.Amdt.510 RC# 14",183,233,16,0,432
911384,685131,2018-01-11,Senate,"Motion to proceed to consideration of the House message to accompany S. 139 RC# 10",68,27,5,0,100
911384,685470,2018-01-16,Senate,"Cloture on the motion to concur in the House amendment to S. 139 RC# 11",60,38,2,0,100
911384,686235,2018-01-18,Senate,"Senate agreed to the House amendment to S. 139 RC# 12",65,34,1,0,100
911408,671421,2017-06-27,House,"On motion to suspend the rules and pass the bill, as amended RC# 329",424,0,9,0,433
911410,684894,2018-01-10,House,"On passage RC# 11",239,173,19,0,431
911410,740530,0000-00-00,Senate,"On the Cloture Motion S. 140",56,42,2,0,100
911410,740531,2018-04-18,Senate,"On the Cloture Motion S. 140",56,42,2,0,100
911410,740532,2018-04-16,Senate,"On the Cloture Motion S. 140",55,41,4,0,100
911410,778619,2018-11-13,Senate,"Cloture on the motion to concur in the House amendment to S. 140 with the following amendment (SA 4054 as modified) RC# 240",93,5,2,0,100
911410,778699,2018-11-14,Senate,"Amendment SA 4054 as modified S.Amdt.4054 RC# 241",94,6,0,0,100
911410,778700,2018-11-14,Senate,"Senate concurred in the House amendment to S. 140 with an amendment (SA 4054 as modified) RC# 241",94,6,0,0,100
911415,649490,2017-05-24,House,"On motion to suspend the rules and pass the bill RC# 278",419,0,11,0,430
911468,685538,2018-01-16,House,"On motion to suspend the rules and pass the bill RC# 19",400,3,27,0,430
911475,618201,2017-04-03,House,"On motion to suspend the rules and pass the bill, as amended RC# 210",394,1,34,0,429
911480,678466,2017-10-25,House,"On passage RC# 588",234,187,11,0,432
911480,678467,2017-10-25,House,"On agreeing to the Cartwright amendment (A005) H.Amdt.467 RC# 587",186,232,14,0,432
911480,678468,2017-10-25,House,"On agreeing to the McEachin amendment (A004) H.Amdt.466 RC# 586",187,226,19,0,432
911480,678469,2017-10-25,House,"On agreeing to the Johnson (GA) amendment (A003) H.Amdt.465 RC# 585",185,231,16,0,432
911483,567648,2017-01-13,House,"On agreeing to the resolution RC# 56",235,188,11,0,434
911483,567650,2017-01-13,House,"On ordering the previous question RC# 55",234,179,21,0,434
913521,573679,2017-01-30,House,"On motion to suspend the rules and pass the bill, as amended RC# 67",396,8,28,0,432
913598,570449,2017-01-24,House,"On passage RC# 65",238,183,11,0,432
913598,570451,2017-01-24,House,"On motion to recommit with instructions RC# 64",187,235,10,0,432
916362,569873,2017-01-23,House,"On motion to suspend the rules and pass the bill RC# 61",408,0,26,0,434
916453,739280,2018-04-16,House,"On motion to suspend the rules and pass the bill RC# 141",384,1,44,0,429
928569,753366,2018-05-15,House,"On motion to suspend the rules and pass the bill RC# 181",378,0,49,0,427
928600,570492,2017-01-24,House,"On agreeing to the resolution RC# 63",236,183,13,0,432
928600,570494,2017-01-24,House,"On ordering the previous question RC# 62",233,187,12,0,432
928648,675234,2017-09-07,Senate,"Senate concurred in the House amendment to the Senate amendment numbered 6 to H.R. 601 with an amendment (SA 808) RC# 192",80,17,3,0,100
928648,675236,2017-09-07,Senate,"Cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 601 with an amendment (SA 808) RC# 191",79,18,3,0,100
928648,675237,2017-09-07,Senate,"Motion by Senator McConnell to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 601) with instructions to report the same back to the Senate with changes that (1) are in the jurisdiction of such committee; and (2) ",72,25,3,0,100
928648,675238,2017-09-07,Senate,"Motion by Senator McConnell to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 601) with instructions to report back forthwith with the following amendment (SA 816) tabled in Senate RC# 189",87,10,3,0,100
928648,675276,2017-09-08,House,"On motion that the House agree to the Senate amendment to the House amendment to the Senate amendment RC# 480",316,90,27,0,433
931270,703330,2018-02-15,House,"On passage RC# 80",225,192,13,0,430
931270,703331,2018-02-15,House,"On agreeing to the Langevin amendment H.Amdt.520 RC# 79",188,226,16,0,430
931313,612789,2017-03-27,House,"On motion to suspend the rules and pass the bill, as amended RC# 196",395,11,23,0,429
931531,617674,0000-00-00,Senate,"On Passage of the Bill S. 89",85,12,3,0,100
931572,593786,2017-02-27,House,"On motion to suspend the rules and pass the bill RC# 100",415,1,14,0,430
931609,691091,2018-01-30,House,"On motion that the House agree with an amendment to the Senate amendments RC# 49",250,166,14,0,430
931609,697942,2018-02-08,Senate,"Cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 695 RC# 29",55,44,1,0,100
931609,781225,2018-12-20,House,"On motion that the House agree with an amendment to the Senate amendment to the House amendment to the Senate RC# 472",217,185,31,0,433
931609,781267,2018-12-21,Senate,"Motion to proceed to consideration of the House message to accompany H.R. 695 RC# 274",47,47,6,0,100
931628,755335,2018-05-22,House,"On passage RC# 214",250,169,8,0,427
931628,755336,2018-05-22,House,"On motion to recommit with instructions RC# 213",187,231,9,0,427
931633,635821,2017-05-01,House,"On motion to suspend the rules and pass the bill, as amended RC# 239",407,0,23,0,430
931636,579045,2017-02-06,House,"On motion to suspend the rules and pass the bill RC# 79",409,1,22,0,432
931662,604364,2017-03-15,House,"On motion to suspend the rules and pass the bill RC# 160",408,0,21,0,429
936393,608496,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 69",52,47,1,0,100
937963,579119,2017-02-07,House,"On passage RC# 83",234,186,12,0,432
937963,599322,2017-03-07,Senate,"Passed Senate without amendment RC# 82",51,48,1,0,100
937965,576752,2017-02-03,House,"On passage RC# 78",221,191,20,0,432
937965,642422,2017-05-10,Senate,"Motion to proceed to consideration of measure rejected in Senate RC# 125",49,51,0,0,100
937970,601372,2017-03-10,House,"On passage RC# 158",230,188,11,0,429
937970,601374,2017-03-10,House,"On motion to recommit with instructions RC# 157",186,232,11,0,429
937970,601375,2017-03-10,House,"On agreeing to the Jeffries amendment (A004) H.Amdt.79 RC# 156",189,229,11,0,429
937970,601376,2017-03-10,House,"On agreeing to the Conyers amendment (A003) H.Amdt.78 RC# 155",190,227,12,0,429
937970,601377,2017-03-10,House,"On agreeing to the Jackson Lee amendment (A002) H.Amdt.77 RC# 154",185,225,19,0,429
937970,601378,2017-03-10,House,"On agreeing to the Soto amendment (A001) H.Amdt.76 RC# 153",181,225,23,0,429
937974,585166,2017-02-15,House,"On passage RC# 97",236,189,6,0,431
937974,603451,2017-03-14,Senate,"Passed Senate without amendment RC# 87",51,48,1,0,100
937990,574783,2017-02-01,House,"On passage RC# 73",228,194,10,0,432
937990,574785,2017-02-01,Senate,"Motion to proceed to consideration of measure RC# 42",56,42,2,0,100
937990,575979,2017-02-02,Senate,"Passed Senate without amendment RC# 43",54,45,1,0,100
937993,586575,2017-02-16,House,"On passage RC# 99",230,188,12,0,430
937993,616235,2017-03-30,Senate,"Passed Senate without amendment RC# 101",50,50,0,0,100
937993,616236,2017-03-30,Senate,"Motion to proceed to consideration of measure RC# 100",50,50,0,0,100
938000,598263,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 37",49,48,3,0,100
938031,608568,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 69",52,47,1,0,100
938044,574720,2017-02-01,House,"On agreeing to the resolution RC# 71",231,191,10,0,432
938044,574722,2017-02-01,House,"On ordering the previous question RC# 70",231,191,10,0,432
938048,600815,2017-03-09,House,"On passage RC# 152",224,194,11,0,429
938048,600817,2017-03-09,House,"On motion to recommit with instructions RC# 151",187,233,9,0,429
938048,600818,2017-03-09,House,"On agreeing to the Cartwright amendment (A002) H.Amdt.67 RC# 150",187,229,13,0,429
938048,600819,2017-03-09,House,"On agreeing to the Soto amendment (A001) H.Amdt.66 RC# 149",189,233,7,0,429
938054,573802,2017-01-31,House,"On agreeing to the resolution RC# 69",236,186,10,0,432
938054,573804,2017-01-31,House,"On ordering the previous question RC# 68",236,183,13,0,432
938059,678337,2017-10-24,House,"On passage RC# 580",238,183,11,0,432
938059,678338,2017-10-24,House,"On agreeing to the Conyers amendment (A006) H.Amdt.462 RC# 579",191,229,12,0,432
938059,678339,2017-10-24,House,"On agreeing to the Cicilline amendment (A005) H.Amdt.461 RC# 578",189,231,12,0,432
938059,678340,2017-10-24,House,"On agreeing to the Jackson Lee amendment (A004) H.Amdt.460 RC# 577",185,234,13,0,432
938059,678341,2017-10-24,House,"On agreeing to the Johnson (GA) amendment (A003) H.Amdt.459 RC# 576",183,235,14,0,432
938059,678342,2017-10-24,House,"On agreeing to the Cohen amendment (A002) H.Amdt.458 RC# 575",187,233,12,0,432
938068,645775,0000-00-00,Senate,"On the Motion to Proceed H.J.Res. 36",49,51,0,0,100
938080,575861,2017-02-02,House,"On passage RC# 76",236,187,9,0,432
938080,596723,2017-03-02,Senate,"Motion to proceed to consideration of measure RC# 80",51,46,3,0,100
938080,598296,2017-03-06,Senate,"Passed Senate without amendment RC# 81",49,48,3,0,100
938083,575870,2017-02-02,House,"On passage RC# 77",235,180,17,0,432
938083,585399,2017-02-15,Senate,"Passed Senate without amendment RC# 66",57,43,0,0,100
938089,574746,2017-02-01,House,"On passage RC# 72",235,187,10,0,432
938089,576012,2017-02-02,Senate,"Motion to proceed to consideration of measure RC# 50",52,48,0,0,100
938089,576749,2017-02-03,Senate,"Passed Senate without amendment RC# 51",52,47,1,0,100
940216,695907,2018-02-06,House,"On passage RC# 56",266,157,7,0,430
940236,575872,2017-02-02,House,"On agreeing to the resolution RC# 75",232,190,10,0,432
940236,575874,2017-02-02,House,"On ordering the previous question RC# 74",230,188,14,0,432
940236,598340,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 37",49,48,3,0,100
940236,645739,0000-00-00,Senate,"On the Motion to Proceed H.J.Res. 36",49,51,0,0,100
940349,781231,2018-12-20,House,"On motion that the House suspend the rules and agree to the Senate amendment RC# 462",386,6,40,0,432
942338,608499,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 69",52,47,1,0,100
942351,579880,2017-02-07,House,"On passage RC# 85",240,181,11,0,432
942351,599930,2017-03-08,Senate,"Passed Senate without amendment RC# 83",59,40,1,0,100
942386,672826,2017-07-18,House,"On passage RC# 391",229,199,5,0,433
942386,672827,2017-07-18,House,"On motion to recommit with instructions RC# 390",191,235,7,0,433
942386,672828,2017-07-18,House,"On agreeing to the McNerney amendment (A005) H.Amdt.202 RC# 389",190,236,7,0,433
942386,672829,2017-07-18,House,"On agreeing to the Polis amendment (A004) H.Amdt.201 RC# 388",186,242,5,0,433
942386,672830,2017-07-18,House,"On agreeing to the Beyer amendment (A003) H.Amdt.200 RC# 387",191,235,7,0,433
942386,672831,2017-07-18,House,"On agreeing to the Tonko amendment (A002) H.Amdt.199 RC# 386",182,241,10,0,433
942386,672832,2017-07-18,House,"On agreeing to the Castor (FL) amendment (A001) H.Amdt.198 RC# 385",194,232,7,0,433
942392,579604,2017-02-07,House,"On passage RC# 84",234,190,8,0,432
942392,600761,2017-03-09,Senate,"Passed Senate without amendment RC# 84",50,49,1,0,100
942502,679611,0000-00-00,Senate,"On Passage of the Bill H.R. 1",51,49,0,0,100
944650,724681,2018-03-19,House,"On motion to suspend the rules and pass the bill RC# 115",385,3,41,0,429
945845,593825,2017-02-27,House,"On motion to suspend the rules and pass the bill RC# 102",369,42,19,0,430
946048,678694,2017-11-02,House,"On passage RC# 604",307,111,14,0,432
947660,675540,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 2810",89,3,8,0,100
947660,676360,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 1003 to H.R. 2810 (National Defense Authorization Act for Fiscal Year 2018)",84,9,7,0,100
947851,633766,2017-04-25,House,"On motion to suspend the rules and pass the bill, as amended RC# 223",409,0,21,0,430
947878,579156,2017-02-07,House,"On agreeing to the resolution RC# 82",233,186,13,0,432
947878,579158,2017-02-07,House,"On ordering the previous question RC# 81",234,187,11,0,432
947878,599971,0000-00-00,Senate,"On the Joint Resolution H.J.Res. 58",59,40,1,0,100
947883,617729,2017-04-03,House,"On motion to suspend the rules and agree to the resolution, as amended RC# 209",398,3,28,0,429
950379,586564,2017-02-16,House,"On passage RC# 98",225,193,12,0,430
950379,608603,2017-03-21,Senate,"Passed Senate without amendment RC# 92",52,47,1,0,100
950594,635786,2017-05-01,House,"On motion to suspend the rules and pass the bill, as amended RC# 237",405,2,23,0,430
950684,585369,2017-02-15,House,"On passage RC# 95",234,191,6,0,431
950684,616115,2017-03-30,Senate,"Passed Senate without amendment RC# 99",50,49,1,0,100
950734,675381,0000-00-00,Senate,"On Cloture on the Motion to Proceed H.R. 2810",89,3,8,0,100
950734,676322,0000-00-00,Senate,"On the Cloture Motion S.Amdt. 1003 to H.R. 2810 (National Defense Authorization Act for Fiscal Year 2018)",84,9,7,0,100
