bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
649392,368673,2014-05-30,House,"On Motion to Recommit with Instructions",185,220,26,0,431
649392,368674,2014-05-30,House,"On Passage",321,87,23,0,431
649392,372304,2014-06-17,Senate,"On the Cloture Motion H.R. 4660",95,3,2,0,100
649970,369116,2014-05-30,House,"On Motion to Recommit with Instructions",183,220,28,0,431
649970,369117,2014-05-30,House,"On Passage",345,59,27,0,431
649970,382589,2014-12-10,House,"On Motion to Suspend the Rules and Concur in the Senate Amendment",325,100,9,0,434
649988,375726,2014-07-07,Senate,"On Cloture on the Motion to Proceed S. 2363",82,12,6,0,100
649988,375767,2014-07-10,Senate,"On the Cloture Motion S. 2363",41,56,3,0,100
649997,366189,2014-05-21,House,"On Motion to Adjourn",23,361,47,0,431
649997,366190,2014-05-21,House,"On Agreeing to the Resolution",231,190,10,0,431
650409,375885,2014-07-17,House,"On Motion to Recommit with Instructions",185,227,20,0,432
650409,375886,2014-07-17,House,"On Passage",277,130,25,0,432
650415,375768,2014-07-11,House,"On Motion to Recommit with Instructions",191,229,12,0,432
650415,375769,2014-07-11,House,"On Passage",258,160,14,0,432
650872,368112,2014-05-28,House,"On Motion to Suspend the Rules and Agree",379,1,51,0,431
650873,370202,2014-06-09,House,"On Agreeing to the Amendment",154,248,29,0,431
650873,370203,2014-06-09,House,"On Agreeing to the Amendment",127,279,25,0,431
650873,370483,2014-06-10,House,"On Agreeing to the Amendment",160,266,5,0,431
650873,370484,2014-06-10,House,"On Agreeing to the Amendment",205,221,5,0,431
650873,370485,2014-06-10,House,"On Agreeing to the Amendment",114,311,6,0,431
650873,370486,2014-06-10,House,"On Agreeing to the Amendment",134,288,9,0,431
650873,370487,2014-06-10,House,"On Agreeing to the Amendment",143,283,5,0,431
650873,370488,2014-06-10,House,"On Agreeing to the Amendment",130,295,6,0,431
650873,370489,2014-06-10,House,"On Agreeing to the Amendment",188,237,6,0,431
650873,370490,2014-06-10,House,"On Agreeing to the Amendment",214,212,5,0,431
650873,370491,2014-06-10,House,"On Agreeing to the Amendment",177,249,5,0,431
650873,370492,2014-06-10,House,"On Agreeing to the Amendment",219,207,5,0,431
650873,370493,2014-06-10,House,"On Agreeing to the Amendment",255,171,5,0,431
650873,370494,2014-06-10,House,"On Agreeing to the Amendment",227,186,18,0,431
650873,370495,2014-06-10,House,"On Agreeing to the Amendment",159,260,12,0,431
650873,370496,2014-06-10,House,"On Agreeing to the Amendment",210,209,12,0,431
650873,370497,2014-06-10,House,"On Agreeing to the Amendment",190,232,9,0,431
650873,370498,2014-06-10,House,"On Agreeing to the Amendment",181,240,10,0,431
650873,370499,2014-06-10,House,"On Agreeing to the Amendment",208,212,11,0,431
650873,370500,2014-06-10,House,"On Agreeing to the Amendment",167,250,14,0,431
650873,370501,2014-06-10,House,"On Agreeing to the Amendment",167,254,10,0,431
650873,370502,2014-06-10,House,"On Motion to Recommit with Instructions",195,227,9,0,431
650873,370503,2014-06-10,House,"On Passage",229,192,10,0,431
651102,379339,2014-09-10,House,"On Motion to Suspend the Rules and Pass",422,0,9,0,431
651414,381946,2014-11-20,House,"On Agreeing to the Amendment",183,225,26,0,434
651414,381947,2014-11-20,House,"On Motion to Recommit with Instructions",189,223,22,0,434
651414,381948,2014-11-20,House,"On Passage",238,172,24,0,434
651799,370894,2014-06-11,House,"On Agreeing to the Amendment",178,243,10,0,431
651799,370895,2014-06-11,House,"On Agreeing to the Amendment",130,290,11,0,431
651799,370896,2014-06-11,House,"On Agreeing to the Amendment",223,198,10,0,431
651799,370897,2014-06-11,House,"On Agreeing to the Amendment",150,272,9,0,431
651799,370898,2014-06-11,House,"On Agreeing to the Amendment",148,276,7,0,431
651799,370899,2014-06-11,House,"On Agreeing to the Amendment",119,303,9,0,431
651799,370900,2014-06-11,House,"On Agreeing to the Amendment",62,358,11,0,431
651799,370901,2014-06-11,House,"On Agreeing to the Amendment",194,227,10,0,431
651803,370930,2014-06-11,Senate,"On Cloture on the Motion to Proceed S. 2432",56,38,6,0,100
651803,370931,2014-06-11,Senate,"On Cloture on the Motion to Proceed S. 2432",56,38,6,0,100
652189,370473,2014-06-10,House,"On Motion to Suspend the Rules and Pass",426,0,5,0,431
652199,376248,2014-07-29,House,"On Motion to Suspend the Rules and Pass, as Amended",386,32,14,0,432
652205,370865,2014-06-11,Senate,"On Passage of the Bill H.R. 3230",93,3,4,0,100
652408,370805,2014-06-11,House,"On Ordering the Previous Question",224,194,13,0,431
652408,370806,2014-06-11,House,"On Agreeing to the Resolution",227,189,15,0,431
652421,371202,2014-06-12,House,"On Agreeing to the Resolution",411,2,18,0,431
652892,373192,2014-06-19,House,"On Agreeing to the Amendment",130,292,9,0,431
652892,373193,2014-06-19,House,"On Agreeing to the Amendment",179,242,10,0,431
652892,373194,2014-06-19,House,"On Agreeing to the Amendment",187,233,11,0,431
652892,373195,2014-06-19,House,"On Agreeing to the Amendment",238,179,14,0,431
652892,373196,2014-06-19,House,"On Agreeing to the Amendment",300,114,17,0,431
652892,373197,2014-06-19,House,"On Agreeing to the Amendment",230,184,17,0,431
652892,373198,2014-06-19,House,"On Agreeing to the Amendment",163,249,19,0,431
652892,373199,2014-06-19,House,"On Agreeing to the Amendment",165,250,16,0,431
652892,373200,2014-06-19,House,"On Agreeing to the Amendment",182,231,18,0,431
652892,373201,2014-06-19,House,"On Agreeing to the Amendment",293,123,15,0,431
652892,373202,2014-06-19,House,"On Agreeing to the Amendment",167,244,20,0,431
652892,373203,2014-06-19,House,"On Agreeing to the Amendment",62,355,14,0,431
652892,373204,2014-06-19,House,"On Agreeing to the Amendment",157,260,14,0,431
652892,373205,2014-06-19,House,"On Agreeing to the Amendment",212,204,15,0,431
652892,373572,2014-06-20,House,"On Agreeing to the Amendment",153,260,18,0,431
652892,373573,2014-06-20,House,"On Agreeing to the Amendment",92,320,19,0,431
652892,373574,2014-06-20,House,"On Agreeing to the Amendment",205,208,18,0,431
652892,373575,2014-06-20,House,"On Agreeing to the Amendment",280,133,18,0,431
652892,373576,2014-06-20,House,"On Agreeing to the Amendment",163,248,20,0,431
652892,373577,2014-06-20,House,"On Motion to Recommit with Instructions",190,220,21,0,431
652892,373578,2014-06-20,House,"On Passage",340,73,18,0,431
653179,372710,2014-06-18,House,"On Agreeing to the Resolution",244,163,24,0,431
653316,373252,2014-06-19,House,"On Agreeing to the Resolution",230,184,17,0,431
653430,375130,2014-06-26,House,"On Agreeing to the Amendment",244,172,16,0,432
653430,375131,2014-06-26,House,"On Agreeing to the Amendment",179,232,21,0,432
653430,375132,2014-06-26,House,"On Agreeing to the Amendment",183,227,22,0,432
653430,375133,2014-06-26,House,"On Agreeing to the Amendment",188,223,21,0,432
653430,375134,2014-06-26,House,"On Agreeing to the Amendment",179,229,24,0,432
653430,375135,2014-06-26,House,"On Agreeing to the Amendment",241,173,18,0,432
653430,375136,2014-06-26,House,"On Agreeing to the Amendment",189,223,20,0,432
653430,375137,2014-06-26,House,"On Motion to Recommit with Instructions",177,235,20,0,432
653430,375138,2014-06-26,House,"On Passage",229,185,18,0,432
653519,375733,2014-07-09,House,"On Agreeing to the Amendment",132,284,16,0,432
653519,375734,2014-07-09,House,"On Agreeing to the Amendment",281,137,14,0,432
653519,375735,2014-07-09,House,"On Agreeing to the Amendment",104,316,12,0,432
653519,375736,2014-07-09,House,"On Agreeing to the Amendment",112,309,11,0,432
653519,375737,2014-07-09,House,"On Agreeing to the Amendment",172,245,15,0,432
653519,375738,2014-07-09,House,"On Agreeing to the Amendment",110,310,12,0,432
653519,375739,2014-07-09,House,"On Agreeing to the Amendment",97,321,14,0,432
653519,375743,2014-07-10,House,"On Agreeing to the Amendment",129,290,13,0,432
653519,375744,2014-07-10,House,"On Agreeing to the Amendment",221,199,12,0,432
653519,375745,2014-07-10,House,"On Agreeing to the Amendment",184,235,13,0,432
653519,375746,2014-07-10,House,"On Agreeing to the Amendment",75,344,13,0,432
653519,375747,2014-07-10,House,"On Agreeing to the Amendment",216,205,11,0,432
653519,375748,2014-07-10,House,"On Agreeing to the Amendment",181,239,12,0,432
653519,375749,2014-07-10,House,"On Agreeing to the Amendment",176,243,13,0,432
653519,375750,2014-07-10,House,"On Agreeing to the Amendment",96,326,10,0,432
653519,375751,2014-07-10,House,"On Agreeing to the Amendment",221,200,11,0,432
653519,375752,2014-07-10,House,"On Agreeing to the Amendment",181,239,12,0,432
653519,375753,2014-07-10,House,"On Agreeing to the Amendment",227,191,14,0,432
653519,375754,2014-07-10,House,"On Agreeing to the Amendment",232,187,13,0,432
653519,375757,2014-07-10,House,"On Agreeing to the Amendment",226,193,13,0,432
653519,375758,2014-07-10,House,"On Agreeing to the Amendment",239,182,11,0,432
653519,375759,2014-07-10,House,"On Agreeing to the Amendment",140,282,10,0,432
653519,375760,2014-07-10,House,"On Agreeing to the Amendment",218,204,10,0,432
653519,375761,2014-07-10,House,"On Agreeing to the Amendment",229,188,15,0,432
653519,375762,2014-07-10,House,"On Agreeing to the Amendment",150,271,11,0,432
653519,375763,2014-07-10,House,"On Agreeing to the Amendment",226,194,12,0,432
653519,375764,2014-07-10,House,"On Agreeing to the Amendment",131,289,12,0,432
653519,375765,2014-07-10,House,"On Motion to Recommit with Instructions",188,231,13,0,432
653519,375766,2014-07-10,House,"On Passage",253,170,9,0,432
653603,376226,2014-07-25,House,"On Passage",237,173,22,0,432
653607,373895,2014-06-24,House,"On Ordering the Previous Question",219,184,28,0,431
653607,373896,2014-06-24,House,"On Agreeing to the Resolution",221,186,24,0,431
653706,374534,2014-06-25,House,"On Ordering the Previous Question",238,180,13,0,431
653706,375071,2014-06-25,House,"On Agreeing to the Resolution",228,189,15,0,432
653793,379140,2014-09-09,House,"On Agreeing to the Resolution",249,163,19,0,431
653882,376192,2014-07-24,House,"On Agreeing to the Amendment",404,14,14,0,432
653882,376193,2014-07-24,House,"On Motion to Recommit with Instructions",193,220,19,0,432
653882,376194,2014-07-24,House,"On Passage",405,11,16,0,432
654119,375823,2014-07-15,House,"On Agreeing to the Amendment",161,258,13,0,432
654119,375824,2014-07-15,House,"On Agreeing to the Amendment",338,80,14,0,432
654119,375825,2014-07-15,House,"On Agreeing to the Amendment",170,244,18,0,432
654119,375826,2014-07-15,House,"On Agreeing to the Amendment",184,235,13,0,432
654119,375848,2014-07-16,House,"On Agreeing to the Amendment",186,236,10,0,432
654119,375849,2014-07-16,House,"On Agreeing to the Amendment",282,138,12,0,432
654119,375850,2014-07-16,House,"On Agreeing to the Amendment",193,230,9,0,432
654119,375851,2014-07-16,House,"On Agreeing to the Amendment",231,192,9,0,432
654119,375852,2014-07-16,House,"On Agreeing to the Amendment",351,71,10,0,432
654119,375853,2014-07-16,House,"On Agreeing to the Amendment",264,157,11,0,432
654119,375854,2014-07-16,House,"On Agreeing to the Amendment",168,256,8,0,432
654119,375855,2014-07-16,House,"On Agreeing to the Amendment",239,184,9,0,432
654119,375856,2014-07-16,House,"On Agreeing to the Amendment",223,200,9,0,432
654119,375857,2014-07-16,House,"On Agreeing to the Amendment",229,194,9,0,432
654119,375858,2014-07-16,House,"On Agreeing to the Amendment",241,181,10,0,432
654119,375859,2014-07-16,House,"On Motion to Recommit with Instructions",198,225,9,0,432
654119,375860,2014-07-16,House,"On Passage",228,195,9,0,432
654163,379137,2014-09-08,House,"On Motion to Suspend the Rules and Pass",399,0,32,0,431
654202,375812,2014-07-14,House,"On Motion to Suspend the Rules and Pass",346,41,45,0,432
654203,375829,2014-07-15,House,"On Motion to Recommit with Instructions",193,227,12,0,432
654203,375830,2014-07-15,House,"On Passage",367,55,10,0,432
654203,376250,2014-07-29,Senate,"On the Amendment S.Amdt. 3582 to H.R. 5021 (Highway and Transportation Funding Act of 2014)",71,26,3,0,100
654203,376251,2014-07-29,Senate,"On the Amendment S.Amdt. 3583 to H.R. 5021 (Highway and Transportation Funding Act of 2014)",66,31,3,0,100
654203,376252,2014-07-29,Senate,"On the Amendment S.Amdt. 3584 to H.R. 5021 (Highway and Transportation Funding Act of 2014)",28,69,3,0,100
654203,376253,2014-07-29,Senate,"On the Amendment S.Amdt. 3585 to H.R. 5021 (Highway and Transportation Funding Act of 2014)",47,50,3,0,100
654203,376254,2014-07-29,Senate,"On Passage of the Bill H.R. 5021",79,18,3,0,100
654203,376304,2014-07-31,House,"On Motion to Disagree to the Senate Amendment",272,150,10,0,432
654203,376305,2014-07-31,Senate,"On the Motion (Motion to Recede in the Senate Amendment to H.R. 5021)",81,13,6,0,100
654207,375925,2014-07-23,Senate,"On the Cloture Motion S. 2569",93,7,0,0,100
654207,376268,2014-07-30,Senate,"On the Cloture Motion S. 2569",54,42,4,0,100
654246,382064,2014-12-02,House,"On Motion to Suspend the Rules and Pass",418,0,16,0,434
654252,375755,2014-07-10,House,"On Ordering the Previous Question",229,192,11,0,432
654252,375756,2014-07-10,House,"On Agreeing to the Resolution",234,188,10,0,432
654257,375844,2014-07-16,Senate,"On Cloture on the Motion to Proceed S. 2578",56,43,1,0,100
654257,375845,2014-07-16,Senate,"On Cloture on the Motion to Proceed S. 2578",56,43,1,0,100
654372,376206,2014-07-25,House,"On Agreeing to the Resolution, As Amended",370,40,22,0,432
654379,379141,2014-09-09,House,"On Agreeing to the Amendment",163,248,20,0,431
654379,379142,2014-09-09,House,"On Agreeing to the Amendment",170,240,21,0,431
654379,379143,2014-09-09,House,"On Motion to Recommit with Instructions",177,235,19,0,431
654379,379144,2014-09-09,House,"On Passage",262,152,17,0,431
654380,379139,2014-09-08,House,"On Motion to Suspend the Rules and Pass",401,0,30,0,431
654384,376227,2014-07-25,House,"On Motion to Suspend the Rules and Pass",399,0,33,0,432
654466,375827,2014-07-15,House,"On Ordering the Previous Question",228,192,12,0,432
654466,375828,2014-07-15,House,"On Agreeing to the Resolution",231,186,15,0,432
654504,376187,2014-07-24,House,"On Motion to Suspend the Rules and Pass, as Amended",409,0,23,0,432
654517,375887,2014-07-17,House,"On Ordering the Previous Question",226,186,20,0,432
654517,375888,2014-07-17,House,"On Agreeing to the Resolution",230,183,19,0,432
654525,379855,2014-09-15,House,"On Motion to Suspend the Rules and Pass, as Amended",327,22,82,0,431
654724,379836,2014-09-11,House,"On Motion to Suspend the Rules and Pass",402,0,29,0,431
654735,375923,2014-07-23,House,"On Ordering the Previous Question",224,190,18,0,432
654735,375924,2014-07-23,House,"On Agreeing to the Resolution",230,185,17,0,432
654740,381750,2014-11-17,House,"On Motion to Suspend the Rules and Pass",378,1,55,0,434
654744,376270,2014-07-30,House,"On Agreeing to the Resolution, as Amended",225,201,6,0,432
654779,376188,2014-07-24,House,"On Ordering the Previous Question",226,191,15,0,432
654779,376189,2014-07-24,House,"On Agreeing to the Resolution",226,189,17,0,432
654788,376267,2014-07-30,Senate,"On the Cloture Motion S. 2648",63,33,4,0,100
654788,376302,2014-07-31,Senate,"On the Motion to Table S.Amdt. 3751 to S.Amdt. 3750 to S. 2648 (Emergency Supplemental Appropriations Act, 2014)",43,52,5,0,100
654788,376303,2014-07-31,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: S.2648)",50,44,6,0,100
655172,376242,2014-07-29,House,"On Ordering the Previous Question",224,192,16,0,432
655172,376243,2014-07-29,House,"On Agreeing to the Resolution",225,192,15,0,432
655232,376336,2014-08-01,House,"On Passage",223,189,20,0,432
655248,376265,2014-07-30,House,"On Ordering the Previous Question",227,195,10,0,432
655248,376266,2014-07-30,House,"On Agreeing to the Resolution",227,196,9,0,432
655255,381751,2014-11-18,Senate,"On the Cloture Motion S. 2685",58,42,0,0,100
655304,376340,2014-08-01,House,"On Passage",216,192,24,0,432
655374,376300,2014-07-31,House,"On Ordering the Previous Question",226,198,8,0,432
655374,376301,2014-07-31,House,"On Agreeing to the Resolution",220,205,7,0,432
655477,376337,2014-08-01,House,"On Ordering the Previous Question",226,184,22,0,432
655477,376338,2014-08-01,House,"On Agreeing to the Resolution",219,190,23,0,432
655653,376326,2014-08-01,House,"On Ordering the Previous Question",226,183,23,0,432
655653,376327,2014-08-01,House,"On Agreeing to the Resolution",218,191,23,0,432
656084,379145,2014-09-09,House,"On Agreeing to the Resolution",229,179,23,0,431
656103,379887,2014-09-16,House,"On Motion to Suspend the Rules and Pass, as Amended",320,102,9,0,431
656186,379932,2014-09-17,House,"On Agreeing to the Amendment",273,156,3,0,432
656186,379933,2014-09-17,House,"On Motion to Recommit with Instructions",199,228,4,0,431
656186,379934,2014-09-17,House,"On Passage",319,108,4,0,431
656186,379966,2014-09-18,Senate,"On the Motion to Table S.Amdt. 3852 to S.Amdt. 3851 to H.J.Res. 124 (Continuing Appropriations Resolution, 2015)",50,50,0,0,100
656186,379967,2014-09-18,Senate,"On the Cloture Motion H.J.Res. 124",73,27,0,0,100
656186,379968,2014-09-18,Senate,"On the Joint Resolution H.J.Res. 124",78,22,0,0,100
656188,379343,2014-09-10,House,"On Ordering the Previous Question",227,196,8,0,431
656188,379344,2014-09-10,House,"On Agreeing to the Resolution",233,187,11,0,431
656489,379901,2014-09-16,House,"On Ordering the Previous Question",224,188,19,0,431
656489,379902,2014-09-16,House,"On Agreeing to the Resolution",221,192,18,0,431
656492,379903,2014-09-16,House,"On Motion to Suspend the Rules and Pass",327,97,7,0,431
656505,379910,2014-09-17,House,"On Motion to Suspend the Rules and Pass",423,0,8,0,431
656680,379969,2014-09-18,House,"On Ordering the Previous Question",226,195,10,0,431
656680,379970,2014-09-18,House,"On Agreeing to the Resolution",227,193,11,0,431
657279,382013,2014-12-01,House,"On Motion to Suspend the Rules and Pass, as Amended",374,11,49,0,434
660095,381745,2014-11-14,House,"On Motion to Recommit with Instructions",192,224,18,0,434
660095,381746,2014-11-14,House,"On Passage",252,161,21,0,434
660099,381747,2014-11-13,House,"On Agreeing to the Resolution",233,185,16,0,434
660215,382762,2014-12-11,House,"On Motion to Suspend the Rules and Pass, as Amended",361,39,34,0,434
660352,381756,2014-11-18,House,"On Ordering the Previous Question",225,190,19,0,434
660352,381757,2014-11-18,House,"On Agreeing to the Resolution",227,192,15,0,434
660431,382378,2014-12-04,House,"On Motion to Suspend the Rules and Agree, as Amended",411,10,13,0,434
660559,382165,2014-12-02,House,"On Motion to Suspend the Rules and Pass",420,0,14,0,434
660669,382360,2014-12-04,House,"On Motion to Recommit with Instructions",194,225,15,0,434
660669,382361,2014-12-04,House,"On Passage",219,197,18,0,434
661015,382240,2014-12-03,House,"On Motion to Suspend the Rules and Pass",413,3,18,0,434
661049,382215,2014-12-03,House,"On Motion to Recommit with Instructions",197,223,14,0,434
661049,382216,2014-12-03,House,"On Passage",378,46,10,0,434
661049,383212,2014-12-16,Senate,"On Passage of the Bill H.R. 5771",76,16,8,0,100
661347,382218,2014-12-03,House,"On Agreeing to the Resolution",231,192,11,0,434
661352,382536,2014-12-09,House,"On Motion to Recommit with Instructions",182,228,24,0,434
661352,382537,2014-12-09,House,"On Passage",230,182,22,0,434
661615,382393,2014-12-04,House,"On Ordering the Previous Question",227,191,16,0,434
661615,382394,2014-12-04,House,"On Agreeing to the Resolution, as Amended",232,191,11,0,434
662002,382725,2014-12-11,House,"On Motion to Suspend the Rules and Pass",275,149,10,0,434
662548,382563,2014-12-10,House,"On Agreeing to the Resolution",231,189,14,0,434
662765,382795,2014-12-11,House,"On Agreeing to the Resolution",214,212,9,0,435
